Time,Open,High,Low,Close,Volume
20230421090000,334.7,334.7,334.7,334.7,8
20230421090004,335.0,335.0,335.0,335.0,1
20230421090015,334.8,334.8,334.8,334.8,1
20230421090020,334.7,334.7,334.7,334.7,1
20230421090054,334.7,334.7,334.7,334.7,1
20230421090054,334.7,334.7,334.7,334.7,1
20230421090056,334.7,334.7,334.7,334.7,1
20230421090230,334.7,334.7,334.7,334.7,2
20230421090230,334.7,334.7,334.7,334.7,1
20230421090244,334.6,334.6,334.6,334.6,1
20230421090517,335.0,335.0,335.0,335.0,1
20230421090916,335.0,335.0,335.0,335.0,1
20230421091020,334.8,334.8,334.8,334.8,1
20230421091038,334.65,334.65,334.65,334.65,1
20230421091044,334.55,334.55,334.55,334.55,1
20230421091100,334.5,334.5,334.5,334.5,4
20230421091120,334.4,334.4,334.4,334.4,1
20230421091120,334.4,334.4,334.4,334.4,1
20230421091120,334.4,334.4,334.4,334.4,1
20230421091120,334.4,334.4,334.4,334.4,1
20230421091121,334.4,334.4,334.4,334.4,1
20230421091129,334.4,334.4,334.4,334.4,1
20230421091129,334.4,334.4,334.4,334.4,3
20230421091158,334.45,334.45,334.45,334.45,1
20230421091200,334.4,334.4,334.4,334.4,1
20230421091200,334.35,334.35,334.35,334.35,1
20230421091206,334.35,334.35,334.35,334.35,1
20230421091216,334.35,334.35,334.35,334.35,1
20230421091221,334.35,334.35,334.35,334.35,1
20230421091222,334.3,334.3,334.3,334.3,1
20230421091222,334.3,334.3,334.3,334.3,1
20230421091222,334.3,334.3,334.3,334.3,1
20230421091222,334.3,334.3,334.3,334.3,1
20230421091359,334.25,334.25,334.25,334.25,1
20230421091400,334.2,334.2,334.2,334.2,1
20230421091400,334.2,334.2,334.2,334.2,1
20230421091425,334.05,334.05,334.05,334.05,1
20230421091442,334.1,334.1,334.1,334.1,1
20230421091442,334.1,334.1,334.1,334.1,1
20230421091458,334.0,334.0,334.0,334.0,1
20230421091458,334.0,334.0,334.0,334.0,1
20230421091508,334.1,334.1,334.1,334.1,1
20230421091543,334.1,334.1,334.1,334.1,1
20230421091600,334.1,334.1,334.1,334.1,2
20230421091640,334.05,334.05,334.05,334.05,1
20230421091644,334.0,334.0,334.0,334.0,3
20230421091644,334.0,334.0,334.0,334.0,1
20230421091700,334.05,334.05,334.05,334.05,1
20230421091717,334.1,334.1,334.1,334.1,1
20230421091747,334.15,334.15,334.15,334.15,1
20230421091800,334.05,334.05,334.05,334.05,1
20230421091833,333.85,333.85,333.85,333.85,1
20230421091839,333.65,333.65,333.65,333.65,1
20230421091956,333.7,333.7,333.7,333.7,1
20230421092000,333.65,333.65,333.65,333.65,1
20230421092030,333.5,333.5,333.5,333.5,2
20230421092031,333.5,333.5,333.5,333.5,1
20230421092033,333.45,333.45,333.45,333.45,1
20230421092035,333.45,333.45,333.45,333.45,1
20230421092037,333.45,333.45,333.45,333.45,1
20230421092037,333.4,333.4,333.4,333.4,1
20230421092050,333.4,333.4,333.4,333.4,1
20230421092057,333.4,333.4,333.4,333.4,1
20230421092247,333.35,333.35,333.35,333.35,3
20230421092247,333.35,333.35,333.35,333.35,1
