Time,Open,High,Low,Close,Volume
20220720090000,318.9,318.9,318.9,318.9,1813
20220720090000,318.85,318.85,318.85,318.85,1
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,3
20220720090000,318.9,318.9,318.9,318.9,1
20220720090000,318.85,318.85,318.85,318.85,2
20220720090000,318.9,318.9,318.9,318.9,1
20220720090000,318.85,318.85,318.85,318.85,2
20220720090000,318.9,318.9,318.9,318.9,5
20220720090000,318.9,318.9,318.9,318.9,4
20220720090000,318.95,318.95,318.95,318.95,1
20220720090000,318.95,318.95,318.95,318.95,3
20220720090000,318.95,318.95,318.95,318.95,1
20220720090000,318.95,318.95,318.95,318.95,3
20220720090000,318.9,318.9,318.9,318.9,4
20220720090000,318.85,318.85,318.85,318.85,1
20220720090000,318.8,318.8,318.8,318.8,1
20220720090001,318.9,318.9,318.9,318.9,2
20220720090001,318.95,318.95,318.95,318.95,1
20220720090001,318.85,318.85,318.85,318.85,6
20220720090001,318.85,318.85,318.85,318.85,6
20220720090001,318.85,318.85,318.85,318.85,1
20220720090001,318.9,318.9,318.9,318.9,1
20220720090001,318.85,318.85,318.85,318.85,1
20220720090001,318.9,318.9,318.9,318.9,1
20220720090001,318.85,318.85,318.85,318.85,15
20220720090001,318.85,318.85,318.85,318.85,2
20220720090001,318.85,318.85,318.85,318.85,2
20220720090001,318.9,318.9,318.9,318.9,20
20220720090001,318.9,318.9,318.9,318.9,3
20220720090001,318.95,318.95,318.95,318.95,17
20220720090001,318.95,318.95,318.95,318.95,1
20220720090001,318.95,318.95,318.95,318.95,2
20220720090001,318.85,318.85,318.85,318.85,1
20220720090001,318.9,318.9,318.9,318.9,4
20220720090001,318.85,318.85,318.85,318.85,1
20220720090001,318.85,318.85,318.85,318.85,1
20220720090001,318.9,318.9,318.9,318.9,1
20220720090001,318.85,318.85,318.85,318.85,2
20220720090001,318.85,318.85,318.85,318.85,2
20220720090001,318.85,318.85,318.85,318.85,7
20220720090001,318.9,318.9,318.9,318.9,5
20220720090001,318.85,318.85,318.85,318.85,20
20220720090001,318.85,318.85,318.85,318.85,9
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.9,318.9,318.9,318.9,3
20220720090002,318.95,318.95,318.95,318.95,13
20220720090002,319.0,319.0,319.0,319.0,68
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.95,318.95,318.95,318.95,1
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.95,318.95,318.95,318.95,2
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.95,318.95,318.95,318.95,1
20220720090002,318.95,318.95,318.95,318.95,1
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.9,318.9,318.9,318.9,1
20220720090002,318.9,318.9,318.9,318.9,1
