Time,Open,High,Low,Close,Volume
202003300900,8725,8785,8725,8755,5641816
202003300901,8755,8820,8735,8815,3224728
202003300902,8810,8855,8780,8780,3543352
202003300903,8790,8800,8700,8730,3129485
202003300904,8730,8780,8705,8725,1691762
202003300905,8730,8750,8700,8745,2063762
202003300906,8740,8800,8720,8785,1805235
202003300907,8785,8790,8750,8780,1061503
202003300908,8785,8785,8740,8770,1038420
202003300909,8770,8790,8730,8740,1131823
202003300910,8745,8770,8730,8740,1129765
202003300911,8735,8755,8710,8725,1654754
202003300912,8725,8735,8700,8700,1491794
202003300913,8705,8725,8685,8710,2021792
202003300914,8710,8735,8695,8730,1579394
202003300915,8730,8750,8715,8740,1188773
202003300916,8745,8785,8740,8785,1646668
202003300917,8790,8800,8760,8785,1746296
202003300918,8790,8810,8785,8800,1609889
202003300919,8800,8810,8745,8745,1533328
202003300920,8750,8785,8735,8770,889746
202003300921,8770,8810,8760,8805,1104519
202003300922,8805,8825,8790,8795,1613855
202003300923,8795,8805,8780,8785,952053
202003300924,8780,8805,8770,8805,912369
202003300925,8800,8820,8785,8790,1213638
202003300926,8790,8800,8765,8795,761295
202003300927,8785,8820,8785,8815,893327
202003300928,8820,8825,8795,8795,1403799
202003300929,8795,8845,8795,8825,1198518
202003300930,8830,8830,8795,8825,929465
202003300931,8820,8855,8810,8845,1511289
202003300932,8845,8880,8840,8865,1399809
202003300933,8870,8890,8850,8885,1198959
202003300934,8890,8900,8875,8890,1464998
202003300935,8890,8900,8855,8865,1294041
202003300936,8860,8895,8855,8890,947610
202003300937,8885,8900,8860,8895,976475
202003300938,8895,8915,8895,8910,1276718
202003300939,8910,8910,8875,8885,1110691
202003300940,8885,8890,8860,8865,1085415
202003300941,8865,8900,8860,8890,912358
202003300942,8890,8895,8855,8860,882711
202003300943,8855,8865,8805,8810,1687357
202003300944,8810,8840,8805,8835,1151718
202003300945,8835,8865,8825,8855,946288
202003300946,8855,8855,8825,8830,611626
202003300947,8830,8855,8825,8845,454185
202003300948,8850,8885,8850,8870,911430
202003300949,8875,8895,8875,8890,963941
202003300950,8890,8895,8875,8890,662654
202003300951,8890,8900,8865,8880,915718
202003300952,8880,8885,8855,8860,673678
202003300953,8855,8870,8840,8865,585499
202003300954,8860,8885,8850,8885,527392
202003300955,8890,8890,8870,8880,440752
202003300956,8870,8885,8865,8865,422288
202003300957,8870,8880,8830,8840,747140
202003300958,8840,8880,8830,8875,623281
202003300959,8875,8880,8855,8855,543975
202003301000,8855,8865,8845,8860,600702
202003301001,8855,8885,8855,8860,829011
202003301002,8855,8865,8835,8840,698956
202003301003,8840,8845,8820,8835,901986
202003301004,8835,8850,8820,8850,660204
202003301005,8845,8860,8845,8850,653674
202003301006,8850,8860,8835,8860,424150
202003301007,8860,8880,8845,8880,1060211
202003301008,8880,8890,8870,8885,899009
202003301009,8885,8895,8870,8885,878937
202003301010,8885,8890,8855,8865,660592
202003301011,8865,8875,8855,8860,365983
202003301012,8860,8880,8850,8870,514177
202003301013,8875,8885,8860,8885,515038
202003301014,8885,8890,8875,8880,553865
202003301015,8880,8890,8865,8880,596576
202003301016,8880,8885,8855,8860,469516
202003301017,8855,8865,8845,8860,701320
202003301018,8860,8865,8835,8835,805060
202003301019,8835,8845,8820,8825,1056343
202003301020,8825,8830,8745,8760,2651482
202003301021,8755,8780,8740,8780,1257386
202003301022,8780,8800,8755,8765,886262
202003301023,8765,8775,8740,8750,867191
202003301024,8750,8755,8710,8720,1211206
202003301025,8720,8755,8715,8735,912144
202003301026,8740,8780,8735,8765,972800
202003301027,8765,8785,8755,8780,614244
202003301028,8775,8795,8770,8785,782234
202003301029,8785,8785,8750,8760,791759
202003301030,8755,8765,8735,8745,476293
202003301031,8745,8760,8715,8760,986238
202003301032,8755,8760,8725,8740,301636
202003301033,8745,8780,8730,8775,590671
202003301034,8775,8795,8775,8785,752092
202003301035,8785,8800,8765,8790,797132
202003301036,8795,8805,8770,8790,580793
202003301037,8785,8795,8760,8775,361054
202003301038,8775,8785,8770,8770,245465
202003301039,8770,8780,8760,8765,267201
202003301040,8765,8785,8755,8765,515736
202003301041,8765,8775,8750,8750,273014
202003301042,8755,8760,8745,8750,391185
202003301043,8750,8765,8730,8735,511668
202003301044,8730,8755,8725,8725,600431
202003301045,8730,8735,8700,8725,1289165
202003301046,8725,8760,8725,8760,602897
202003301047,8760,8770,8740,8765,486657
202003301048,8765,8785,8760,8780,468391
202003301049,8780,8800,8770,8795,782466
202003301050,8795,8795,8765,8790,422087
202003301051,8790,8795,8770,8780,252956
202003301052,8780,8785,8765,8770,272476
202003301053,8775,8775,8755,8765,353085
202003301054,8765,8790,8760,8790,275902
202003301055,8785,8790,8750,8765,331628
202003301056,8765,8790,8760,8790,250511
202003301057,8790,8795,8770,8770,356379
202003301058,8775,8780,8755,8765,222333
202003301059,8765,8765,8745,8760,375718
202003301100,8760,8765,8750,8755,263785
202003301101,8750,8755,8720,8730,678415
202003301102,8730,8750,8725,8735,613487
202003301103,8735,8765,8730,8745,378649
202003301104,8745,8765,8740,8760,381886
202003301105,8760,8765,8740,8740,287836
202003301106,8740,8740,8725,8730,480664
202003301107,8730,8760,8725,8760,475433
202003301108,8755,8770,8755,8765,365676
202003301109,8765,8770,8750,8765,230983
202003301110,8765,8765,8735,8740,334810
202003301111,8740,8755,8735,8745,298208
202003301112,8750,8750,8735,8740,235709
202003301113,8740,8750,8735,8750,151625
202003301114,8750,8775,8745,8775,618647
202003301115,8775,8780,8760,8765,496682
202003301116,8770,8770,8745,8750,316986
202003301117,8750,8765,8745,8765,115521
202003301118,8760,8790,8760,8785,571718
202003301119,8790,8790,8770,8780,469805
202003301120,8785,8785,8765,8770,360525
202003301121,8765,8780,8745,8755,581854
202003301122,8755,8755,8735,8745,536174
202003301123,8745,8755,8740,8745,329650
202003301124,8740,8755,8740,8750,269861
202003301125,8745,8750,8720,8725,1034891
202003301126,8725,8730,8700,8705,1757051
202003301127,8700,8720,8695,8715,961226
202003301128,8715,8715,8700,8705,562369
202003301129,8705,8705,8665,8675,1523070
202003301130,8675,8715,8670,8705,739823
202003301131,8705,8710,8685,8685,463186
202003301132,8690,8695,8670,8670,503843
202003301133,8670,8680,8670,8670,471629
202003301134,8670,8690,8665,8680,585762
202003301135,8680,8680,8650,8665,912760
202003301136,8660,8685,8655,8670,744467
202003301137,8670,8680,8660,8665,446287
202003301138,8660,8675,8655,8675,491890
202003301139,8675,8685,8670,8685,391665
202003301140,8680,8685,8640,8645,752496
202003301141,8650,8655,8625,8630,678612
202003301142,8630,8635,8610,8630,760301
202003301143,8630,8650,8625,8640,641763
202003301144,8640,8670,8635,8665,472544
202003301145,8670,8685,8655,8685,582982
202003301146,8685,8715,8675,8715,1282914
202003301147,8715,8720,8700,8710,599697
202003301148,8710,8720,8705,8715,538348
202003301149,8715,8720,8700,8710,380607
202003301150,8710,8710,8685,8690,732930
202003301151,8685,8695,8680,8685,456742
202003301152,8685,8685,8670,8670,395513
202003301153,8670,8680,8655,8655,499841
202003301154,8655,8675,8650,8675,315316
202003301155,8675,8695,8670,8690,354599
202003301156,8685,8695,8675,8680,285062
202003301157,8685,8705,8685,8700,451179
202003301158,8700,8705,8695,8700,230441
202003301159,8705,8720,8700,8720,537106
202003301200,8715,8730,8705,8725,528316
202003301201,8730,8750,8720,8740,981973
202003301202,8745,8750,8725,8735,667220
202003301203,8735,8735,8720,8725,389561
202003301204,8725,8740,8720,8720,317309
202003301205,8720,8725,8705,8710,447016
202003301206,8715,8725,8705,8720,451326
202003301207,8720,8735,8715,8730,225498
202003301208,8730,8735,8725,8735,309749
202003301209,8735,8740,8720,8725,269967
202003301210,8725,8740,8710,8720,473804
202003301211,8715,8715,8690,8695,491660
202003301212,8695,8705,8690,8700,228362
202003301213,8705,8725,8700,8720,219486
202003301214,8720,8730,8705,8725,205950
202003301215,8730,8735,8705,8710,227158
202003301216,8710,8710,8685,8685,417815
202003301217,8690,8690,8665,8670,450143
202003301218,8670,8690,8670,8685,481125
202003301219,8685,8685,8655,8660,634355
202003301220,8660,8670,8655,8655,206113
202003301221,8655,8670,8645,8665,547561
202003301222,8665,8680,8660,8680,374053
202003301223,8680,8680,8665,8665,267320
202003301224,8665,8680,8650,8675,281928
202003301225,8675,8695,8670,8680,299496
202003301226,8680,8680,8660,8665,241365
202003301227,8665,8670,8655,8660,168588
202003301228,8660,8670,8655,8665,220499
202003301229,8665,8675,8655,8665,256845
202003301230,8665,8680,8650,8655,337928
202003301231,8655,8660,8650,8655,172950
202003301232,8655,8660,8645,8655,515193
202003301233,8655,8670,8645,8670,308102
202003301234,8675,8675,8640,8645,636527
202003301235,8640,8650,8620,8625,504096
202003301236,8620,8640,8615,8635,570787
202003301237,8630,8640,8625,8630,277937
202003301238,8630,8635,8605,8620,791549
202003301239,8625,8625,8610,8610,351267
202003301240,8615,8640,8610,8625,356318
202003301241,8620,8635,8610,8625,328493
202003301242,8625,8645,8620,8640,403794
202003301243,8640,8650,8635,8640,375337
202003301244,8640,8645,8620,8630,225259
202003301245,8625,8630,8610,8610,407800
202003301246,8610,8620,8600,8600,1030020
202003301247,8600,8635,8595,8635,476894
202003301248,8635,8670,8630,8655,938944
202003301249,8655,8660,8640,8650,492018
202003301250,8650,8675,8645,8670,605999
202003301251,8670,8680,8650,8660,587379
202003301252,8665,8665,8650,8655,275484
202003301253,8655,8655,8605,8620,746905
202003301254,8620,8625,8605,8610,599340
202003301255,8610,8630,8600,8605,658826
202003301256,8605,8620,8600,8610,400886
202003301257,8615,8635,8610,8625,554399
202003301258,8620,8645,8620,8635,477941
202003301259,8635,8640,8620,8630,407566
202003301300,8625,8650,8620,8650,454896
202003301301,8650,8650,8635,8640,312733
202003301302,8635,8640,8625,8635,206086
202003301303,8635,8635,8595,8610,1151763
202003301304,8610,8620,8600,8600,262610
202003301305,8600,8610,8580,8580,698702
202003301306,8580,8605,8580,8600,401273
202003301307,8600,8605,8580,8585,333637
202003301308,8590,8590,8560,8565,789037
202003301309,8565,8565,8550,8555,1023258
202003301310,8550,8560,8550,8550,540535
202003301311,8555,8560,8535,8545,1343923
202003301312,8545,8570,8540,8555,809274
202003301313,8555,8555,8530,8545,694799
202003301314,8550,8555,8530,8530,527197
202003301315,8530,8545,8520,8545,792162
202003301316,8545,8560,8535,8555,645711
202003301317,8555,8555,8530,8535,381370
202003301318,8535,8535,8505,8515,934600
202003301319,8520,8535,8515,8530,613687
202003301320,8525,8540,8520,8530,448374
202003301321,8530,8530,8510,8515,399322
202003301322,8515,8515,8485,8490,1705968
202003301323,8490,8495,8460,8465,1431498
202003301324,8460,8475,8445,8455,1494463
202003301325,8450,8480,8445,8460,1037886
202003301326,8465,8515,8455,8510,899753
202003301327,8505,8515,8495,8505,871623
202003301328,8505,8525,8500,8515,694341
202003301329,8515,8540,8505,8540,974133
202003301330,8540,8550,8525,8530,953682
202003301331,8525,8535,8520,8525,476717
202003301332,8525,8525,8500,8525,572110
202003301333,8525,8555,8520,8550,805690
202003301334,8550,8585,8550,8580,1510949
202003301335,8585,8585,8560,8580,1078934
202003301336,8580,8585,8545,8570,744929
202003301337,8570,8585,8560,8585,539685
202003301338,8580,8600,8575,8595,861417
202003301339,8595,8595,8565,8570,892181
202003301340,8570,8570,8545,8555,717405
202003301341,8550,8565,8545,8550,422731
202003301342,8560,8575,8545,8570,510486
202003301343,8570,8595,8570,8595,591859
202003301344,8590,8610,8585,8610,883621
202003301345,8610,8615,8600,8600,911740
202003301346,8600,8610,8575,8580,757753
202003301347,8575,8600,8570,8595,529969
202003301348,8595,8605,8570,8580,676977
202003301349,8590,8590,8530,8545,880494
202003301350,8545,8545,8520,8540,1056090
202003301351,8540,8550,8525,8550,480623
202003301352,8545,8550,8510,8515,430058
202003301353,8515,8530,8505,8510,536688
202003301354,8510,8530,8495,8520,603290
202003301355,8520,8525,8485,8490,860238
202003301356,8490,8500,8485,8490,458454
202003301357,8490,8490,8475,8480,515295
202003301358,8480,8485,8440,8450,1393211
202003301359,8450,8480,8440,8475,617466
202003301400,8475,8505,8465,8500,857867
202003301401,8495,8500,8455,8465,749788
202003301402,8460,8470,8445,8450,745227
202003301403,8450,8470,8445,8465,336158
202003301404,8465,8470,8425,8445,887212
202003301405,8440,8450,8415,8425,840138
202003301406,8425,8465,8425,8460,671994
202003301407,8460,8470,8445,8450,493350
202003301408,8450,8455,8400,8405,917204
202003301409,8400,8410,8365,8380,1621812
202003301410,8385,8405,8375,8395,860106
202003301411,8395,8400,8350,8360,919218
202003301412,8355,8375,8350,8365,712070
202003301413,8370,8380,8360,8370,483841
202003301414,8370,8375,8325,8325,1492791
202003301415,8325,8370,8325,8350,1121299
202003301416,8345,8360,8325,8355,691357
202003301417,8360,8405,8355,8405,1111808
202003301418,8400,8410,8370,8395,1208596
202003301419,8390,8400,8360,8380,696520
202003301420,8375,8380,8350,8355,507437
202003301421,8355,8390,8345,8390,720241
202003301422,8390,8395,8360,8365,257051
202003301423,8360,8370,8350,8355,469744
202003301424,8355,8395,8350,8375,510380
202003301425,8375,8410,8365,8400,854143
202003301426,8400,8410,8390,8405,680638
202003301427,8405,8435,8405,8425,943074
202003301428,8425,8440,8415,8435,679670
202003301429,8440,8440,8400,8405,806849
202003301430,8405,8405,8395,8400,537526
202003301431,8400,8405,8375,8380,555187
202003301432,8375,8390,8370,8375,531351
202003301433,8375,8390,8360,8380,535737
202003301434,8380,8385,8340,8340,475171
202003301435,8345,8350,8315,8325,1177550
202003301436,8320,8345,8315,8340,539827
202003301437,8340,8345,8320,8335,441191
202003301438,8335,8335,8280,8290,1409248
202003301439,8290,8305,8285,8295,530487
202003301440,8295,8310,8285,8295,450372
202003301441,8295,8300,8275,8280,721900
202003301442,8280,8280,8250,8255,1030490
202003301443,8255,8260,8240,8250,790998
202003301444,8250,8250,8225,8230,780117
202003301445,8225,8245,8215,8245,1173252
202003301446,8240,8255,8210,8225,1087992
202003301447,8225,8240,8210,8235,740056
202003301448,8235,8285,8235,8275,1327229
202003301449,8270,8280,8245,8270,586724
202003301450,8270,8295,8265,8285,802842
202003301451,8285,8320,8280,8320,900778
202003301452,8320,8335,8290,8305,953897
202003301453,8305,8310,8270,8270,668952
202003301454,8270,8275,8240,8265,677439
202003301455,8270,8270,8250,8250,572970
202003301456,8250,8270,8215,8230,1004556
202003301457,8230,8245,8210,8245,661607
202003301458,8240,8270,8240,8245,538366
202003301459,8240,8285,8240,8255,627319
202003301500,8250,8290,8240,8280,591091
202003301501,8280,8285,8260,8265,506383
202003301502,8270,8310,8265,8305,577115
202003301503,8300,8325,8275,8320,757428
202003301504,8320,8350,8315,8335,1232245
202003301505,8330,8335,8300,8320,601048
202003301506,8325,8375,8315,8370,1345589
202003301507,8370,8390,8370,8375,1085129
202003301508,8380,8395,8360,8395,1148926
202003301509,8395,8395,8345,8355,1543386
202003301510,8350,8355,8310,8320,1194182
202003301511,8320,8340,8310,8340,427493
202003301512,8335,8345,8320,8330,502666
202003301513,8325,8345,8320,8345,498988
202003301514,8345,8370,8340,8370,506952
202003301515,8365,8370,8340,8345,566005
202003301516,8340,8370,8335,8360,492962
202003301517,8365,8370,8330,8335,569757
202003301518,8335,8340,8330,8340,845223
202003301519,8335,8345,8300,8305,1070845
202003301530,8365,8365,8365,8365,1407064
202003301535,8365,8365,8365,8365,215503
