Time,Open,High,Low,Close,Volume
201911290900,6850,6850,6830,6845,330983
201911290901,6850,6870,6845,6865,165292
201911290902,6865,6875,6865,6875,140658
201911290903,6870,6880,6870,6875,116719
201911290904,6880,6880,6865,6875,144969
201911290905,6870,6875,6870,6870,40684
201911290906,6870,6885,6870,6880,132367
201911290907,6885,6885,6875,6880,133004
201911290908,6880,6885,6880,6885,11615
201911290909,6880,6905,6880,6905,279125
201911290910,6905,6910,6890,6900,160914
201911290911,6900,6905,6900,6905,188259
201911290912,6905,6915,6905,6915,261530
201911290913,6910,6920,6910,6915,277625
201911290914,6915,6920,6910,6915,151384
201911290915,6915,6915,6910,6915,61057
201911290916,6915,6915,6910,6910,88559
201911290917,6910,6925,6910,6925,195131
201911290918,6925,6925,6910,6915,101158
201911290919,6910,6920,6910,6915,121413
201911290920,6920,6925,6915,6920,97471
201911290921,6925,6925,6915,6920,9755
201911290922,6920,6920,6915,6920,75630
201911290923,6920,6925,6915,6925,111316
201911290924,6925,6930,6920,6930,181656
201911290925,6930,6935,6925,6935,88199
201911290926,6935,6940,6930,6935,252033
201911290927,6935,6940,6930,6935,49134
201911290928,6935,6950,6935,6950,165089
201911290929,6950,6950,6940,6940,53349
201911290930,6940,6945,6935,6940,82723
201911290931,6940,6945,6935,6940,68491
201911290932,6935,6945,6895,6900,355452
201911290933,6900,6915,6900,6915,77054
201911290934,6915,6915,6905,6905,100639
201911290935,6905,6920,6905,6920,71231
201911290936,6920,6920,6915,6915,90454
201911290937,6910,6920,6910,6915,31362
201911290938,6915,6915,6905,6910,12709
201911290939,6905,6910,6905,6910,119481
201911290940,6910,6930,6905,6925,97777
201911290941,6925,6930,6920,6930,72155
201911290942,6930,6930,6920,6925,16846
201911290943,6925,6930,6920,6920,35260
201911290944,6925,6935,6920,6935,131530
201911290945,6935,6935,6925,6930,51124
201911290946,6930,6930,6910,6915,95915
201911290947,6915,6925,6915,6925,65926
201911290948,6925,6930,6920,6925,36856
201911290949,6925,6935,6925,6930,83960
201911290950,6930,6935,6925,6930,97399
201911290951,6930,6935,6930,6930,15318
201911290952,6935,6935,6925,6930,99392
201911290953,6930,6930,6925,6925,14769
201911290954,6930,6940,6930,6940,90108
201911290955,6935,6945,6935,6945,50768
201911290956,6940,6965,6940,6960,559586
201911290957,6965,6980,6960,6975,222610
201911290958,6975,6985,6970,6970,225576
201911290959,6970,6975,6965,6970,109857
201911291000,6975,6980,6970,6975,152760
201911291001,6975,6980,6970,6970,105380
201911291002,6970,6970,6965,6970,50266
201911291003,6970,6975,6965,6975,23771
201911291004,6970,6980,6970,6975,23597
201911291005,6975,6980,6970,6975,20472
201911291006,6975,6985,6970,6985,132545
201911291007,6980,6985,6970,6970,100747
201911291008,6970,6970,6970,6970,38280
201911291009,6970,6975,6970,6970,29720
201911291010,6975,6980,6970,6970,22710
201911291011,6970,6975,6970,6975,32982
201911291012,6975,6975,6970,6970,6108
201911291013,6970,6980,6970,6980,114331
201911291014,6980,6985,6975,6980,28854
201911291015,6980,6985,6980,6985,61395
201911291016,6985,7000,6985,6995,281889
201911291017,7000,7005,6995,7000,164899
201911291018,7005,7010,7005,7005,123110
201911291019,7005,7010,6995,7000,150864
201911291020,6995,7000,6990,6995,49250
201911291021,7000,7010,7000,7005,108324
201911291022,7005,7010,7000,7000,12352
201911291023,7000,7005,7000,7005,67102
201911291024,7005,7010,7005,7005,18788
201911291025,7005,7015,7005,7010,237508
201911291026,7015,7020,7010,7020,63524
201911291027,7020,7020,7005,7005,116517
201911291028,7000,7010,7000,7010,18900
201911291029,7005,7010,7000,7005,45980
201911291030,7010,7015,7005,7010,34449
201911291031,7015,7015,7000,7005,65608
201911291032,7005,7020,7005,7015,143608
201911291033,7015,7020,7015,7015,38620
201911291034,7020,7020,7015,7015,40995
201911291035,7015,7030,7015,7030,288850
201911291036,7025,7030,7015,7020,62750
201911291037,7020,7020,7000,7000,114640
201911291038,7005,7010,7005,7010,54513
201911291039,7010,7010,7000,7005,89247
201911291040,7005,7025,7005,7020,290029
201911291041,7020,7025,7015,7020,71327
201911291042,7020,7030,7015,7030,25844
201911291043,7030,7035,7030,7030,277462
201911291044,7030,7040,7030,7035,146071
