Transaction time,opening,highest,lowest,current,amount
20201119090027_,17365,17365,17365,17365,214909
20201119090027_,17370,17370,17370,17370,101
20201119090027_,17365,17365,17365,17365,276
20201119090027_,17365,17365,17365,17365,80
20201119090027_,17365,17365,17365,17365,744
20201119090027_,17365,17365,17365,17365,495
20201119090027_,17365,17365,17365,17365,4472
20201119090027_,17375,17375,17375,17375,8
20201119090027_,17365,17365,17365,17365,5156
20201119090027_,17365,17365,17365,17365,41
20201119090027_,17375,17375,17375,17375,100
20201119090027_,17365,17365,17365,17365,137
20201119090027_,17365,17365,17365,17365,81
20201119090027_,17365,17365,17365,17365,45
20201119090027_,17365,17365,17365,17365,45
20201119090027_,17375,17375,17375,17375,50
20201119090027_,17365,17365,17365,17365,45
20201119090027_,17365,17365,17365,17365,45
20201119090027_,17365,17365,17365,17365,45
20201119090027_,17375,17375,17375,17375,342
20201119090027_,17375,17375,17375,17375,1
20201119090027_,17380,17380,17380,17380,100
20201119090028_,17380,17380,17380,17380,50
20201119090028_,17375,17375,17375,17375,59
20201119090028_,17380,17380,17380,17380,50
20201119090028_,17375,17375,17375,17375,6500
20201119090028_,17380,17380,17380,17380,297
20201119090028_,17380,17380,17380,17380,50
20201119090028_,17380,17380,17380,17380,1
20201119090029_,17380,17380,17380,17380,28
20201119090029_,17380,17380,17380,17380,50
20201119090029_,17380,17380,17380,17380,233
20201119090029_,17375,17375,17375,17375,79
20201119090029_,17375,17375,17375,17375,2
20201119090029_,17375,17375,17375,17375,376
20201119090029_,17375,17375,17375,17375,50
20201119090029_,17375,17375,17375,17375,3480
20201119090029_,17375,17375,17375,17375,8992
20201119090029_,17375,17375,17375,17375,7
20201119090029_,17375,17375,17375,17375,1
20201119090029_,17370,17370,17370,17370,2272
20201119090029_,17370,17370,17370,17370,466
20201119090030_,17370,17370,17370,17370,50
20201119090030_,17375,17375,17375,17375,28
20201119090030_,17375,17375,17375,17375,50
20201119090031_,17375,17375,17375,17375,36
20201119090031_,17370,17370,17370,17370,1
20201119090031_,17370,17370,17370,17370,200
20201119090031_,17365,17365,17365,17365,667
20201119090031_,17360,17360,17360,17360,5712
20201119090031_,17365,17365,17365,17365,50
20201119090032_,17365,17365,17365,17365,1
20201119090032_,17360,17360,17360,17360,69
20201119090032_,17365,17365,17365,17365,50
20201119090032_,17365,17365,17365,17365,100
20201119090032_,17365,17365,17365,17365,500
20201119090032_,17355,17355,17355,17355,411
20201119090032_,17360,17360,17360,17360,50
20201119090032_,17360,17360,17360,17360,20
20201119090033_,17365,17365,17365,17365,2
20201119090033_,17365,17365,17365,17365,28
20201119090033_,17365,17365,17365,17365,3480
20201119090033_,17365,17365,17365,17365,1
20201119090033_,17365,17365,17365,17365,200
20201119090034_,17365,17365,17365,17365,3
20201119090034_,17355,17355,17355,17355,358
20201119090034_,17360,17360,17360,17360,1
20201119090034_,17355,17355,17355,17355,9225
20201119090034_,17355,17355,17355,17355,4947
20201119090034_,17350,17350,17350,17350,849
20201119090035_,17350,17350,17350,17350,2
20201119090035_,17360,17360,17360,17360,50
20201119090035_,17360,17360,17360,17360,1
20201119090035_,17360,17360,17360,17360,27
20201119090035_,17355,17355,17355,17355,1473
20201119090035_,17365,17365,17365,17365,10
20201119090036_,17365,17365,17365,17365,28
20201119090036_,17360,17360,17360,17360,100
20201119090036_,17365,17365,17365,17365,1112
20201119090036_,17360,17360,17360,17360,100
20201119090036_,17360,17360,17360,17360,900
20201119090036_,17360,17360,17360,17360,10
20201119090037_,17355,17355,17355,17355,146
20201119090037_,17360,17360,17360,17360,10
20201119090037_,17360,17360,17360,17360,4000
20201119090037_,17360,17360,17360,17360,300
20201119090038_,17360,17360,17360,17360,10
20201119090038_,17360,17360,17360,17360,41
20201119090038_,17360,17360,17360,17360,59
20201119090038_,17360,17360,17360,17360,41
20201119090038_,17365,17365,17365,17365,28
20201119090038_,17360,17360,17360,17360,15
20201119090038_,17360,17360,17360,17360,5
20201119090039_,17360,17360,17360,17360,10
20201119090039_,17355,17355,17355,17355,1000
20201119090039_,17360,17360,17360,17360,100
20201119090039_,17360,17360,17360,17360,2
20201119090039_,17355,17355,17355,17355,5982
20201119090039_,17355,17355,17355,17355,759
20201119090039_,17355,17355,17355,17355,30
20201119090039_,17355,17355,17355,17355,1
20201119090039_,17355,17355,17355,17355,1098
