Transaction time,opening,highest,lowest,current,amount
20201120090002_,17430,17430,17430,17430,244063
20201120090002_,17430,17430,17430,17430,6
20201120090002_,17425,17425,17425,17425,211
20201120090002_,17425,17425,17425,17425,12678
20201120090002_,17430,17430,17430,17430,200
20201120090002_,17430,17430,17430,17430,445
20201120090002_,17430,17430,17430,17430,200
20201120090002_,17430,17430,17430,17430,300
20201120090002_,17430,17430,17430,17430,100
20201120090002_,17430,17430,17430,17430,20
20201120090002_,17425,17425,17425,17425,6001
20201120090002_,17425,17425,17425,17425,50
20201120090002_,17425,17425,17425,17425,20
20201120090002_,17425,17425,17425,17425,100
20201120090002_,17425,17425,17425,17425,7
20201120090002_,17425,17425,17425,17425,114
20201120090002_,17425,17425,17425,17425,1
20201120090002_,17425,17425,17425,17425,500
20201120090002_,17420,17420,17420,17420,4000
20201120090003_,17425,17425,17425,17425,50
20201120090003_,17420,17420,17420,17420,574
20201120090003_,17425,17425,17425,17425,4
20201120090003_,17425,17425,17425,17425,58
20201120090003_,17425,17425,17425,17425,401
20201120090003_,17430,17430,17430,17430,7431
20201120090003_,17435,17435,17435,17435,50
20201120090003_,17430,17430,17430,17430,550
20201120090003_,17435,17435,17435,17435,500
20201120090003_,17435,17435,17435,17435,60
20201120090003_,17435,17435,17435,17435,20
20201120090003_,17430,17430,17430,17430,1
20201120090003_,17435,17435,17435,17435,3000
20201120090003_,17435,17435,17435,17435,1
20201120090003_,17435,17435,17435,17435,500
20201120090003_,17435,17435,17435,17435,10
20201120090004_,17440,17440,17440,17440,115
20201120090004_,17445,17445,17445,17445,370
20201120090004_,17450,17450,17450,17450,100
20201120090004_,17445,17445,17445,17445,65
20201120090004_,17445,17445,17445,17445,65
20201120090004_,17445,17445,17445,17445,65
20201120090004_,17445,17445,17445,17445,1
20201120090004_,17450,17450,17450,17450,50
20201120090005_,17445,17445,17445,17445,50
20201120090005_,17440,17440,17440,17440,10
20201120090005_,17435,17435,17435,17435,151
20201120090005_,17435,17435,17435,17435,20
20201120090005_,17435,17435,17435,17435,20
20201120090005_,17435,17435,17435,17435,200
20201120090005_,17435,17435,17435,17435,376
20201120090005_,17435,17435,17435,17435,600
20201120090005_,17435,17435,17435,17435,407
20201120090005_,17435,17435,17435,17435,50
20201120090005_,17435,17435,17435,17435,100
20201120090006_,17440,17440,17440,17440,50
20201120090006_,17440,17440,17440,17440,10000
20201120090006_,17440,17440,17440,17440,2
20201120090006_,17440,17440,17440,17440,142
20201120090006_,17440,17440,17440,17440,10
20201120090006_,17430,17430,17430,17430,33
20201120090006_,17430,17430,17430,17430,10
20201120090007_,17435,17435,17435,17435,50
20201120090007_,17430,17430,17430,17430,10
20201120090007_,17435,17435,17435,17435,5
20201120090007_,17435,17435,17435,17435,100
20201120090007_,17435,17435,17435,17435,50
20201120090007_,17435,17435,17435,17435,1
20201120090007_,17435,17435,17435,17435,10
20201120090008_,17435,17435,17435,17435,1
20201120090008_,17440,17440,17440,17440,299
20201120090008_,17435,17435,17435,17435,300
20201120090008_,17440,17440,17440,17440,13
20201120090008_,17440,17440,17440,17440,10
20201120090008_,17440,17440,17440,17440,286
20201120090008_,17440,17440,17440,17440,130
20201120090008_,17440,17440,17440,17440,1
20201120090009_,17440,17440,17440,17440,2000
20201120090009_,17440,17440,17440,17440,10
20201120090009_,17440,17440,17440,17440,231
20201120090009_,17440,17440,17440,17440,572
20201120090009_,17440,17440,17440,17440,6
20201120090009_,17435,17435,17435,17435,3000
20201120090009_,17440,17440,17440,17440,230
20201120090009_,17445,17445,17445,17445,1
20201120090009_,17450,17450,17450,17450,656
20201120090009_,17450,17450,17450,17450,200
20201120090010_,17455,17455,17455,17455,1
20201120090010_,17455,17455,17455,17455,1
20201120090010_,17445,17445,17445,17445,10
20201120090010_,17440,17440,17440,17440,13912
20201120090010_,17445,17445,17445,17445,1
20201120090010_,17445,17445,17445,17445,10
20201120090010_,17445,17445,17445,17445,291
20201120090010_,17445,17445,17445,17445,28
20201120090010_,17440,17440,17440,17440,154
20201120090010_,17450,17450,17450,17450,10
20201120090011_,17440,17440,17440,17440,500
20201120090011_,17450,17450,17450,17450,201
20201120090011_,17455,17455,17455,17455,1
20201120090012_,17455,17455,17455,17455,5000
20201120090012_,17450,17450,17450,17450,1
20201120090012_,17450,17450,17450,17450,13899
20201120090012_,17455,17455,17455,17455,101
20201120090012_,17450,17450,17450,17450,500
20201120090012_,17445,17445,17445,17445,13910
20201120090012_,17445,17445,17445,17445,2
20201120090012_,17445,17445,17445,17445,2
20201120090012_,17445,17445,17445,17445,1
20201120090012_,17445,17445,17445,17445,28
20201120090013_,17450,17450,17450,17450,28
20201120090013_,17450,17450,17450,17450,200
20201120090013_,17450,17450,17450,17450,80
20201120090013_,17450,17450,17450,17450,100
20201120090014_,17450,17450,17450,17450,30
20201120090014_,17450,17450,17450,17450,1000
20201120090014_,17450,17450,17450,17450,28
20201120090014_,17450,17450,17450,17450,500
20201120090014_,17445,17445,17445,17445,513
20201120090015_,17445,17445,17445,17445,631
20201120090015_,17440,17440,17440,17440,3238
20201120090015_,17440,17440,17440,17440,1
20201120090015_,17440,17440,17440,17440,100
20201120090015_,17440,17440,17440,17440,111
20201120090015_,17440,17440,17440,17440,3000
20201120090015_,17445,17445,17445,17445,1200
20201120090015_,17445,17445,17445,17445,6
20201120090015_,17450,17450,17450,17450,94
20201120090016_,17445,17445,17445,17445,300
20201120090016_,17445,17445,17445,17445,1
