Transaction time,opening,highest,lowest,current,amount
20201103090005_,14340,14340,14340,14340,216049
20201103090005_,14340,14340,14340,14340,5586
20201103090005_,14345,14345,14345,14345,600
20201103090005_,14340,14340,14340,14340,2
20201103090005_,14345,14345,14345,14345,300
20201103090005_,14345,14345,14345,14345,15000
20201103090005_,14340,14340,14340,14340,8
20201103090005_,14345,14345,14345,14345,15000
20201103090005_,14340,14340,14340,14340,57
20201103090005_,14345,14345,14345,14345,9573
20201103090005_,14345,14345,14345,14345,12
20201103090005_,14345,14345,14345,14345,902
20201103090005_,14345,14345,14345,14345,50
20201103090005_,14345,14345,14345,14345,333
20201103090005_,14345,14345,14345,14345,72
20201103090005_,14345,14345,14345,14345,21
20201103090005_,14345,14345,14345,14345,30
20201103090005_,14345,14345,14345,14345,1
20201103090005_,14345,14345,14345,14345,30
20201103090005_,14350,14350,14350,14350,34
20201103090005_,14350,14350,14350,14350,120
20201103090005_,14350,14350,14350,14350,34
20201103090005_,14350,14350,14350,14350,15000
20201103090005_,14345,14345,14345,14345,100
20201103090005_,14350,14350,14350,14350,2235
20201103090005_,14350,14350,14350,14350,427
20201103090005_,14350,14350,14350,14350,1
20201103090005_,14350,14350,14350,14350,5
20201103090005_,14350,14350,14350,14350,40
20201103090005_,14350,14350,14350,14350,15
20201103090005_,14355,14355,14355,14355,7000
20201103090005_,14350,14350,14350,14350,40
20201103090005_,14350,14350,14350,14350,100
20201103090006_,14350,14350,14350,14350,40
20201103090006_,14350,14350,14350,14350,1
20201103090006_,14350,14350,14350,14350,34
20201103090006_,14345,14345,14345,14345,4572
20201103090006_,14350,14350,14350,14350,6
20201103090006_,14350,14350,14350,14350,14994
20201103090006_,14355,14355,14355,14355,10922
20201103090006_,14355,14355,14355,14355,2121
20201103090006_,14355,14355,14355,14355,6
20201103090006_,14350,14350,14350,14350,40
20201103090006_,14340,14340,14340,14340,1
20201103090006_,14345,14345,14345,14345,2
20201103090006_,14345,14345,14345,14345,80
20201103090006_,14345,14345,14345,14345,80
20201103090006_,14345,14345,14345,14345,2
20201103090006_,14340,14340,14340,14340,34
20201103090006_,14345,14345,14345,14345,40
20201103090006_,14345,14345,14345,14345,600
20201103090006_,14345,14345,14345,14345,43
20201103090006_,14345,14345,14345,14345,5617
20201103090006_,14345,14345,14345,14345,1
20201103090007_,14345,14345,14345,14345,50
20201103090007_,14340,14340,14340,14340,15014
20201103090007_,14340,14340,14340,14340,183
20201103090007_,14340,14340,14340,14340,10
20201103090007_,14340,14340,14340,14340,1288
20201103090007_,14335,14335,14335,14335,34
20201103090007_,14345,14345,14345,14345,20
20201103090007_,14335,14335,14335,14335,5
20201103090007_,14340,14340,14340,14340,50
20201103090007_,14340,14340,14340,14340,2000
20201103090007_,14340,14340,14340,14340,40
20201103090007_,14340,14340,14340,14340,32
20201103090007_,14345,14345,14345,14345,20
20201103090007_,14340,14340,14340,14340,2
20201103090007_,14340,14340,14340,14340,747
20201103090008_,14340,14340,14340,14340,34
20201103090008_,14340,14340,14340,14340,666
20201103090008_,14340,14340,14340,14340,26
20201103090008_,14340,14340,14340,14340,2
20201103090008_,14340,14340,14340,14340,2
20201103090008_,14340,14340,14340,14340,500
20201103090008_,14340,14340,14340,14340,34
20201103090008_,14345,14345,14345,14345,10
20201103090008_,14340,14340,14340,14340,200
20201103090009_,14340,14340,14340,14340,34
20201103090009_,14340,14340,14340,14340,1
20201103090009_,14340,14340,14340,14340,1
20201103090009_,14340,14340,14340,14340,4
20201103090009_,14345,14345,14345,14345,2
20201103090009_,14340,14340,14340,14340,11
20201103090009_,14345,14345,14345,14345,600
20201103090009_,14345,14345,14345,14345,350
20201103090009_,14345,14345,14345,14345,34
20201103090009_,14350,14350,14350,14350,1
20201103090010_,14345,14345,14345,14345,34
20201103090010_,14350,14350,14350,14350,696
20201103090010_,14345,14345,14345,14345,50
20201103090010_,14345,14345,14345,14345,14913
20201103090010_,14350,14350,14350,14350,1
20201103090010_,14350,14350,14350,14350,500
20201103090010_,14345,14345,14345,14345,2
20201103090010_,14340,14340,14340,14340,298
20201103090010_,14340,14340,14340,14340,360
20201103090011_,14340,14340,14340,14340,34
20201103090011_,14345,14345,14345,14345,40
20201103090011_,14340,14340,14340,14340,34
20201103090011_,14350,14350,14350,14350,696
20201103090011_,14350,14350,14350,14350,500
20201103090011_,14350,14350,14350,14350,34
20201103090012_,14350,14350,14350,14350,2
20201103090012_,14350,14350,14350,14350,2
20201103090012_,14350,14350,14350,14350,100
20201103090012_,14350,14350,14350,14350,20
