Time,Open,High,Low,Close,Volume
20210203090025,2055,2055,2055,2055,4787435
20210203090025,2055,2055,2055,2055,2346
20210203090025,2055,2055,2055,2055,282990
20210203090025,2050,2050,2050,2050,5506
20210203090025,2050,2050,2050,2050,1
20210203090025,2055,2055,2055,2055,1362
20210203090025,2055,2055,2055,2055,30
20210203090025,2055,2055,2055,2055,273
20210203090026,2050,2050,2050,2050,840
20210203090026,2055,2055,2055,2055,1
20210203090026,2055,2055,2055,2055,10
20210203090026,2055,2055,2055,2055,94500
20210203090026,2050,2050,2050,2050,1257
20210203090026,2055,2055,2055,2055,20
20210203090026,2050,2050,2050,2050,5296
20210203090026,2050,2050,2050,2050,500
20210203090026,2050,2050,2050,2050,2603
20210203090026,2050,2050,2050,2050,500
20210203090026,2050,2050,2050,2050,450
20210203090026,2055,2055,2055,2055,500
20210203090026,2050,2050,2050,2050,103636
20210203090026,2050,2050,2050,2050,5000
20210203090026,2050,2050,2050,2050,700
20210203090026,2050,2050,2050,2050,1300
20210203090026,2055,2055,2055,2055,800
20210203090026,2050,2050,2050,2050,116719
20210203090027,2050,2050,2050,2050,9017
20210203090027,2055,2055,2055,2055,60000
20210203090027,2050,2050,2050,2050,200
20210203090028,2055,2055,2055,2055,20
20210203090028,2055,2055,2055,2055,100
20210203090028,2055,2055,2055,2055,200
20210203090028,2050,2050,2050,2050,43000
20210203090028,2050,2050,2050,2050,26254
20210203090028,2055,2055,2055,2055,50
20210203090028,2055,2055,2055,2055,4825
20210203090028,2050,2050,2050,2050,8229
20210203090028,2050,2050,2050,2050,1909
20210203090028,2055,2055,2055,2055,10
20210203090028,2050,2050,2050,2050,11650
20210203090028,2055,2055,2055,2055,8000
20210203090028,2055,2055,2055,2055,30
20210203090029,2050,2050,2050,2050,1000
20210203090029,2055,2055,2055,2055,5000
20210203090029,2055,2055,2055,2055,115963
20210203090029,2050,2050,2050,2050,50000
20210203090030,2055,2055,2055,2055,6063
20210203090030,2055,2055,2055,2055,30991
20210203090030,2055,2055,2055,2055,10847
20210203090030,2055,2055,2055,2055,9637
20210203090030,2055,2055,2055,2055,304
20210203090030,2060,2060,2060,2060,1000
20210203090031,2055,2055,2055,2055,17052
20210203090031,2060,2060,2060,2060,14
20210203090031,2055,2055,2055,2055,500
20210203090031,2055,2055,2055,2055,1000
20210203090031,2060,2060,2060,2060,6820
20210203090031,2055,2055,2055,2055,2000
20210203090032,2060,2060,2060,2060,50
20210203090032,2055,2055,2055,2055,500
20210203090032,2055,2055,2055,2055,8674
20210203090032,2055,2055,2055,2055,13500
20210203090032,2060,2060,2060,2060,200
20210203090032,2055,2055,2055,2055,120000
20210203090032,2055,2055,2055,2055,2443
20210203090032,2060,2060,2060,2060,430
20210203090032,2060,2060,2060,2060,50
20210203090032,2055,2055,2055,2055,2000
20210203090032,2060,2060,2060,2060,49
20210203090032,2055,2055,2055,2055,2000
20210203090032,2060,2060,2060,2060,2433
20210203090032,2055,2055,2055,2055,13759
20210203090033,2055,2055,2055,2055,700
20210203090033,2060,2060,2060,2060,2433
20210203090033,2055,2055,2055,2055,3
20210203090033,2060,2060,2060,2060,9979
20210203090033,2055,2055,2055,2055,53217
20210203090033,2060,2060,2060,2060,430
20210203090034,2060,2060,2060,2060,1000
20210203090034,2055,2055,2055,2055,1000
20210203090034,2055,2055,2055,2055,2000
20210203090034,2060,2060,2060,2060,10000
20210203090034,2060,2060,2060,2060,430
20210203090034,2060,2060,2060,2060,2433
