Time,Open,High,Low,Close,Volume
202006150900,5535,5570,5520,5565,4443479
202006150901,5560,5570,5550,5570,3480552
202006150902,5565,5575,5535,5545,1886453
202006150903,5545,5565,5545,5560,1461239
202006150904,5560,5570,5545,5545,1218081
202006150905,5545,5550,5525,5540,1259122
202006150906,5540,5555,5530,5550,1116093
202006150907,5555,5555,5530,5545,946788
202006150908,5545,5550,5525,5540,854294
202006150909,5540,5545,5520,5525,883514
202006150910,5525,5540,5520,5520,892179
202006150911,5520,5525,5510,5520,996716
202006150912,5520,5530,5515,5525,522428
202006150913,5530,5530,5510,5515,393021
202006150914,5515,5530,5505,5530,1240212
202006150915,5525,5535,5510,5525,1183642
202006150916,5525,5530,5515,5515,908064
202006150917,5520,5525,5515,5525,521403
202006150918,5525,5530,5515,5530,1379898
202006150919,5525,5545,5525,5540,1563469
202006150920,5545,5550,5535,5545,1457256
202006150921,5545,5545,5530,5540,1513917
202006150922,5540,5550,5530,5535,650065
202006150923,5535,5535,5520,5530,902835
202006150924,5530,5530,5515,5515,1076944
202006150925,5515,5525,5505,5525,1428709
202006150926,5525,5530,5510,5510,878292
202006150927,5515,5520,5505,5505,808705
202006150928,5510,5515,5500,5510,891389
202006150929,5505,5520,5505,5510,704462
202006150930,5510,5515,5495,5500,1294731
202006150931,5500,5505,5490,5495,911822
202006150932,5495,5505,5490,5500,911988
202006150933,5500,5505,5490,5500,265759
202006150934,5505,5515,5500,5510,597177
202006150935,5505,5515,5500,5500,791584
202006150936,5495,5510,5495,5505,275818
202006150937,5505,5515,5500,5510,448544
202006150938,5510,5520,5500,5515,916587
202006150939,5515,5525,5510,5520,679254
202006150940,5520,5525,5510,5520,537261
202006150941,5520,5540,5515,5540,1626739
202006150942,5535,5545,5535,5540,936834
202006150943,5540,5560,5540,5555,1812884
202006150944,5555,5555,5545,5550,1053518
202006150945,5550,5555,5535,5545,968975
202006150946,5545,5555,5535,5540,507702
202006150947,5540,5540,5530,5530,626198
202006150948,5530,5540,5525,5530,834670
202006150949,5530,5540,5525,5535,490461
202006150950,5535,5535,5525,5530,350125
202006150951,5535,5540,5525,5535,443924
202006150952,5535,5545,5535,5545,375221
202006150953,5545,5555,5540,5555,823312
202006150954,5550,5555,5540,5550,549209
202006150955,5550,5555,5545,5555,470331
202006150956,5555,5570,5555,5560,2226829
202006150957,5560,5565,5550,5555,737224
202006150958,5555,5565,5550,5565,996504
202006150959,5565,5575,5560,5570,1225549
202006151000,5565,5570,5555,5565,756538
202006151001,5560,5580,5560,5575,1114979
202006151002,5575,5575,5555,5565,796813
202006151003,5560,5565,5545,5550,827429
202006151004,5550,5560,5540,5545,870222
202006151005,5545,5550,5535,5535,493242
202006151006,5540,5545,5535,5540,240397
202006151007,5540,5545,5535,5545,337660
202006151008,5540,5550,5540,5545,311960
202006151009,5545,5550,5540,5545,265246
202006151010,5550,5550,5535,5535,361967
202006151011,5535,5550,5535,5545,490939
202006151012,5545,5560,5540,5555,614366
202006151013,5555,5565,5555,5560,745957
202006151014,5565,5575,5560,5575,516362
202006151015,5575,5580,5555,5560,551620
202006151016,5560,5570,5555,5560,523391
202006151017,5560,5570,5555,5560,317983
202006151018,5560,5575,5560,5570,638815
202006151019,5570,5575,5555,5560,282284
202006151020,5560,5565,5545,5550,889383
202006151021,5550,5555,5540,5545,488552
202006151022,5540,5550,5540,5545,185344
202006151023,5540,5550,5540,5545,177359
202006151024,5545,5550,5540,5550,246768
202006151025,5545,5550,5540,5545,191534
202006151026,5545,5545,5535,5535,488486
202006151027,5535,5545,5530,5540,842460
202006151028,5540,5550,5535,5540,587050
202006151029,5540,5545,5530,5540,394321
202006151030,5540,5540,5525,5530,690271
202006151031,5530,5530,5525,5530,139459
202006151032,5525,5530,5520,5525,577005
202006151033,5525,5535,5520,5520,567062
202006151034,5520,5525,5520,5525,180760
202006151035,5525,5530,5520,5520,427608
202006151036,5520,5530,5520,5525,419059
202006151037,5525,5530,5520,5525,450843
202006151038,5525,5535,5525,5525,443746
202006151039,5530,5530,5515,5520,1031783
202006151040,5515,5520,5510,5515,714173
202006151041,5515,5520,5510,5515,313942
202006151042,5515,5515,5505,5510,740638
202006151043,5510,5515,5510,5515,74270
202006151044,5515,5515,5500,5505,1033854
202006151045,5505,5505,5495,5500,1150293
202006151046,5500,5510,5495,5510,341934
202006151047,5510,5510,5495,5500,442143
202006151048,5500,5500,5490,5490,838300
202006151049,5490,5495,5485,5485,445037
202006151050,5490,5490,5480,5490,1015762
202006151051,5490,5495,5485,5490,902827
202006151052,5490,5500,5480,5495,824132
202006151053,5495,5505,5490,5505,777089
202006151054,5505,5510,5495,5500,905285
202006151055,5500,5500,5490,5495,465219
202006151056,5490,5495,5485,5490,544908
202006151057,5490,5490,5465,5470,1929024
202006151058,5470,5480,5465,5470,650035
