Transaction time,opening,highest,lowest,current,amount
20201110090011_,3720,3720,3720,3720,2979392
20201110090011_,3725,3725,3725,3725,5000
20201110090011_,3725,3725,3725,3725,100
20201110090011_,3720,3720,3720,3720,74000
20201110090011_,3725,3725,3725,3725,50
20201110090011_,3725,3725,3725,3725,14
20201110090011_,3725,3725,3725,3725,1
20201110090011_,3720,3720,3720,3720,50
20201110090012_,3720,3720,3720,3720,1000
20201110090013_,3725,3725,3725,3725,11000
20201110090013_,3725,3725,3725,3725,37314
20201110090013_,3725,3725,3725,3725,3500
20201110090013_,3725,3725,3725,3725,319
20201110090013_,3725,3725,3725,3725,784
20201110090013_,3730,3730,3730,3730,20
20201110090013_,3730,3730,3730,3730,552
20201110090013_,3730,3730,3730,3730,35
20201110090013_,3725,3725,3725,3725,60
20201110090013_,3725,3725,3725,3725,78
20201110090013_,3725,3725,3725,3725,250
20201110090013_,3725,3725,3725,3725,500
20201110090013_,3725,3725,3725,3725,600
20201110090013_,3725,3725,3725,3725,4507
20201110090013_,3725,3725,3725,3725,6813
20201110090013_,3730,3730,3730,3730,2000
20201110090013_,3730,3730,3730,3730,76
20201110090013_,3725,3725,3725,3725,1
20201110090013_,3725,3725,3725,3725,11899
20201110090013_,3725,3725,3725,3725,1
20201110090013_,3730,3730,3730,3730,5000
20201110090014_,3730,3730,3730,3730,231
20201110090014_,3725,3725,3725,3725,1500
20201110090014_,3725,3725,3725,3725,100
20201110090014_,3730,3730,3730,3730,13298
20201110090014_,3725,3725,3725,3725,50
20201110090014_,3725,3725,3725,3725,2055
20201110090014_,3725,3725,3725,3725,282
20201110090014_,3725,3725,3725,3725,6997
20201110090014_,3730,3730,3730,3730,8
20201110090014_,3730,3730,3730,3730,928
20201110090014_,3725,3725,3725,3725,500
20201110090014_,3730,3730,3730,3730,32
20201110090015_,3725,3725,3725,3725,1000
20201110090015_,3725,3725,3725,3725,150
20201110090015_,3730,3730,3730,3730,10
20201110090015_,3725,3725,3725,3725,980
20201110090015_,3725,3725,3725,3725,10
20201110090015_,3730,3730,3730,3730,136
20201110090015_,3730,3730,3730,3730,19
20201110090015_,3725,3725,3725,3725,1298
20201110090015_,3730,3730,3730,3730,1
20201110090016_,3725,3725,3725,3725,2000
20201110090016_,3725,3725,3725,3725,1000
20201110090016_,3725,3725,3725,3725,2
20201110090016_,3725,3725,3725,3725,131
20201110090016_,3725,3725,3725,3725,3000
20201110090016_,3725,3725,3725,3725,2260
20201110090016_,3725,3725,3725,3725,8152
20201110090016_,3725,3725,3725,3725,7785
20201110090016_,3725,3725,3725,3725,3000
20201110090016_,3725,3725,3725,3725,2400
20201110090016_,3725,3725,3725,3725,1690
20201110090016_,3730,3730,3730,3730,7931
20201110090016_,3730,3730,3730,3730,700
