Transaction time,opening,highest,lowest,current,amount
20201111090029_,3745,3745,3745,3745,1618688
20201111090029_,3740,3740,3740,3740,300000
20201111090029_,3740,3740,3740,3740,12060
20201111090029_,3740,3740,3740,3740,10
20201111090029_,3740,3740,3740,3740,15
20201111090029_,3740,3740,3740,3740,300
20201111090029_,3740,3740,3740,3740,25
20201111090029_,3740,3740,3740,3740,5
20201111090029_,3740,3740,3740,3740,15
20201111090029_,3740,3740,3740,3740,20
20201111090029_,3740,3740,3740,3740,75
20201111090029_,3740,3740,3740,3740,4
20201111090029_,3740,3740,3740,3740,2900
20201111090029_,3740,3740,3740,3740,300
20201111090029_,3740,3740,3740,3740,2
20201111090029_,3735,3735,3735,3735,265
20201111090029_,3740,3740,3740,3740,300
20201111090029_,3740,3740,3740,3740,1
20201111090029_,3740,3740,3740,3740,7
20201111090029_,3740,3740,3740,3740,4
20201111090029_,3740,3740,3740,3740,125
20201111090030_,3740,3740,3740,3740,1
20201111090030_,3740,3740,3740,3740,14580
20201111090030_,3735,3735,3735,3735,127
20201111090030_,3740,3740,3740,3740,1
20201111090030_,3740,3740,3740,3740,265
20201111090030_,3740,3740,3740,3740,80
20201111090030_,3740,3740,3740,3740,21
20201111090031_,3735,3735,3735,3735,1335
20201111090031_,3740,3740,3740,3740,1810
20201111090031_,3740,3740,3740,3740,746
20201111090031_,3740,3740,3740,3740,75
20201111090031_,3740,3740,3740,3740,25195
20201111090031_,3740,3740,3740,3740,500
20201111090031_,3740,3740,3740,3740,5000
20201111090031_,3740,3740,3740,3740,1469
20201111090031_,3740,3740,3740,3740,1000
20201111090031_,3740,3740,3740,3740,10886
20201111090031_,3740,3740,3740,3740,200
20201111090031_,3740,3740,3740,3740,825
20201111090031_,3740,3740,3740,3740,316
20201111090031_,3735,3735,3735,3735,1
20201111090031_,3740,3740,3740,3740,3000
20201111090031_,3740,3740,3740,3740,8
20201111090031_,3740,3740,3740,3740,10000
20201111090032_,3740,3740,3740,3740,100
20201111090032_,3740,3740,3740,3740,30
20201111090032_,3735,3735,3735,3735,205
20201111090032_,3740,3740,3740,3740,296
20201111090033_,3740,3740,3740,3740,20
20201111090033_,3740,3740,3740,3740,400
20201111090033_,3740,3740,3740,3740,556
20201111090033_,3740,3740,3740,3740,859
20201111090033_,3740,3740,3740,3740,10
20201111090033_,3740,3740,3740,3740,18
20201111090033_,3740,3740,3740,3740,18
20201111090033_,3735,3735,3735,3735,2921
20201111090033_,3740,3740,3740,3740,100
20201111090033_,3740,3740,3740,3740,151713
20201111090033_,3740,3740,3740,3740,6
20201111090034_,3740,3740,3740,3740,10
20201111090034_,3740,3740,3740,3740,1038
20201111090034_,3735,3735,3735,3735,130
20201111090034_,3740,3740,3740,3740,210
20201111090034_,3740,3740,3740,3740,73687
20201111090034_,3740,3740,3740,3740,55000
20201111090035_,3745,3745,3745,3745,882
20201111090035_,3745,3745,3745,3745,2000
20201111090035_,3745,3745,3745,3745,80
20201111090035_,3745,3745,3745,3745,18
20201111090035_,3740,3740,3740,3740,1801
20201111090035_,3745,3745,3745,3745,5
20201111090035_,3740,3740,3740,3740,531
20201111090035_,3740,3740,3740,3740,1
20201111090036_,3740,3740,3740,3740,250
20201111090036_,3745,3745,3745,3745,30
20201111090036_,3745,3745,3745,3745,100
20201111090037_,3745,3745,3745,3745,11
20201111090037_,3745,3745,3745,3745,20
20201111090038_,3745,3745,3745,3745,1643
20201111090038_,3745,3745,3745,3745,4
20201111090038_,3745,3745,3745,3745,921
20201111090038_,3745,3745,3745,3745,8275
20201111090039_,3745,3745,3745,3745,3000
20201111090039_,3740,3740,3740,3740,2000
20201111090039_,3745,3745,3745,3745,8193
20201111090039_,3745,3745,3745,3745,2
20201111090039_,3745,3745,3745,3745,6000
20201111090040_,3740,3740,3740,3740,100
20201111090040_,3745,3745,3745,3745,1
20201111090040_,3745,3745,3745,3745,1
20201111090040_,3745,3745,3745,3745,150
20201111090041_,3745,3745,3745,3745,50
20201111090041_,3745,3745,3745,3745,100
20201111090041_,3740,3740,3740,3740,25230
20201111090042_,3745,3745,3745,3745,10000
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,945
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,300
20201111090042_,3745,3745,3745,3745,100
20201111090042_,3745,3745,3745,3745,100
20201111090043_,3745,3745,3745,3745,100
20201111090043_,3745,3745,3745,3745,200
20201111090043_,3740,3740,3740,3740,484
20201111090043_,3745,3745,3745,3745,100
20201111090043_,3745,3745,3745,3745,100
20201111090043_,3745,3745,3745,3745,100
20201111090043_,3745,3745,3745,3745,91
20201111090043_,3745,3745,3745,3745,100
20201111090043_,3745,3745,3745,3745,2438
20201111090043_,3745,3745,3745,3745,242
20201111090043_,3740,3740,3740,3740,162
20201111090043_,3745,3745,3745,3745,6
20201111090044_,3740,3740,3740,3740,118855
20201111090044_,3740,3740,3740,3740,11000
20201111090044_,3745,3745,3745,3745,2000
20201111090044_,3745,3745,3745,3745,48
