Transaction time,opening,highest,lowest,current,amount
20201104090010_,4040,4040,4040,4040,2314494
20201104090010_,4045,4045,4045,4045,100
20201104090010_,4045,4045,4045,4045,20
20201104090010_,4045,4045,4045,4045,30000
20201104090010_,4045,4045,4045,4045,86132
20201104090011_,4045,4045,4045,4045,611
20201104090011_,4050,4050,4050,4050,200
20201104090011_,4045,4045,4045,4045,800
20201104090011_,4045,4045,4045,4045,870
20201104090011_,4045,4045,4045,4045,50
20201104090011_,4045,4045,4045,4045,900
20201104090011_,4045,4045,4045,4045,2247
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4045,4045,4045,4045,77
20201104090011_,4045,4045,4045,4045,711
20201104090011_,4045,4045,4045,4045,220
20201104090011_,4045,4045,4045,4045,10
20201104090011_,4045,4045,4045,4045,480
20201104090011_,4045,4045,4045,4045,496
20201104090011_,4045,4045,4045,4045,245
20201104090011_,4045,4045,4045,4045,10
20201104090011_,4050,4050,4050,4050,50
20201104090011_,4045,4045,4045,4045,49
20201104090011_,4045,4045,4045,4045,4071
20201104090011_,4045,4045,4045,4045,170
20201104090011_,4050,4050,4050,4050,30
20201104090011_,4050,4050,4050,4050,25
20201104090011_,4045,4045,4045,4045,1000
20201104090011_,4050,4050,4050,4050,2000
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4045,4045,4045,4045,839
20201104090011_,4050,4050,4050,4050,300
20201104090011_,4045,4045,4045,4045,500
20201104090011_,4050,4050,4050,4050,38
20201104090011_,4045,4045,4045,4045,8280
20201104090011_,4050,4050,4050,4050,3
20201104090011_,4045,4045,4045,4045,140
20201104090011_,4045,4045,4045,4045,4
20201104090011_,4045,4045,4045,4045,4240
20201104090011_,4050,4050,4050,4050,100
20201104090011_,4045,4045,4045,4045,1300
20201104090011_,4045,4045,4045,4045,1500
20201104090011_,4045,4045,4045,4045,2401
20201104090011_,4045,4045,4045,4045,31
20201104090011_,4050,4050,4050,4050,67
20201104090011_,4045,4045,4045,4045,55246
20201104090011_,4045,4045,4045,4045,200
20201104090011_,4045,4045,4045,4045,3
20201104090011_,4040,4040,4040,4040,1
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4040,4040,4040,4040,3540
20201104090011_,4045,4045,4045,4045,1348
20201104090011_,4040,4040,4040,4040,25000
20201104090011_,4045,4045,4045,4045,12
20201104090011_,4045,4045,4045,4045,1
20201104090011_,4045,4045,4045,4045,24
20201104090011_,4040,4040,4040,4040,454
20201104090011_,4040,4040,4040,4040,2492
20201104090011_,4040,4040,4040,4040,30
20201104090011_,4045,4045,4045,4045,1166
20201104090011_,4045,4045,4045,4045,300
20201104090011_,4045,4045,4045,4045,12
20201104090011_,4045,4045,4045,4045,49297
20201104090012_,4040,4040,4040,4040,11
20201104090012_,4045,4045,4045,4045,7
20201104090012_,4040,4040,4040,4040,1
