Transaction time,opening,highest,lowest,current,amount
20201029090006_,4205,4205,4205,4205,3364652
20201029090006_,4205,4205,4205,4205,100
20201029090006_,4210,4210,4210,4210,266
20201029090006_,4210,4210,4210,4210,10000
20201029090006_,4210,4210,4210,4210,1463
20201029090006_,4205,4205,4205,4205,10
20201029090007_,4210,4210,4210,4210,12037
20201029090007_,4210,4210,4210,4210,250000
20201029090007_,4210,4210,4210,4210,23658
20201029090007_,4210,4210,4210,4210,1520
20201029090007_,4210,4210,4210,4210,200
20201029090007_,4215,4215,4215,4215,400
20201029090007_,4210,4210,4210,4210,1
20201029090007_,4210,4210,4210,4210,100
20201029090007_,4210,4210,4210,4210,1055
20201029090007_,4215,4215,4215,4215,200
20201029090007_,4210,4210,4210,4210,740
20201029090007_,4210,4210,4210,4210,100
20201029090007_,4210,4210,4210,4210,200
20201029090007_,4210,4210,4210,4210,1
20201029090007_,4215,4215,4215,4215,10000
20201029090007_,4210,4210,4210,4210,356
20201029090007_,4215,4215,4215,4215,850
20201029090007_,4210,4210,4210,4210,13837
20201029090007_,4210,4210,4210,4210,30
20201029090007_,4210,4210,4210,4210,9
20201029090007_,4210,4210,4210,4210,1204
20201029090007_,4210,4210,4210,4210,40
20201029090007_,4210,4210,4210,4210,100
20201029090007_,4210,4210,4210,4210,8077
20201029090007_,4215,4215,4215,4215,75200
20201029090007_,4215,4215,4215,4215,9
20201029090007_,4210,4210,4210,4210,7000
20201029090007_,4210,4210,4210,4210,200
20201029090007_,4215,4215,4215,4215,118
20201029090007_,4210,4210,4210,4210,600
20201029090007_,4215,4215,4215,4215,118
20201029090007_,4215,4215,4215,4215,500
20201029090007_,4210,4210,4210,4210,10
20201029090007_,4215,4215,4215,4215,100
20201029090007_,4210,4210,4210,4210,3000
20201029090007_,4215,4215,4215,4215,100
20201029090007_,4215,4215,4215,4215,3806
20201029090007_,4210,4210,4210,4210,22
20201029090007_,4210,4210,4210,4210,2363
20201029090007_,4215,4215,4215,4215,23
20201029090007_,4210,4210,4210,4210,40
20201029090007_,4215,4215,4215,4215,405139
20201029090008_,4215,4215,4215,4215,401
20201029090008_,4220,4220,4220,4220,50
