Time,Open,High,Low,Close,Volume
20201224090000,366.95,366.95,366.95,366.95,837
20201224090000,366.95,366.95,366.95,366.95,1
20201224090000,366.95,366.95,366.95,366.95,1
20201224090000,366.95,366.95,366.95,366.95,4
20201224090000,366.9,366.9,366.9,366.9,1
20201224090000,366.95,366.95,366.95,366.95,1
20201224090000,366.95,366.95,366.95,366.95,1
20201224090000,366.9,366.9,366.9,366.9,8
20201224090000,366.85,366.85,366.85,366.85,1
20201224090000,366.8,366.8,366.8,366.8,1
20201224090000,367.0,367.0,367.0,367.0,4
20201224090000,366.9,366.9,366.9,366.9,1
20201224090000,366.9,366.9,366.9,366.9,3
20201224090000,367.0,367.0,367.0,367.0,4
20201224090000,366.9,366.9,366.9,366.9,1
20201224090000,367.0,367.0,367.0,367.0,4
20201224090000,366.9,366.9,366.9,366.9,2
20201224090000,366.9,366.9,366.9,366.9,4
20201224090000,366.9,366.9,366.9,366.9,7
20201224090000,366.85,366.85,366.85,366.85,1
20201224090000,366.9,366.9,366.9,366.9,5
20201224090000,366.9,366.9,366.9,366.9,1
20201224090000,366.9,366.9,366.9,366.9,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.9,366.9,366.9,366.9,5
20201224090001,366.95,366.95,366.95,366.95,1
20201224090001,366.9,366.9,366.9,366.9,4
20201224090001,366.9,366.9,366.9,366.9,1
20201224090001,366.9,366.9,366.9,366.9,2
20201224090001,366.85,366.85,366.85,366.85,10
20201224090001,366.85,366.85,366.85,366.85,2
20201224090001,366.95,366.95,366.95,366.95,2
20201224090001,366.85,366.85,366.85,366.85,1
20201224090001,366.85,366.85,366.85,366.85,1
20201224090001,366.85,366.85,366.85,366.85,3
20201224090001,366.85,366.85,366.85,366.85,6
20201224090001,366.85,366.85,366.85,366.85,2
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,4
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,6
20201224090001,366.75,366.75,366.75,366.75,6
20201224090001,366.8,366.8,366.8,366.8,2
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,1
20201224090001,366.8,366.8,366.8,366.8,2
20201224090001,366.85,366.85,366.85,366.85,5
20201224090001,366.75,366.75,366.75,366.75,2
20201224090001,366.75,366.75,366.75,366.75,1
20201224090001,366.7,366.7,366.7,366.7,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.8,366.8,366.8,366.8,2
20201224090002,366.75,366.75,366.75,366.75,5
20201224090002,366.8,366.8,366.8,366.8,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.8,366.8,366.8,366.8,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,2
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,6
20201224090002,366.75,366.75,366.75,366.75,5
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.75,366.75,366.75,366.75,1
20201224090002,366.7,366.7,366.7,366.7,1
20201224090003,366.7,366.7,366.7,366.7,1
20201224090003,366.7,366.7,366.7,366.7,3
20201224090003,366.7,366.7,366.7,366.7,2
20201224090003,366.7,366.7,366.7,366.7,4
20201224090003,366.7,366.7,366.7,366.7,1
20201224090003,366.7,366.7,366.7,366.7,1
20201224090003,366.75,366.75,366.75,366.75,2
20201224090003,366.7,366.7,366.7,366.7,1
20201224090003,366.7,366.7,366.7,366.7,1
20201224090003,366.7,366.7,366.7,366.7,1
20201224090003,366.75,366.75,366.75,366.75,1
20201224090004,366.75,366.75,366.75,366.75,1
20201224090004,366.7,366.7,366.7,366.7,1
20201224090004,366.75,366.75,366.75,366.75,2
20201224090004,366.7,366.7,366.7,366.7,1
20201224090004,366.7,366.7,366.7,366.7,8
20201224090004,366.7,366.7,366.7,366.7,3
20201224090004,366.7,366.7,366.7,366.7,1
20201224090004,366.7,366.7,366.7,366.7,1
20201224090004,366.65,366.65,366.65,366.65,1
20201224090004,366.65,366.65,366.65,366.65,8
20201224090004,366.6,366.6,366.6,366.6,1
20201224090004,366.65,366.65,366.65,366.65,4
20201224090004,366.65,366.65,366.65,366.65,2
20201224090004,366.65,366.65,366.65,366.65,2
20201224090004,366.65,366.65,366.65,366.65,1
20201224090004,366.6,366.6,366.6,366.6,1
20201224090004,366.6,366.6,366.6,366.6,1
20201224090004,366.65,366.65,366.65,366.65,2
20201224090005,366.65,366.65,366.65,366.65,1
20201224090005,366.65,366.65,366.65,366.65,1
20201224090005,366.65,366.65,366.65,366.65,8
20201224090005,366.65,366.65,366.65,366.65,1
20201224090005,366.65,366.65,366.65,366.65,1
20201224090005,366.7,366.7,366.7,366.7,1
20201224090005,366.65,366.65,366.65,366.65,1
20201224090005,366.65,366.65,366.65,366.65,10
20201224090005,366.6,366.6,366.6,366.6,8
20201224090005,366.6,366.6,366.6,366.6,2
20201224090005,366.6,366.6,366.6,366.6,1
20201224090005,366.55,366.55,366.55,366.55,2
20201224090005,366.55,366.55,366.55,366.55,9
20201224090005,366.55,366.55,366.55,366.55,5
20201224090005,366.55,366.55,366.55,366.55,3
20201224090005,366.5,366.5,366.5,366.5,1
20201224090005,366.5,366.5,366.5,366.5,2
20201224090005,366.5,366.5,366.5,366.5,1
20201224090005,366.55,366.55,366.55,366.55,1
20201224090005,366.5,366.5,366.5,366.5,117
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.45,366.45,366.45,366.45,2
20201224090005,366.45,366.45,366.45,366.45,6
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.5,366.5,366.5,366.5,1
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.5,366.5,366.5,366.5,2
20201224090005,366.45,366.45,366.45,366.45,5
20201224090005,366.45,366.45,366.45,366.45,1
20201224090005,366.45,366.45,366.45,366.45,7
20201224090006,366.45,366.45,366.45,366.45,2
20201224090006,366.45,366.45,366.45,366.45,2
20201224090006,366.45,366.45,366.45,366.45,1
20201224090006,366.45,366.45,366.45,366.45,6
20201224090006,366.45,366.45,366.45,366.45,5
20201224090006,366.45,366.45,366.45,366.45,1
20201224090006,366.5,366.5,366.5,366.5,24
20201224090006,366.5,366.5,366.5,366.5,2
20201224090006,366.5,366.5,366.5,366.5,1
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,2
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,16
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,2
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,2
20201224090006,366.6,366.6,366.6,366.6,1
20201224090006,366.6,366.6,366.6,366.6,1
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,6
20201224090006,366.55,366.55,366.55,366.55,3
20201224090006,366.6,366.6,366.6,366.6,2
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.6,366.6,366.6,366.6,3
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,1
20201224090006,366.55,366.55,366.55,366.55,3
20201224090006,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.55,366.55,366.55,366.55,1
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,4
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.55,366.55,366.55,366.55,1
20201224090007,366.55,366.55,366.55,366.55,1
20201224090007,366.5,366.5,366.5,366.5,4
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,12
20201224090007,366.55,366.55,366.55,366.55,8
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,1
20201224090007,366.5,366.5,366.5,366.5,4
20201224090007,366.45,366.45,366.45,366.45,10
20201224090007,366.45,366.45,366.45,366.45,2
20201224090008,366.45,366.45,366.45,366.45,3
20201224090008,366.45,366.45,366.45,366.45,2
20201224090008,366.45,366.45,366.45,366.45,1
20201224090008,366.45,366.45,366.45,366.45,1
20201224090008,366.4,366.4,366.4,366.4,1
20201224090008,366.4,366.4,366.4,366.4,2
20201224090008,366.4,366.4,366.4,366.4,4
20201224090008,366.4,366.4,366.4,366.4,16
20201224090008,366.4,366.4,366.4,366.4,2
20201224090008,366.4,366.4,366.4,366.4,3
20201224090008,366.4,366.4,366.4,366.4,1
20201224090008,366.45,366.45,366.45,366.45,1
20201224090008,366.4,366.4,366.4,366.4,1
20201224090008,366.45,366.45,366.45,366.45,1
20201224090008,366.45,366.45,366.45,366.45,3
20201224090009,366.45,366.45,366.45,366.45,1
20201224090009,366.4,366.4,366.4,366.4,10
20201224090009,366.35,366.35,366.35,366.35,10
20201224090009,366.35,366.35,366.35,366.35,1
20201224090009,366.4,366.4,366.4,366.4,1
20201224090009,366.4,366.4,366.4,366.4,2
20201224090009,366.4,366.4,366.4,366.4,2
20201224090009,366.4,366.4,366.4,366.4,7
20201224090009,366.45,366.45,366.45,366.45,1
20201224090009,366.45,366.45,366.45,366.45,2
20201224090009,366.45,366.45,366.45,366.45,7
20201224090009,366.45,366.45,366.45,366.45,1
20201224090009,366.5,366.5,366.5,366.5,1
20201224090009,366.5,366.5,366.5,366.5,15
20201224090009,366.45,366.45,366.45,366.45,1
20201224090009,366.5,366.5,366.5,366.5,9
20201224090009,366.5,366.5,366.5,366.5,1
20201224090009,366.5,366.5,366.5,366.5,3
20201224090009,366.5,366.5,366.5,366.5,1
20201224090009,366.55,366.55,366.55,366.55,1
20201224090009,366.55,366.55,366.55,366.55,1
20201224090009,366.55,366.55,366.55,366.55,1
20201224090009,366.55,366.55,366.55,366.55,1
20201224090009,366.5,366.5,366.5,366.5,1
