Time,Open,High,Low,Close,Volume
202310300845,307.25,307.45,307.1,307.3,2580
202310300846,307.3,307.55,307.25,307.4,876
202310300847,307.45,307.5,307.35,307.35,312
202310300848,307.35,307.4,307.25,307.4,551
202310300849,307.4,307.45,307.25,307.45,373
202310300850,307.45,307.45,307.35,307.45,197
202310300851,307.4,307.55,307.4,307.55,259
202310300852,307.5,307.65,307.5,307.5,635
202310300853,307.45,307.45,307.15,307.15,788
202310300854,307.15,307.3,307.1,307.15,371
202310300855,307.1,307.1,306.75,306.85,925
202310300856,306.85,307.15,306.8,307.1,473
202310300857,307.05,307.3,307.05,307.25,445
202310300858,307.25,307.3,307.2,307.2,177
202310300859,307.2,307.2,307.0,307.15,477
202310300900,307.15,308.35,307.0,308.25,6136
202310300901,308.2,308.5,307.95,308.35,3558
202310300902,308.4,308.8,308.3,308.75,3210
202310300903,308.7,308.85,308.55,308.65,2323
202310300904,308.6,308.65,308.25,308.65,1931
202310300905,308.65,309.0,308.5,308.75,2809
202310300906,308.75,309.2,308.75,309.0,3100
202310300907,309.0,309.25,308.95,309.15,2265
202310300908,309.1,309.1,308.75,308.9,1446
202310300909,308.9,309.1,308.65,308.7,1211
202310300910,308.7,308.7,308.15,308.15,2386
202310300911,308.2,308.4,308.1,308.2,1675
202310300912,308.2,308.6,308.2,308.6,1554
202310300913,308.6,308.95,308.55,308.95,1115
202310300914,308.95,308.95,308.75,308.85,837
202310300915,308.85,309.05,308.8,308.9,1447
202310300916,308.9,309.05,308.7,308.95,1090
202310300917,308.95,309.15,308.9,309.15,1136
202310300918,309.15,309.35,309.05,309.3,1601
202310300919,309.3,309.35,308.9,309.0,958
202310300920,309.05,309.4,309.0,309.3,1424
202310300921,309.25,309.55,309.2,309.45,1602
202310300922,309.5,309.6,309.35,309.5,1278
202310300923,309.45,309.65,309.45,309.55,984
202310300924,309.55,309.55,309.15,309.2,1228
202310300925,309.15,309.2,308.95,309.1,1716
202310300926,309.05,309.1,308.7,308.75,1612
202310300927,308.8,308.95,308.75,308.9,1105
202310300928,308.9,309.15,308.85,309.05,917
202310300929,309.1,309.15,308.75,308.8,738
202310300930,308.75,309.05,308.55,309.05,2061
202310300931,309.1,309.45,309.05,309.4,1438
202310300932,309.4,309.55,309.3,309.5,1371
202310300933,309.5,309.5,309.15,309.2,1000
202310300934,309.25,309.4,309.15,309.3,644
202310300935,309.3,309.3,309.15,309.25,578
202310300936,309.25,309.25,308.85,308.9,1073
202310300937,308.95,309.1,308.75,308.75,1152
202310300938,308.7,308.75,308.55,308.55,1067
202310300939,308.55,308.65,308.45,308.6,1111
202310300940,308.65,308.8,308.55,308.7,751
202310300941,308.65,308.75,308.5,308.55,744
202310300942,308.55,308.55,308.35,308.35,1234
202310300943,308.35,308.7,308.35,308.35,964
202310300944,308.35,308.4,308.3,308.35,558
202310300945,308.35,308.4,308.0,308.15,1684
202310300946,308.15,308.4,308.1,308.4,683
202310300947,308.4,308.45,308.1,308.2,1003
202310300948,308.25,308.65,308.2,308.65,784
202310300949,308.65,309.0,308.65,308.85,1499
202310300950,308.85,309.0,308.7,309.0,873
202310300951,309.0,309.2,308.95,309.2,976
202310300952,309.15,309.3,309.15,309.2,1213
202310300953,309.2,309.4,309.2,309.35,1050
202310300954,309.35,309.45,309.2,309.25,981
202310300955,309.3,309.65,309.15,309.6,2318
202310300956,309.6,309.7,309.55,309.7,1048
202310300957,309.7,309.75,309.5,309.55,924
202310300958,309.55,309.6,309.45,309.5,589
202310300959,309.55,309.7,309.45,309.7,514
202310301000,309.65,309.7,309.4,309.4,799
202310301001,309.4,309.45,309.3,309.45,807
202310301002,309.45,309.65,309.35,309.6,676
202310301003,309.6,309.6,309.5,309.55,331
202310301004,309.55,309.55,309.4,309.45,497
202310301005,309.4,309.6,309.4,309.6,639
202310301006,309.6,309.75,309.55,309.6,825
202310301007,309.65,309.8,309.65,309.65,478
202310301008,309.7,309.7,309.4,309.5,481
202310301009,309.5,309.5,309.3,309.3,428
202310301010,309.3,309.4,309.25,309.25,1056
202310301011,309.25,309.4,309.2,309.3,614
202310301012,309.25,309.5,309.25,309.45,571
202310301013,309.45,309.45,309.25,309.25,517
202310301014,309.25,309.4,309.1,309.15,578
202310301015,309.1,309.15,308.95,308.95,826
202310301016,308.95,309.15,308.95,309.0,680
202310301017,308.95,309.15,308.85,309.1,803
202310301018,309.15,309.25,308.85,308.9,730
202310301019,308.9,309.05,308.9,308.95,427
202310301020,308.9,309.15,308.9,309.15,482
202310301021,309.15,309.25,309.15,309.2,444
202310301022,309.2,309.35,309.2,309.35,548
202310301023,309.3,309.5,309.3,309.5,586
202310301024,309.5,309.5,309.25,309.3,669
202310301025,309.3,309.5,309.3,309.3,469
202310301026,309.3,309.45,309.25,309.3,306
202310301027,309.3,309.3,308.95,308.95,732
202310301028,308.95,309.35,308.95,309.35,476
202310301029,309.35,309.5,309.3,309.35,353
202310301030,309.4,309.6,309.35,309.6,957
202310301031,309.6,309.7,309.5,309.7,1099
202310301032,309.7,309.85,309.55,309.85,732
202310301033,309.85,309.9,309.6,309.75,1019
202310301034,309.75,309.85,309.7,309.8,551
202310301035,309.8,309.95,309.8,309.95,1110
202310301036,309.95,310.1,309.8,309.8,1854
202310301037,309.8,309.9,309.7,309.8,703
202310301038,309.8,310.05,309.8,310.0,540
202310301039,309.95,310.0,309.75,310.0,637
202310301040,309.95,310.1,309.95,310.05,918
202310301041,310.1,310.15,309.95,310.05,727
202310301042,310.05,310.05,309.9,310.05,385
202310301043,310.05,310.1,309.95,310.05,379
202310301044,310.1,310.25,310.0,310.2,1029
202310301045,310.2,310.3,310.1,310.3,1400
202310301046,310.3,310.35,310.05,310.15,778
202310301047,310.1,310.15,309.9,309.95,337
202310301048,309.95,309.95,309.75,309.8,655
202310301049,309.8,309.85,309.65,309.75,1070
202310301050,309.75,309.8,309.65,309.65,719
202310301051,309.65,309.95,309.65,309.8,557
202310301052,309.85,309.9,309.75,309.9,469
202310301053,309.95,310.15,309.95,310.1,916
202310301054,310.15,310.15,309.95,310.15,629
202310301055,310.15,310.25,310.1,310.2,633
202310301056,310.25,310.4,310.2,310.3,1263
202310301057,310.3,310.3,310.15,310.15,642
202310301058,310.15,310.2,310.05,310.15,240
202310301059,310.2,310.25,310.1,310.15,336
202310301100,310.15,310.15,310.05,310.1,630
202310301101,310.1,310.1,309.9,310.0,694
202310301102,310.05,310.45,310.0,310.45,1149
202310301103,310.45,310.5,310.15,310.2,731
202310301104,310.2,310.25,310.05,310.2,666
202310301105,310.15,310.35,310.1,310.25,882
202310301106,310.25,310.3,310.1,310.1,222
202310301107,310.1,310.2,310.05,310.05,431
202310301108,310.0,310.1,309.95,309.95,255
202310301109,310.0,310.0,309.85,309.9,381
202310301110,309.9,309.95,309.9,309.9,278
202310301111,309.85,309.9,309.8,309.85,558
202310301112,309.85,309.85,309.55,309.65,1269
202310301113,309.6,309.6,309.4,309.45,769
202310301114,309.45,309.6,309.4,309.6,330
202310301115,309.55,309.7,309.5,309.65,475
202310301116,309.6,309.65,309.55,309.65,265
202310301117,309.65,309.9,309.65,309.9,588
202310301118,309.9,310.0,309.85,309.95,339
202310301119,309.95,310.05,309.95,310.05,362
202310301120,310.1,310.1,309.95,310.1,481
202310301121,310.15,310.35,310.1,310.25,771
202310301122,310.25,310.3,310.15,310.25,392
202310301123,310.3,310.5,310.25,310.45,995
202310301124,310.5,310.5,310.35,310.35,805
202310301125,310.35,310.5,310.35,310.45,199
202310301126,310.45,310.6,310.45,310.6,679
202310301127,310.6,310.65,310.4,310.4,602
202310301128,310.4,310.45,310.35,310.4,685
202310301129,310.35,310.4,310.25,310.35,387
202310301130,310.4,310.45,310.35,310.4,570
202310301131,310.45,310.5,310.45,310.45,246
202310301132,310.4,310.45,310.25,310.35,298
202310301133,310.35,310.35,310.2,310.3,404
202310301134,310.3,310.4,310.3,310.3,521
202310301135,310.3,310.3,310.15,310.2,595
202310301136,310.2,310.4,310.2,310.4,283
202310301137,310.35,310.45,310.35,310.45,261
202310301138,310.4,310.4,310.35,310.4,165
202310301139,310.4,310.4,310.35,310.35,263
202310301140,310.35,310.45,310.3,310.45,194
202310301141,310.45,310.45,310.35,310.4,175
202310301142,310.4,310.45,310.2,310.3,331
202310301143,310.3,310.4,310.25,310.3,374
202310301144,310.3,310.3,310.2,310.2,190
202310301145,310.25,310.3,310.2,310.25,400
202310301146,310.25,310.35,310.2,310.2,230
202310301147,310.25,310.25,310.15,310.25,136
202310301148,310.2,310.25,310.1,310.25,260
202310301149,310.25,310.3,310.25,310.25,260
202310301150,310.25,310.25,310.2,310.25,144
202310301151,310.25,310.35,310.2,310.3,223
202310301152,310.35,310.45,310.35,310.4,320
202310301153,310.4,310.5,310.35,310.35,403
202310301154,310.4,310.4,310.35,310.4,465
202310301155,310.4,310.4,310.2,310.2,223
202310301156,310.2,310.35,310.15,310.3,350
202310301157,310.3,310.35,310.25,310.35,326
202310301158,310.4,310.6,310.4,310.6,474
202310301159,310.55,310.6,310.5,310.5,373
202310301200,310.55,310.6,310.5,310.5,516
202310301201,310.5,310.5,310.35,310.35,450
202310301202,310.3,310.4,310.2,310.25,233
202310301203,310.25,310.3,310.2,310.2,618
202310301204,310.2,310.25,310.2,310.2,240
202310301205,310.25,310.25,310.2,310.2,170
202310301206,310.25,310.25,310.15,310.25,254
202310301207,310.25,310.25,310.1,310.25,295
202310301208,310.25,310.3,310.2,310.2,199
202310301209,310.25,310.25,310.2,310.2,159
202310301210,310.25,310.5,310.25,310.5,864
202310301211,310.5,310.65,310.5,310.6,768
202310301212,310.6,310.6,310.45,310.5,145
202310301213,310.5,310.5,310.4,310.4,156
202310301214,310.4,310.45,310.4,310.45,241
202310301215,310.45,310.5,310.25,310.3,339
202310301216,310.3,310.35,310.25,310.3,256
202310301217,310.35,310.45,310.35,310.4,198
202310301218,310.45,310.45,310.3,310.35,162
202310301219,310.35,310.55,310.35,310.5,372
202310301220,310.5,310.5,310.4,310.45,327
202310301221,310.45,310.5,310.35,310.5,113
202310301222,310.55,310.65,310.4,310.6,410
202310301223,310.65,310.65,310.55,310.55,554
202310301224,310.55,310.65,310.5,310.6,163
202310301225,310.65,310.8,310.65,310.75,1045
202310301226,310.7,310.85,310.65,310.8,541
202310301227,310.8,311.05,310.8,311.0,1439
202310301228,311.0,311.15,310.95,311.05,1049
202310301229,311.1,311.1,310.95,311.0,503
202310301230,311.05,311.15,310.9,311.05,981
202310301231,311.1,311.15,311.05,311.05,1007
202310301232,311.05,311.1,311.05,311.1,469
202310301233,311.1,311.1,311.0,311.1,428
202310301234,311.1,311.1,311.0,311.05,466
202310301235,311.05,311.1,310.9,310.95,359
202310301236,310.95,311.0,310.9,311.0,188
202310301237,311.0,311.1,310.95,311.05,467
202310301238,311.05,311.15,311.05,311.05,333
202310301239,311.1,311.1,311.05,311.1,262
202310301240,311.1,311.2,311.05,311.15,609
202310301241,311.15,311.25,311.1,311.1,390
202310301242,311.1,311.1,311.0,311.05,149
202310301243,311.1,311.1,310.9,310.95,380
202310301244,310.9,310.95,310.85,310.9,271
202310301245,310.95,310.95,310.85,310.85,493
202310301246,310.85,310.9,310.8,310.8,370
202310301247,310.85,310.9,310.8,310.9,363
202310301248,310.9,310.95,310.85,310.9,229
202310301249,310.9,310.9,310.8,310.85,284
202310301250,310.85,310.95,310.85,310.9,294
202310301251,310.95,311.05,310.95,311.0,396
202310301252,311.0,311.05,310.95,311.05,403
202310301253,311.05,311.05,311.0,311.05,72
202310301254,311.0,311.0,310.85,310.85,419
202310301255,310.8,310.85,310.75,310.85,388
202310301256,310.8,310.85,310.7,310.8,330
202310301257,310.8,310.9,310.8,310.85,160
202310301258,310.85,310.9,310.85,310.85,189
202310301259,310.85,310.95,310.8,310.8,207
202310301300,310.8,310.85,310.8,310.85,189
202310301301,310.85,310.9,310.85,310.9,236
202310301302,310.85,310.85,310.85,310.85,135
202310301303,310.85,310.95,310.75,310.8,370
202310301304,310.8,310.9,310.8,310.9,143
202310301305,310.9,310.9,310.8,310.8,176
202310301306,310.8,310.85,310.8,310.85,184
202310301307,310.9,310.9,310.7,310.75,193
202310301308,310.75,310.8,310.7,310.75,255
202310301309,310.75,310.8,310.7,310.8,201
202310301310,310.75,310.8,310.75,310.8,77
202310301311,310.75,310.9,310.75,310.9,223
202310301312,310.85,310.85,310.75,310.8,402
202310301313,310.8,310.85,310.75,310.85,273
202310301314,310.85,310.85,310.75,310.75,281
202310301315,310.75,310.9,310.7,310.9,709
202310301316,310.85,310.9,310.85,310.9,244
202310301317,310.85,310.85,310.75,310.75,176
202310301318,310.75,310.85,310.7,310.75,127
202310301319,310.75,310.85,310.75,310.75,150
202310301320,310.75,310.75,310.6,310.65,237
