Transaction time,opening,highest,lowest,current,amount
202006300900_,12260,12265,12225,12230,2603105
202006300901_,12230,12255,12215,12245,1071559
202006300902_,12245,12250,12215,12215,714759
202006300903_,12220,12220,12195,12200,517820
202006300904_,12200,12220,12195,12210,369050
202006300905_,12210,12225,12200,12210,599380
202006300906_,12215,12245,12210,12230,751369
202006300907_,12235,12235,12210,12225,318140
202006300908_,12220,12225,12205,12220,284670
202006300909_,12220,12235,12215,12220,420781
202006300910_,12215,12220,12200,12200,358157
202006300911_,12200,12205,12180,12185,380452
202006300912_,12185,12190,12165,12175,290422
202006300913_,12175,12185,12165,12180,362724
202006300914_,12180,12195,12175,12195,234693
202006300915_,12195,12215,12190,12200,322784
202006300916_,12205,12225,12200,12215,357451
202006300917_,12215,12215,12170,12170,441553
202006300918_,12170,12200,12170,12200,362064
202006300919_,12200,12220,12200,12210,383757
202006300920_,12210,12210,12180,12185,224169
202006300921_,12185,12200,12175,12175,142886
202006300922_,12175,12185,12170,12175,295344
202006300923_,12175,12200,12175,12190,288743
202006300924_,12190,12200,12180,12180,116957
202006300925_,12180,12215,12175,12210,533619
202006300926_,12210,12225,12200,12220,428730
202006300927_,12215,12240,12215,12230,764607
202006300928_,12235,12240,12225,12230,181038
202006300929_,12230,12235,12210,12215,269807
202006300930_,12225,12235,12220,12220,366873
202006300931_,12225,12245,12215,12225,644844
202006300932_,12225,12230,12215,12225,212983
202006300933_,12220,12235,12205,12215,366796
202006300934_,12215,12230,12195,12205,234971
202006300935_,12200,12215,12185,12195,165615
202006300936_,12200,12200,12165,12170,346993
202006300937_,12170,12195,12165,12185,289679
202006300938_,12185,12195,12185,12190,89582
202006300939_,12190,12200,12180,12200,158070
202006300940_,12200,12205,12195,12200,117434
202006300941_,12200,12210,12175,12175,345805
202006300942_,12185,12210,12180,12210,276807
202006300943_,12210,12245,12205,12235,1458626
202006300944_,12235,12270,12235,12260,1094418
202006300945_,12260,12295,12260,12275,985763
202006300946_,12275,12290,12275,12275,226828
202006300947_,12275,12280,12260,12265,264280
202006300948_,12260,12270,12260,12265,144313
202006300949_,12265,12265,12240,12240,171525
202006300950_,12240,12255,12235,12245,183621
202006300951_,12240,12250,12225,12230,133713
202006300952_,12230,12240,12225,12225,148316
202006300953_,12225,12230,12185,12195,346545
202006300954_,12195,12200,12185,12200,309697
202006300955_,12195,12210,12185,12200,343537
202006300956_,12200,12205,12190,12200,137326
202006300957_,12195,12210,12195,12205,51544
202006300958_,12205,12215,12205,12205,131666
202006300959_,12210,12210,12175,12180,497613
202006301000_,12180,12235,12170,12220,569967
202006301001_,12220,12250,12220,12240,449045
202006301002_,12235,12245,12220,12240,284793
202006301003_,12240,12250,12235,12235,248980
202006301004_,12230,12240,12230,12235,129045
202006301005_,12240,12265,12235,12260,447978
202006301006_,12255,12275,12250,12255,237968
202006301007_,12255,12255,12230,12235,257267
202006301008_,12235,12250,12235,12245,196260
202006301009_,12250,12260,12245,12250,206382
202006301010_,12250,12270,12245,12260,300300
202006301011_,12260,12270,12255,12265,142065
202006301012_,12260,12285,12260,12275,670098
202006301013_,12275,12285,12275,12280,399730
202006301014_,12285,12300,12275,12290,494131
202006301015_,12290,12295,12270,12275,226489
202006301016_,12270,12285,12265,12270,213081
202006301017_,12275,12285,12270,12285,72081
202006301018_,12280,12290,12280,12280,226197
202006301019_,12280,12285,12270,12280,86907
202006301020_,12280,12295,12280,12290,166055
202006301021_,12290,12300,12290,12295,666538
202006301022_,12295,12295,12280,12285,380273
202006301023_,12280,12290,12275,12280,68042
202006301024_,12280,12285,12275,12275,94541
202006301025_,12280,12285,12265,12265,128251
202006301026_,12265,12280,12265,12280,73251
202006301027_,12275,12285,12270,12275,70591
202006301028_,12275,12285,12270,12285,49470
202006301029_,12280,12295,12275,12295,153652
202006301030_,12295,12310,12290,12300,360892
202006301031_,12305,12325,12300,12305,658154
202006301032_,12310,12315,12300,12305,232058
