Transaction time,opening,highest,lowest,current,amount
202003060900_,12650,12675,12620,12630,835883
202003060901_,12635,12685,12625,12675,325216
202003060902_,12685,12715,12670,12690,471622
202003060903_,12690,12705,12645,12660,363532
202003060904_,12660,12675,12650,12650,313131
202003060905_,12655,12655,12600,12625,438023
202003060906_,12625,12630,12605,12610,258382
202003060907_,12610,12630,12605,12605,282828
202003060908_,12605,12610,12575,12580,569465
202003060909_,12580,12630,12570,12630,386221
202003060910_,12630,12640,12620,12635,269053
202003060911_,12635,12685,12635,12680,429949
202003060912_,12670,12680,12630,12635,234411
202003060913_,12635,12660,12630,12655,167709
202003060914_,12655,12690,12655,12680,217786
202003060915_,12685,12695,12660,12695,299993
202003060916_,12695,12705,12685,12705,261075
202003060917_,12700,12740,12700,12730,357871
202003060918_,12735,12735,12655,12685,479390
202003060919_,12685,12690,12670,12685,184484
202003060920_,12685,12695,12670,12680,175382
202003060921_,12680,12695,12660,12685,134593
202003060922_,12690,12700,12675,12685,133682
202003060923_,12690,12700,12685,12690,143315
202003060924_,12700,12705,12685,12690,114035
202003060925_,12695,12695,12660,12660,145375
202003060926_,12660,12690,12655,12690,127837
202003060927_,12690,12715,12690,12700,256463
202003060928_,12700,12710,12690,12690,143773
202003060929_,12695,12705,12690,12695,38699
202003060930_,12695,12715,12690,12705,161610
202003060931_,12705,12720,12690,12710,119050
202003060932_,12710,12725,12705,12710,129801
202003060933_,12710,12730,12710,12715,150094
202003060934_,12715,12720,12680,12685,357814
202003060935_,12685,12685,12660,12670,186334
202003060936_,12670,12675,12660,12665,238022
202003060937_,12665,12670,12635,12645,333247
202003060938_,12650,12655,12630,12630,236965
202003060939_,12630,12650,12620,12645,226995
202003060940_,12650,12650,12605,12615,274927
202003060941_,12615,12635,12605,12610,248237
202003060942_,12610,12625,12595,12620,348852
202003060943_,12620,12625,12580,12585,218258
202003060944_,12585,12620,12580,12610,174593
202003060945_,12610,12620,12560,12565,349191
202003060946_,12565,12575,12550,12570,355540
202003060947_,12575,12580,12560,12565,193294
202003060948_,12565,12570,12545,12565,339077
202003060949_,12565,12585,12555,12580,146891
202003060950_,12585,12615,12575,12605,389666
202003060951_,12605,12610,12585,12600,106554
202003060952_,12595,12615,12595,12605,180509
202003060953_,12605,12615,12605,12610,81401
202003060954_,12610,12615,12600,12605,149182
202003060955_,12605,12615,12595,12615,56924
202003060956_,12615,12615,12595,12600,140600
202003060957_,12600,12605,12585,12595,76909
202003060958_,12595,12610,12595,12605,43327
202003060959_,12610,12610,12600,12605,55930
202003061000_,12610,12615,12595,12595,57741
202003061001_,12600,12610,12560,12560,235638
202003061002_,12565,12585,12560,12575,95979
202003061003_,12575,12585,12565,12585,99690
202003061004_,12585,12585,12560,12570,92646
202003061005_,12570,12575,12555,12560,117786
202003061006_,12565,12580,12560,12570,158905
202003061007_,12575,12575,12545,12545,421013
202003061008_,12545,12550,12525,12535,378421
202003061009_,12535,12535,12520,12525,319746
202003061010_,12530,12540,12520,12535,151044
202003061011_,12535,12560,12525,12545,166135
202003061012_,12540,12545,12525,12530,128508
202003061013_,12530,12530,12510,12525,353818
202003061014_,12525,12525,12510,12520,176865
202003061015_,12515,12530,12510,12515,241462
202003061016_,12515,12515,12500,12510,185555
202003061017_,12510,12515,12500,12500,377587
202003061018_,12500,12500,12475,12475,375843
202003061019_,12475,12495,12470,12490,219843
202003061020_,12490,12490,12470,12470,218047
202003061021_,12470,12495,12460,12485,245109
202003061022_,12490,12505,12485,12495,134453
202003061023_,12495,12495,12475,12490,220192
202003061024_,12485,12515,12480,12510,167830
202003061025_,12510,12520,12505,12510,194265
202003061026_,12510,12515,12495,12510,143196
202003061027_,12505,12505,12490,12495,82660
202003061028_,12500,12505,12475,12480,204394
202003061029_,12480,12505,12480,12495,101491
202003061030_,12495,12515,12480,12515,287967
202003061031_,12515,12535,12505,12530,186511
202003061032_,12530,12535,12515,12525,311656
202003061033_,12525,12540,12510,12525,97652
202003061034_,12525,12525,12505,12510,201549
202003061035_,12515,12530,12500,12530,129603
202003061036_,12535,12550,12530,12530,239999
202003061037_,12525,12525,12495,12495,137886
202003061038_,12495,12500,12480,12490,191758
202003061039_,12490,12505,12480,12500,80853
202003061040_,12510,12520,12505,12510,131987
202003061041_,12510,12525,12495,12520,122976
202003061042_,12530,12540,12525,12530,160175
202003061043_,12530,12530,12505,12505,90543
202003061044_,12510,12525,12500,12515,97283
202003061045_,12515,12520,12490,12495,190183
202003061046_,12490,12500,12470,12480,390582
202003061047_,12480,12485,12470,12480,206015
202003061048_,12480,12490,12470,12475,240332
202003061049_,12470,12485,12470,12470,120526
202003061050_,12470,12480,12450,12465,389204
202003061051_,12470,12490,12465,12475,212330
202003061052_,12480,12495,12460,12495,131946
202003061053_,12490,12495,12475,12480,83075
202003061054_,12480,12490,12475,12480,158056
202003061055_,12475,12485,12465,12470,146384
