Transaction time,opening,highest,lowest,current,amount
202007020900_,12180,12215,12175,12190,1088652
202007020901_,12190,12215,12170,12205,647220
202007020902_,12205,12230,12200,12225,1050659
202007020903_,12220,12250,12220,12245,1039399
202007020904_,12240,12255,12230,12240,527337
202007020905_,12240,12250,12235,12250,360325
202007020906_,12250,12280,12250,12275,601636
202007020907_,12270,12280,12255,12270,720920
202007020908_,12270,12290,12265,12285,441952
202007020909_,12290,12305,12275,12290,781312
202007020910_,12290,12305,12270,12275,217329
202007020911_,12275,12275,12250,12260,388548
202007020912_,12260,12270,12250,12260,291491
202007020913_,12260,12265,12245,12260,388075
202007020914_,12260,12275,12250,12255,359680
202007020915_,12260,12260,12235,12235,197078
202007020916_,12240,12245,12230,12245,228212
202007020917_,12245,12245,12225,12235,271779
202007020918_,12235,12250,12225,12230,215364
202007020919_,12230,12235,12215,12235,249186
202007020920_,12240,12255,12230,12250,169105
202007020921_,12250,12265,12250,12250,211745
202007020922_,12250,12250,12220,12235,252803
202007020923_,12240,12245,12225,12225,114352
202007020924_,12225,12235,12210,12225,218962
202007020925_,12225,12245,12220,12240,100293
202007020926_,12245,12245,12225,12235,229123
202007020927_,12230,12235,12200,12210,264236
202007020928_,12210,12215,12185,12185,537827
202007020929_,12185,12195,12170,12195,529971
202007020930_,12195,12200,12175,12195,172466
202007020931_,12190,12200,12185,12195,256548
202007020932_,12190,12205,12185,12190,233722
202007020933_,12190,12195,12180,12190,172971
202007020934_,12190,12195,12180,12195,74481
202007020935_,12195,12200,12185,12195,244597
202007020936_,12195,12215,12195,12205,199044
202007020937_,12210,12235,12205,12225,491395
202007020938_,12225,12230,12220,12230,209224
202007020939_,12225,12235,12225,12225,159883
202007020940_,12230,12240,12225,12225,348335
202007020941_,12220,12225,12180,12190,423747
202007020942_,12190,12205,12190,12200,142689
202007020943_,12200,12215,12200,12210,92906
202007020944_,12210,12210,12200,12205,40738
202007020945_,12200,12230,12200,12225,225891
202007020946_,12225,12230,12220,12230,111218
202007020947_,12230,12245,12230,12235,363348
202007020948_,12240,12255,12240,12250,327521
202007020949_,12250,12265,12250,12260,324340
202007020950_,12260,12270,12255,12260,199048
202007020951_,12260,12270,12250,12250,201378
202007020952_,12250,12255,12235,12240,205070
202007020953_,12240,12245,12230,12230,182795
202007020954_,12235,12245,12230,12240,213848
202007020955_,12245,12255,12240,12250,88142
202007020956_,12250,12250,12235,12240,174616
202007020957_,12240,12245,12240,12240,52099
202007020958_,12235,12240,12225,12235,99883
202007020959_,12240,12260,12220,12250,234517
202007021000_,12250,12255,12220,12235,199014
202007021001_,12235,12245,12210,12215,221795
202007021002_,12210,12220,12210,12210,148350
202007021003_,12210,12215,12200,12205,230777
202007021004_,12205,12205,12190,12190,232537
202007021005_,12190,12205,12185,12205,60610
202007021006_,12205,12215,12190,12195,275868
202007021007_,12195,12205,12190,12205,127934
202007021008_,12205,12215,12205,12210,138242
202007021009_,12210,12220,12205,12215,106088
202007021010_,12215,12220,12195,12200,156542
202007021011_,12200,12200,12185,12190,354986
202007021012_,12190,12195,12175,12180,415115
202007021013_,12185,12185,12170,12180,325812
202007021014_,12180,12190,12170,12175,253452
202007021015_,12170,12190,12150,12185,370719
202007021016_,12185,12200,12175,12185,380897
202007021017_,12185,12205,12185,12195,171807
202007021018_,12195,12220,12195,12215,491694
202007021019_,12220,12225,12210,12210,237210
202007021020_,12210,12225,12210,12220,310403
202007021021_,12220,12235,12220,12230,647737
202007021022_,12225,12235,12220,12225,198842
202007021023_,12225,12230,12210,12220,71785
202007021024_,12215,12230,12215,12220,247087
202007021025_,12225,12235,12215,12220,163049
202007021026_,12215,12225,12210,12220,169890
202007021027_,12220,12225,12215,12220,151512
202007021028_,12220,12235,12220,12225,167955
202007021029_,12225,12240,12225,12230,230484
202007021030_,12230,12240,12220,12235,121711
202007021031_,12235,12235,12220,12220,68598
202007021032_,12220,12230,12210,12215,90589
202007021033_,12215,12220,12205,12220,164046
202007021034_,12220,12240,12220,12235,228639
202007021035_,12230,12240,12230,12235,119469
202007021036_,12240,12245,12220,12230,181115
202007021037_,12230,12250,12230,12235,519148
202007021038_,12235,12245,12225,12240,122852
202007021039_,12240,12245,12230,12235,99701
202007021040_,12240,12250,12240,12245,69683
202007021041_,12240,12250,12235,12240,103306
202007021042_,12240,12240,12230,12235,78389
202007021043_,12235,12245,12235,12235,179370
202007021044_,12235,12240,12220,12235,166045
202007021045_,12240,12245,12235,12240,101246
202007021046_,12240,12245,12235,12240,94401
202007021047_,12240,12255,12240,12245,221009
202007021048_,12240,12255,12240,12255,98585
202007021049_,12255,12265,12250,12265,159541
202007021050_,12260,12265,12255,12260,299674
202007021051_,12255,12265,12245,12250,248021
202007021052_,12250,12255,12250,12250,226290
202007021053_,12250,12260,12245,12255,152466
202007021054_,12255,12260,12250,12255,339683
202007021055_,12255,12260,12250,12255,190304
202007021056_,12255,12255,12245,12250,72069
202007021057_,12250,12250,12220,12230,249703
202007021058_,12235,12235,12220,12225,347162
202007021059_,12225,12235,12220,12230,207962
202007021100_,12230,12240,12215,12225,195529
202007021101_,12230,12235,12225,12230,106656
202007021102_,12235,12245,12230,12235,70773
202007021103_,12235,12245,12230,12245,81038
202007021104_,12245,12255,12245,12250,313576
202007021105_,12250,12265,12250,12260,262884
202007021106_,12260,12270,12260,12270,262891
202007021107_,12270,12275,12265,12270,255929
202007021108_,12270,12275,12265,12265,145094
202007021109_,12265,12270,12260,12265,52459
202007021110_,12265,12270,12260,12260,187880
202007021111_,12260,12265,12240,12245,299600
202007021112_,12250,12265,12250,12265,86623
202007021113_,12260,12265,12255,12260,72403
202007021114_,12265,12270,12260,12265,66368
202007021115_,12265,12270,12260,12265,53366
202007021116_,12260,12265,12260,12265,160766
202007021117_,12265,12270,12260,12265,105689
202007021118_,12270,12275,12265,12270,154556
202007021119_,12265,12265,12255,12255,168741
202007021120_,12255,12280,12255,12260,199118
202007021121_,12260,12265,12255,12260,37792
