Transaction time,opening,highest,lowest,current,amount
202009210900_,15400,15435,15385,15410,565382
202009210901_,15420,15465,15410,15465,313182
202009210902_,15460,15490,15455,15480,290933
202009210903_,15475,15495,15470,15480,451233
202009210904_,15480,15500,15470,15475,139859
202009210905_,15470,15480,15440,15445,204831
202009210906_,15445,15450,15415,15430,201592
202009210907_,15425,15430,15400,15410,358485
202009210908_,15410,15410,15390,15400,182448
202009210909_,15395,15410,15385,15385,368400
202009210910_,15390,15425,15385,15410,280071
202009210911_,15415,15435,15410,15435,146103
202009210912_,15435,15450,15430,15445,219473
202009210913_,15445,15470,15445,15470,168523
202009210914_,15470,15510,15470,15505,393614
202009210915_,15510,15550,15505,15530,426475
202009210916_,15530,15530,15500,15515,438422
202009210917_,15515,15540,15510,15540,389140
202009210918_,15535,15555,15520,15555,365687
202009210919_,15555,15555,15530,15535,262879
202009210920_,15535,15565,15530,15550,371746
202009210921_,15550,15565,15545,15545,270505
202009210922_,15550,15560,15545,15555,197310
202009210923_,15550,15560,15540,15555,162685
202009210924_,15555,15570,15545,15550,314774
202009210925_,15550,15585,15550,15585,418978
202009210926_,15585,15600,15570,15595,325292
202009210927_,15595,15610,15580,15580,266701
202009210928_,15580,15610,15580,15605,168256
202009210929_,15610,15615,15600,15610,171692
202009210930_,15610,15620,15595,15600,138253
202009210931_,15600,15610,15580,15590,139235
202009210932_,15590,15595,15580,15585,74488
202009210933_,15585,15600,15580,15600,102496
202009210934_,15600,15620,15600,15615,204726
202009210935_,15615,15615,15585,15590,165553
202009210936_,15585,15615,15585,15615,105994
202009210937_,15610,15625,15610,15615,174891
202009210938_,15615,15620,15595,15595,99780
202009210939_,15595,15610,15595,15605,55040
202009210940_,15605,15610,15590,15600,94858
202009210941_,15595,15600,15585,15600,395742
202009210942_,15600,15605,15590,15590,183737
202009210943_,15590,15590,15565,15575,87189
202009210944_,15575,15580,15570,15575,96229
202009210945_,15570,15580,15565,15575,136723
202009210946_,15570,15570,15550,15550,191136
202009210947_,15545,15555,15540,15555,221586
202009210948_,15555,15570,15555,15560,135982
202009210949_,15560,15560,15535,15540,76767
202009210950_,15540,15555,15530,15550,180495
202009210951_,15550,15570,15545,15560,120092
202009210952_,15555,15580,15550,15575,210295
202009210953_,15575,15605,15575,15605,176166
202009210954_,15600,15620,15600,15605,296209
202009210955_,15605,15620,15600,15605,89429
202009210956_,15600,15610,15600,15605,111141
202009210957_,15610,15615,15590,15590,84156
202009210958_,15590,15595,15580,15585,30881
202009210959_,15585,15590,15555,15560,215429
202009211000_,15560,15565,15535,15540,224450
202009211001_,15540,15540,15500,15505,519381
202009211002_,15505,15545,15500,15545,289364
202009211003_,15545,15550,15515,15515,159555
202009211004_,15515,15540,15510,15535,209892
202009211005_,15535,15560,15535,15550,179237
202009211006_,15545,15545,15510,15530,159409
202009211007_,15530,15550,15530,15545,60807
202009211008_,15545,15575,15540,15565,213201
202009211009_,15570,15585,15565,15580,183744
202009211010_,15580,15595,15575,15585,98413
202009211011_,15580,15595,15545,15560,112952
202009211012_,15560,15575,15550,15570,124876
202009211013_,15565,15575,15535,15540,105451
202009211014_,15540,15560,15530,15555,110648
202009211015_,15555,15635,15550,15625,520395
202009211016_,15625,15660,15625,15655,778133
202009211017_,15655,15665,15630,15640,292548
202009211018_,15645,15655,15635,15645,213600
202009211019_,15645,15660,15645,15655,247377
202009211020_,15650,15660,15650,15655,61331
202009211021_,15660,15680,15655,15675,318650
202009211022_,15675,15680,15665,15680,163103
202009211023_,15680,15685,15670,15670,138086
202009211024_,15675,15680,15665,15670,131390
202009211025_,15675,15680,15665,15680,72614
202009211026_,15680,15680,15660,15670,63456
202009211027_,15670,15670,15655,15665,90216
202009211028_,15665,15670,15655,15665,70639
202009211029_,15665,15675,15660,15670,40752
202009211030_,15675,15685,15660,15670,263367
202009211031_,15665,15675,15665,15665,90829
202009211032_,15665,15665,15640,15650,77402
202009211033_,15650,15660,15640,15645,56611
202009211034_,15645,15645,15630,15630,106369
202009211035_,15630,15640,15630,15640,44676
202009211036_,15640,15655,15620,15625,130360
202009211037_,15625,15640,15620,15635,70775
202009211038_,15640,15655,15640,15650,147360
202009211039_,15655,15660,15610,15615,89851
202009211040_,15615,15635,15615,15620,67808
202009211041_,15615,15625,15610,15625,47544
202009211042_,15630,15630,15620,15620,88849
202009211043_,15620,15620,15600,15610,82341
202009211044_,15610,15615,15600,15600,48650
202009211045_,15605,15610,15600,15600,78344
202009211046_,15600,15620,15600,15605,75185
202009211047_,15600,15610,15600,15605,62399
202009211048_,15600,15605,15595,15605,32867
202009211049_,15610,15615,15580,15585,104401
202009211050_,15580,15585,15545,15555,285192
202009211051_,15555,15560,15545,15555,130996
202009211052_,15555,15570,15550,15565,166532
202009211053_,15565,15565,15545,15560,178340
202009211054_,15555,15570,15555,15565,92624
202009211055_,15565,15580,15560,15565,143463
202009211056_,15565,15565,15525,15535,242788
202009211057_,15535,15545,15525,15535,206511
202009211058_,15535,15535,15510,15515,155763
202009211059_,15515,15515,15495,15500,426461
202009211100_,15500,15515,15495,15510,217098
202009211101_,15505,15510,15500,15500,72981
202009211102_,15500,15505,15490,15495,203234
202009211103_,15500,15510,15490,15510,136016
202009211104_,15510,15525,15505,15515,193156
202009211105_,15515,15540,15510,15530,187369
202009211106_,15535,15535,15520,15520,232410
202009211107_,15520,15520,15495,15505,234025
202009211108_,15500,15515,15495,15505,39942
202009211109_,15505,15510,15495,15510,92761
202009211110_,15510,15535,15510,15515,321615
202009211111_,15515,15515,15495,15510,96428
202009211112_,15505,15530,15505,15520,55226
202009211113_,15525,15540,15510,15535,170071
202009211114_,15540,15540,15520,15530,88091
202009211115_,15525,15540,15525,15535,87793
202009211116_,15540,15550,15525,15525,154219
202009211117_,15530,15530,15520,15530,95501
202009211118_,15525,15545,15520,15535,28796
202009211119_,15535,15535,15510,15535,199325
202009211120_,15535,15550,15530,15535,109938
202009211121_,15530,15535,15515,15535,53138
202009211122_,15530,15540,15530,15535,107222
202009211123_,15530,15535,15515,15525,33395
202009211124_,15525,15525,15515,15515,102898
202009211125_,15515,15515,15500,15505,84735
202009211126_,15510,15510,15490,15500,145576
202009211127_,15500,15520,15495,15510,173281
202009211128_,15515,15520,15500,15515,49052
202009211129_,15510,15540,15510,15535,183028
202009211130_,15535,15550,15530,15550,150921
202009211131_,15550,15550,15540,15545,90254
202009211132_,15545,15550,15540,15545,60895
202009211133_,15540,15555,15540,15545,114535
202009211134_,15540,15555,15535,15540,109923
202009211135_,15535,15545,15530,15535,64546
202009211136_,15535,15545,15530,15545,53806
202009211137_,15545,15545,15520,15520,131280
202009211138_,15520,15530,15515,15525,46076
202009211139_,15525,15525,15505,15505,115921
202009211140_,15505,15515,15500,15505,170520
202009211141_,15510,15515,15500,15510,17931
202009211142_,15505,15525,15505,15515,71158
202009211143_,15510,15510,15495,15510,117632
202009211144_,15505,15515,15500,15515,85317
202009211145_,15510,15525,15505,15515,54525
202009211146_,15515,15520,15510,15510,7304
202009211147_,15505,15505,15500,15505,79490
202009211148_,15505,15505,15480,15490,201272
202009211149_,15490,15500,15485,15495,19815
202009211150_,15495,15515,15485,15515,83619
202009211151_,15515,15525,15510,15520,99796
202009211152_,15515,15530,15515,15525,164070
202009211153_,15525,15535,15520,15535,70276
202009211154_,15530,15535,15525,15535,98649
202009211155_,15535,15545,15535,15540,117113
202009211156_,15535,15545,15530,15540,69158
202009211157_,15540,15540,15525,15525,57055
202009211158_,15525,15535,15525,15530,42523
202009211159_,15530,15530,15510,15510,34329
202009211200_,15515,15515,15485,15490,139867
202009211201_,15490,15495,15475,15485,123819
