Transaction time,opening,highest,lowest,current,amount
202001230900_,15375,15380,15310,15315,347798
202001230901_,15320,15345,15295,15345,284951
202001230902_,15340,15365,15330,15345,122099
202001230903_,15340,15360,15330,15335,139075
202001230904_,15335,15365,15330,15340,80061
202001230905_,15335,15360,15325,15355,46091
202001230906_,15350,15385,15340,15360,109271
202001230907_,15355,15360,15315,15320,70797
202001230908_,15325,15330,15305,15315,86267
202001230909_,15315,15330,15310,15320,48114
202001230910_,15320,15320,15290,15290,74540
202001230911_,15295,15305,15275,15280,97939
202001230912_,15280,15285,15270,15275,82039
202001230913_,15275,15275,15260,15265,111100
202001230914_,15265,15270,15250,15255,82916
202001230915_,15255,15275,15250,15270,66695
202001230916_,15270,15275,15215,15215,333909
202001230917_,15215,15220,15190,15200,254267
202001230918_,15200,15205,15180,15185,69606
202001230919_,15185,15200,15180,15200,33534
202001230920_,15195,15230,15195,15220,87639
202001230921_,15220,15220,15190,15205,65340
202001230922_,15215,15215,15185,15190,54584
202001230923_,15190,15195,15180,15195,42443
202001230924_,15195,15195,15180,15185,88377
202001230925_,15185,15190,15165,15170,131629
202001230926_,15170,15200,15165,15195,101441
202001230927_,15205,15220,15200,15220,76484
202001230928_,15220,15220,15195,15200,68845
202001230929_,15200,15210,15190,15210,19997
202001230930_,15215,15225,15210,15215,74676
202001230931_,15220,15220,15210,15220,26656
202001230932_,15220,15235,15220,15235,31261
202001230933_,15235,15235,15215,15230,70410
202001230934_,15230,15255,15225,15255,77209
202001230935_,15250,15255,15240,15245,37142
202001230936_,15250,15275,15250,15270,46013
202001230937_,15270,15295,15260,15280,83006
202001230938_,15285,15285,15265,15270,59158
202001230939_,15270,15290,15270,15280,71923
202001230940_,15280,15285,15250,15255,88325
202001230941_,15255,15255,15235,15250,133826
202001230942_,15250,15250,15235,15245,9329
202001230943_,15240,15250,15230,15250,42725
202001230944_,15250,15270,15245,15265,23810
202001230945_,15265,15270,15240,15245,36038
202001230946_,15245,15275,15245,15270,67238
202001230947_,15275,15285,15265,15275,63646
202001230948_,15275,15295,15270,15285,51724
202001230949_,15285,15290,15275,15280,42835
202001230950_,15280,15305,15280,15295,50368
202001230951_,15295,15300,15275,15280,19014
202001230952_,15275,15285,15255,15255,31820
202001230953_,15250,15275,15250,15265,17048
202001230954_,15265,15280,15260,15280,21480
202001230955_,15280,15300,15275,15295,16866
202001230956_,15295,15310,15295,15300,45777
202001230957_,15300,15325,15300,15320,109505
202001230958_,15325,15325,15315,15315,65681
202001230959_,15320,15325,15315,15320,19769
202001231000_,15315,15330,15290,15290,62023
202001231001_,15290,15295,15275,15285,39559
202001231002_,15285,15285,15275,15285,32778
202001231003_,15290,15300,15285,15290,47990
202001231004_,15290,15295,15280,15280,33850
202001231005_,15280,15300,15280,15295,13404
202001231006_,15295,15305,15285,15300,15174
202001231007_,15300,15320,15300,15315,63649
202001231008_,15315,15335,15315,15330,66799
202001231009_,15330,15335,15310,15310,64285
202001231010_,15305,15335,15305,15335,48418
202001231011_,15330,15340,15325,15325,20296
202001231012_,15335,15345,15315,15330,63588
202001231013_,15330,15345,15325,15340,37885
202001231014_,15340,15340,15325,15330,32606
202001231015_,15330,15335,15305,15320,65221
202001231016_,15325,15345,15315,15340,36578
202001231017_,15335,15365,15335,15360,158338
202001231018_,15365,15365,15350,15360,70254
202001231019_,15365,15370,15355,15365,76073
202001231020_,15365,15370,15355,15360,71407
202001231021_,15360,15370,15355,15365,49988
202001231022_,15365,15370,15355,15360,32054
202001231023_,15360,15370,15355,15370,41079
202001231024_,15370,15385,15365,15385,109452
202001231025_,15385,15395,15380,15395,56248
202001231026_,15390,15400,15385,15390,53538
202001231027_,15395,15395,15375,15375,50378
202001231028_,15380,15385,15370,15380,21752
202001231029_,15380,15395,15375,15385,69565
202001231030_,15390,15395,15370,15375,38533
202001231031_,15380,15385,15375,15375,41835
202001231032_,15380,15380,15350,15355,72783
202001231033_,15360,15365,15350,15360,28225
202001231034_,15360,15385,15355,15380,37102
202001231035_,15375,15375,15365,15370,107919
202001231036_,15370,15380,15365,15380,108819
202001231037_,15380,15390,15380,15390,82911
202001231038_,15390,15405,15390,15400,90425
202001231039_,15400,15410,15395,15410,30492
202001231040_,15410,15410,15395,15405,83937
202001231041_,15400,15400,15375,15380,62135
202001231042_,15375,15380,15350,15360,91154
202001231043_,15355,15360,15345,15350,96192
202001231044_,15350,15350,15320,15320,78842
202001231045_,15320,15325,15310,15325,34629
202001231046_,15330,15335,15325,15335,55338
202001231047_,15335,15340,15325,15330,14322
202001231048_,15330,15370,15330,15370,32353
202001231049_,15365,15385,15365,15385,49759
202001231050_,15380,15390,15375,15375,74600
202001231051_,15375,15380,15370,15380,12766
202001231052_,15375,15385,15370,15370,9172
202001231053_,15375,15375,15355,15360,14316
202001231054_,15360,15370,15355,15370,8948
202001231055_,15365,15375,15350,15350,11639
202001231056_,15350,15365,15345,15360,13805
202001231057_,15360,15370,15350,15350,10523
202001231058_,15350,15350,15335,15340,20405
202001231059_,15340,15350,15340,15345,9243
202001231100_,15345,15350,15335,15340,5215
202001231101_,15345,15355,15340,15345,3706
202001231102_,15350,15375,15340,15375,103751
202001231103_,15375,15380,15365,15380,38655
202001231104_,15375,15385,15375,15380,30003
202001231105_,15380,15385,15360,15370,23019
202001231106_,15365,15380,15365,15380,50374
202001231107_,15385,15390,15370,15375,41596
202001231108_,15375,15380,15360,15360,7711
202001231109_,15365,15365,15355,15355,31115
202001231110_,15360,15370,15355,15365,5600
202001231111_,15370,15375,15355,15355,15916
202001231112_,15360,15365,15355,15360,6508
202001231113_,15355,15360,15340,15340,39057
202001231114_,15335,15340,15330,15330,22297
202001231115_,15330,15340,15325,15335,12272
202001231116_,15330,15330,15320,15320,22133
202001231117_,15320,15325,15310,15315,41398
202001231118_,15310,15330,15310,15330,21632
202001231119_,15330,15330,15320,15325,17559
202001231120_,15325,15325,15310,15315,32117
202001231121_,15315,15325,15310,15315,4644
202001231122_,15315,15320,15310,15310,6623
202001231123_,15310,15320,15310,15320,5164
202001231124_,15320,15325,15320,15325,33772
202001231125_,15320,15325,15315,15325,6109
202001231126_,15325,15340,15325,15335,7351
202001231127_,15335,15340,15335,15335,3557
202001231128_,15335,15335,15320,15330,6509
202001231129_,15325,15340,15325,15325,8407
202001231130_,15325,15325,15310,15315,14009
202001231131_,15315,15330,15315,15320,888
202001231132_,15320,15325,15315,15315,19566
202001231133_,15320,15325,15310,15315,22140
202001231134_,15320,15335,15320,15330,52015
202001231135_,15335,15335,15320,15325,13749
202001231136_,15320,15325,15310,15315,8400
202001231137_,15315,15320,15310,15310,16946
202001231138_,15315,15315,15310,15310,5884
202001231139_,15310,15310,15295,15305,74583
202001231140_,15305,15315,15300,15315,53428
202001231141_,15310,15315,15300,15305,12905
202001231142_,15300,15305,15290,15295,25408
202001231143_,15290,15300,15290,15300,36734
202001231144_,15305,15305,15290,15290,4459
202001231145_,15290,15295,15275,15275,46683
202001231146_,15275,15280,15255,15265,58392
202001231147_,15270,15270,15250,15255,37143
202001231148_,15255,15260,15240,15240,31038
202001231149_,15245,15250,15235,15250,35391
202001231150_,15245,15250,15240,15250,16746
202001231151_,15245,15250,15235,15250,31257
202001231152_,15250,15260,15250,15255,75668
202001231153_,15250,15250,15240,15245,37227
202001231154_,15245,15245,15240,15245,9913
202001231155_,15245,15250,15230,15235,26999
202001231156_,15230,15235,15220,15225,96019
202001231157_,15220,15235,15220,15225,25035
202001231158_,15230,15230,15220,15225,23621
202001231159_,15225,15230,15220,15225,4616
202001231200_,15220,15225,15205,15215,93860
202001231201_,15215,15220,15205,15205,15624
202001231202_,15205,15225,15200,15225,47748
202001231203_,15225,15250,15225,15245,21581
202001231204_,15245,15245,15235,15235,26154
202001231205_,15235,15245,15230,15245,23410
202001231206_,15245,15250,15230,15245,20103
202001231207_,15250,15250,15245,15250,8343
202001231208_,15250,15255,15245,15250,9489
202001231209_,15255,15255,15245,15245,12103
202001231210_,15245,15245,15240,15240,5113
202001231211_,15240,15255,15240,15245,17719
202001231212_,15245,15250,15235,15235,18866
202001231213_,15235,15235,15220,15225,21153
202001231214_,15230,15230,15210,15230,24190
202001231215_,15230,15235,15225,15225,11585
202001231216_,15225,15230,15220,15230,11331
202001231217_,15235,15235,15215,15220,26195
202001231218_,15215,15215,15205,15210,18053
202001231219_,15210,15215,15200,15215,22747
202001231220_,15210,15220,15210,15220,6940
202001231221_,15225,15225,15210,15210,16854
202001231222_,15215,15220,15210,15215,7988
202001231223_,15215,15225,15215,15225,4843
202001231224_,15225,15240,15220,15240,25963
202001231225_,15240,15255,15235,15255,16956
202001231226_,15250,15255,15245,15255,10597
202001231227_,15250,15255,15245,15250,1286
202001231228_,15255,15255,15255,15255,7871
202001231229_,15250,15255,15250,15255,12996
202001231230_,15255,15255,15245,15255,6209
202001231231_,15255,15255,15235,15245,14905
202001231232_,15245,15255,15240,15255,4513
202001231233_,15250,15255,15245,15250,1174
202001231234_,15255,15255,15240,15250,3358
202001231235_,15250,15250,15240,15245,3416
202001231236_,15245,15250,15235,15245,2682
202001231237_,15245,15255,15245,15250,5937
202001231238_,15250,15255,15250,15250,10917
202001231239_,15255,15255,15250,15250,18341
202001231240_,15250,15255,15250,15250,1822
202001231241_,15245,15245,15240,15240,17685
202001231242_,15240,15240,15230,15240,23987
202001231243_,15235,15235,15220,15225,22199
202001231244_,15230,15230,15220,15225,25094
202001231245_,15225,15235,15220,15230,8327
202001231246_,15230,15235,15225,15235,7331
202001231247_,15235,15250,15230,15245,12747
202001231248_,15245,15260,15245,15255,28919
202001231249_,15250,15255,15240,15245,18586
202001231250_,15245,15245,15235,15240,3721
202001231251_,15240,15240,15235,15235,3405
202001231252_,15235,15240,15230,15235,10326
202001231253_,15235,15250,15235,15245,10389
202001231254_,15245,15250,15245,15250,22881
202001231255_,15250,15250,15235,15240,35230
202001231256_,15235,15245,15230,15245,17869
202001231257_,15245,15250,15230,15230,85679
202001231258_,15230,15230,15220,15230,8246
202001231259_,15225,15235,15225,15235,10643
202001231300_,15235,15235,15220,15220,12256
202001231301_,15220,15230,15215,15230,18814
202001231302_,15230,15230,15220,15225,5655
202001231303_,15225,15225,15215,15220,4977
202001231304_,15220,15220,15210,15215,25241
202001231305_,15215,15215,15205,15210,19524
202001231306_,15210,15225,15210,15220,21826
202001231307_,15220,15235,15220,15235,21435
202001231308_,15235,15235,15225,15230,6968
202001231309_,15225,15235,15220,15230,23033
202001231310_,15225,15235,15220,15230,26376
202001231311_,15235,15250,15230,15250,25666
202001231312_,15250,15250,15240,15245,21261
202001231313_,15245,15250,15240,15250,46169
202001231314_,15250,15255,15245,15255,27011
202001231315_,15250,15255,15250,15255,16612
202001231316_,15245,15255,15245,15245,4190
202001231317_,15245,15250,15240,15250,1587
202001231318_,15250,15255,15240,15245,23246
202001231319_,15240,15255,15240,15250,10832
202001231320_,15245,15250,15235,15240,6275
202001231321_,15250,15260,15245,15260,21318
202001231322_,15260,15275,15255,15275,23270
202001231323_,15275,15275,15265,15270,27274
202001231324_,15270,15270,15265,15270,9167
202001231325_,15270,15270,15265,15265,4520
202001231326_,15265,15270,15250,15265,34312
