Transaction time,opening,highest,lowest,current,amount
202008310900_,15170,15215,15155,15210,936560
202008310901_,15215,15265,15215,15245,783226
202008310902_,15245,15290,15220,15270,430205
202008310903_,15275,15280,15235,15265,374516
202008310904_,15265,15280,15250,15270,470320
202008310905_,15270,15285,15245,15250,232218
202008310906_,15245,15250,15210,15220,426561
202008310907_,15220,15235,15210,15210,195238
202008310908_,15215,15230,15200,15220,282202
202008310909_,15220,15250,15210,15250,407850
202008310910_,15255,15260,15225,15235,158521
202008310911_,15235,15235,15205,15215,98911
202008310912_,15220,15235,15205,15215,57087
202008310913_,15215,15215,15190,15205,285306
202008310914_,15210,15215,15195,15195,230918
202008310915_,15195,15225,15195,15215,193517
202008310916_,15215,15220,15175,15185,289236
202008310917_,15185,15215,15180,15195,123402
202008310918_,15200,15205,15180,15185,90977
202008310919_,15185,15190,15160,15185,177377
202008310920_,15180,15195,15165,15170,144484
202008310921_,15170,15170,15140,15160,216292
202008310922_,15160,15185,15130,15135,189949
202008310923_,15140,15155,15130,15155,144158
202008310924_,15155,15155,15135,15150,92221
202008310925_,15145,15165,15135,15140,125784
202008310926_,15135,15150,15135,15135,142497
202008310927_,15140,15185,15135,15175,214939
202008310928_,15170,15195,15165,15180,177129
202008310929_,15175,15180,15140,15145,123872
202008310930_,15145,15185,15140,15185,176714
202008310931_,15185,15210,15185,15200,458390
202008310932_,15200,15200,15140,15140,207746
202008310933_,15140,15140,15115,15130,351750
202008310934_,15135,15145,15120,15140,152175
202008310935_,15135,15150,15125,15135,175456
202008310936_,15130,15145,15120,15125,142906
202008310937_,15125,15130,15110,15120,186574
202008310938_,15125,15135,15115,15135,81330
202008310939_,15135,15165,15135,15155,134375
202008310940_,15155,15180,15140,15170,194876
202008310941_,15165,15170,15145,15150,97048
202008310942_,15145,15150,15115,15130,178705
202008310943_,15135,15165,15130,15160,91148
202008310944_,15160,15175,15155,15170,187456
202008310945_,15170,15175,15150,15155,77522
202008310946_,15155,15155,15130,15135,96088
202008310947_,15135,15135,15120,15130,194234
202008310948_,15130,15145,15125,15130,109382
202008310949_,15130,15140,15115,15120,185117
202008310950_,15115,15130,15115,15125,177848
202008310951_,15130,15135,15110,15115,187668
202008310952_,15115,15115,15095,15100,192735
202008310953_,15100,15100,15080,15090,161586
202008310954_,15090,15095,15080,15085,73178
202008310955_,15085,15085,15060,15085,263480
202008310956_,15085,15105,15085,15095,152241
202008310957_,15100,15115,15100,15105,188904
202008310958_,15105,15115,15080,15085,114653
