Transaction time,opening,highest,lowest,current,amount
202001030900_,14305,14315,14300,14310,309297
202001030901_,14310,14390,14305,14380,478728
202001030902_,14375,14395,14370,14385,318783
202001030903_,14380,14390,14355,14385,163902
202001030904_,14380,14395,14370,14370,137191
202001030905_,14370,14395,14365,14395,206593
202001030906_,14395,14435,14395,14425,252408
202001030907_,14425,14440,14420,14430,161372
202001030908_,14430,14440,14410,14420,177797
202001030909_,14415,14430,14410,14410,121760
202001030910_,14415,14425,14400,14410,72197
202001030911_,14410,14425,14410,14420,97319
202001030912_,14420,14425,14410,14420,57099
202001030913_,14415,14430,14415,14425,45542
202001030914_,14430,14435,14420,14425,103226
202001030915_,14425,14465,14425,14460,144955
202001030916_,14465,14465,14430,14435,123913
202001030917_,14440,14460,14435,14455,43526
202001030918_,14455,14455,14440,14445,65139
202001030919_,14445,14445,14415,14420,108930
202001030920_,14420,14430,14415,14420,53917
202001030921_,14420,14420,14400,14405,80302
202001030922_,14400,14415,14395,14410,67027
202001030923_,14410,14415,14405,14405,77821
202001030924_,14410,14415,14405,14415,56412
202001030925_,14415,14425,14415,14415,31514
202001030926_,14420,14420,14400,14400,111570
202001030927_,14400,14400,14385,14385,88754
202001030928_,14385,14385,14370,14375,61690
202001030929_,14370,14385,14370,14385,37441
202001030930_,14385,14385,14370,14375,20271
202001030931_,14375,14380,14345,14345,77429
202001030932_,14350,14390,14350,14385,42771
202001030933_,14385,14390,14375,14385,68234
202001030934_,14390,14395,14385,14395,22487
202001030935_,14395,14400,14390,14395,20375
202001030936_,14395,14400,14375,14380,59489
202001030937_,14380,14380,14360,14370,51945
202001030938_,14370,14385,14360,14380,39085
202001030939_,14380,14380,14370,14375,13855
202001030940_,14370,14375,14360,14370,44093
202001030941_,14370,14380,14365,14380,29028
202001030942_,14380,14400,14380,14390,67039
202001030943_,14395,14400,14390,14395,23531
202001030944_,14395,14410,14395,14410,105286
202001030945_,14405,14415,14400,14400,41488
202001030946_,14400,14405,14395,14400,26407
202001030947_,14405,14425,14405,14425,53653
202001030948_,14425,14425,14415,14415,22183
202001030949_,14420,14420,14405,14415,60301
202001030950_,14410,14420,14410,14420,20824
202001030951_,14420,14430,14415,14425,51263
202001030952_,14425,14425,14410,14415,42491
202001030953_,14415,14415,14395,14400,41056
202001030954_,14400,14405,14395,14400,31741
202001030955_,14405,14405,14390,14395,21542
202001030956_,14395,14405,14390,14400,73191
202001030957_,14400,14420,14395,14415,33562
202001030958_,14415,14420,14410,14420,27820
202001030959_,14410,14420,14410,14410,29017
202001031000_,14410,14430,14410,14425,65241
202001031001_,14425,14425,14405,14405,21900
202001031002_,14405,14405,14385,14390,66070
202001031003_,14390,14390,14380,14390,30153
202001031004_,14390,14395,14385,14385,139095
202001031005_,14390,14405,14390,14400,19555
202001031006_,14400,14420,14400,14415,34862
202001031007_,14415,14415,14400,14410,35321
202001031008_,14410,14430,14410,14425,73197
202001031009_,14425,14425,14410,14420,34059
202001031010_,14415,14420,14405,14410,13747
202001031011_,14415,14420,14410,14420,16824
202001031012_,14420,14440,14415,14425,48853
202001031013_,14425,14430,14420,14425,39090
202001031014_,14425,14440,14425,14430,57448
202001031015_,14430,14430,14415,14420,38089
202001031016_,14425,14435,14420,14435,23875
202001031017_,14430,14440,14425,14435,35548
202001031018_,14435,14435,14425,14430,24220
202001031019_,14425,14425,14420,14420,62596
202001031020_,14420,14430,14420,14430,32089
202001031021_,14430,14435,14420,14420,17467
202001031022_,14425,14430,14420,14420,11622
202001031023_,14420,14425,14410,14410,33497
202001031024_,14415,14420,14410,14415,16432
202001031025_,14415,14415,14410,14415,35228
202001031026_,14410,14420,14405,14415,45597
202001031027_,14420,14420,14410,14415,12269
202001031028_,14415,14420,14410,14415,7202
202001031029_,14415,14420,14410,14410,21795
202001031030_,14410,14415,14400,14410,21044
202001031031_,14415,14420,14410,14410,14181
202001031032_,14405,14410,14400,14405,28483
202001031033_,14410,14415,14410,14410,18346
202001031034_,14410,14415,14405,14405,8337
202001031035_,14405,14410,14400,14405,26701
202001031036_,14405,14405,14385,14390,60346
202001031037_,14390,14395,14385,14395,19282
202001031038_,14395,14395,14385,14395,16700
202001031039_,14390,14395,14385,14385,4743
202001031040_,14385,14390,14370,14380,51056
202001031041_,14375,14380,14355,14360,57743
202001031042_,14360,14370,14355,14365,55234
202001031043_,14360,14380,14360,14375,17006
202001031044_,14375,14375,14345,14345,124199
202001031045_,14350,14365,14345,14360,29975
202001031046_,14355,14360,14345,14345,51389
202001031047_,14340,14345,14330,14330,67999
202001031048_,14335,14335,14310,14315,55576
202001031049_,14315,14330,14310,14320,50877
202001031050_,14320,14330,14310,14315,128123
202001031051_,14310,14320,14300,14310,58153
202001031052_,14310,14310,14300,14310,14435
202001031053_,14305,14310,14290,14295,103491
202001031054_,14290,14290,14245,14245,158940
202001031055_,14245,14265,14240,14255,581181
202001031056_,14255,14270,14250,14270,103669
202001031057_,14270,14270,14250,14260,28754
202001031058_,14255,14260,14240,14240,61436
202001031059_,14240,14255,14235,14245,83569
202001031100_,14245,14270,14245,14260,131192
202001031101_,14260,14270,14260,14265,41423
202001031102_,14270,14280,14260,14280,30106
202001031103_,14270,14280,14270,14275,50618
202001031104_,14275,14280,14265,14270,60256
202001031105_,14275,14275,14255,14265,38422
202001031106_,14265,14275,14245,14250,114698
202001031107_,14250,14260,14245,14245,83163
202001031108_,14245,14260,14240,14245,65926
202001031109_,14250,14250,14230,14235,337639
202001031110_,14235,14255,14230,14245,91285
202001031111_,14245,14245,14225,14225,67924
202001031112_,14225,14235,14225,14225,64547
202001031113_,14225,14225,14185,14185,163277
202001031114_,14190,14200,14180,14180,150138
202001031115_,14185,14200,14175,14185,60928
202001031116_,14185,14190,14145,14150,134274
202001031117_,14155,14170,14150,14150,52360
202001031118_,14155,14160,14140,14145,45377
202001031119_,14145,14165,14140,14150,50263
202001031120_,14150,14155,14130,14135,56637
202001031121_,14135,14135,14105,14110,117662
202001031122_,14110,14120,14095,14100,467655
202001031123_,14100,14105,14085,14090,278374
202001031124_,14085,14105,14080,14085,83098
202001031125_,14090,14095,14045,14055,235558
202001031126_,14055,14085,14040,14050,167120
202001031127_,14055,14065,14035,14060,57241
202001031128_,14065,14105,14065,14105,254459
202001031129_,14105,14105,14070,14080,70107
202001031130_,14080,14095,14065,14070,59305
202001031131_,14070,14080,14060,14080,41602
202001031132_,14075,14085,14070,14075,56082
202001031133_,14075,14095,14070,14090,63202
202001031134_,14090,14135,14085,14130,93151
202001031135_,14125,14130,14095,14095,99540
202001031136_,14095,14115,14080,14115,71907
202001031137_,14115,14115,14100,14115,69820
202001031138_,14120,14120,14110,14115,31604
202001031139_,14120,14120,14100,14105,34666
202001031140_,14100,14125,14100,14110,30775
202001031141_,14110,14110,14095,14100,41521
202001031142_,14100,14100,14075,14075,74041
202001031143_,14075,14075,14065,14065,33880
202001031144_,14070,14080,14050,14055,77792
202001031145_,14055,14060,14040,14055,93628
202001031146_,14050,14065,14040,14060,35654
202001031147_,14060,14060,14010,14010,99728
202001031148_,14010,14035,14010,14030,53743
202001031149_,14030,14035,14020,14030,32330
202001031150_,14030,14070,14025,14065,133563
202001031151_,14060,14065,14020,14025,150823
202001031152_,14025,14050,14025,14040,23900
202001031153_,14035,14050,14035,14040,11218
202001031154_,14045,14060,14040,14055,14685
202001031155_,14060,14065,14050,14060,30762
202001031156_,14060,14080,14055,14075,154069
202001031157_,14075,14075,14055,14060,52804
202001031158_,14055,14070,14055,14060,21884
202001031159_,14065,14080,14065,14070,43755
202001031200_,14065,14085,14065,14080,83589
202001031201_,14075,14085,14070,14075,29262
202001031202_,14075,14080,14060,14060,11283
202001031203_,14060,14060,14050,14055,38265
202001031204_,14055,14060,14045,14055,11252
202001031205_,14050,14075,14050,14075,16975
202001031206_,14070,14080,14070,14075,16907
202001031207_,14075,14080,14070,14075,6259
202001031208_,14080,14090,14075,14090,24479
202001031209_,14090,14100,14080,14095,45827
202001031210_,14095,14100,14080,14085,28187
202001031211_,14085,14085,14060,14060,35250
202001031212_,14065,14070,14060,14065,33318
202001031213_,14060,14065,14035,14050,111584
202001031214_,14050,14060,14045,14055,11133
202001031215_,14060,14060,14030,14030,35666
202001031216_,14035,14045,14015,14015,49289
202001031217_,14025,14025,13970,13975,191639
202001031218_,13975,13980,13955,13960,181293
202001031219_,13960,13965,13950,13960,136234
202001031220_,13960,13965,13930,13935,108823
202001031221_,13940,13950,13910,13915,141135
202001031222_,13920,13940,13910,13930,78659
202001031223_,13935,13955,13925,13955,119777
202001031224_,13955,14005,13950,14000,210705
202001031225_,14000,14010,13975,14000,70675
202001031226_,14000,14000,13970,13975,36893
202001031227_,13975,13980,13960,13970,34803
202001031228_,13970,13985,13960,13960,42211
202001031229_,13965,13995,13960,13995,81720
202001031230_,13995,14025,13995,14020,95906
202001031231_,14020,14040,14015,14030,63299
202001031232_,14030,14030,14015,14025,25197
202001031233_,14020,14035,14020,14025,39064
202001031234_,14025,14030,14015,14030,17612
202001031235_,14030,14050,14025,14030,109367
202001031236_,14035,14050,14025,14050,21613
202001031237_,14050,14070,14040,14070,62484
202001031238_,14070,14070,14040,14040,26547
202001031239_,14040,14045,14030,14040,21642
202001031240_,14045,14050,14035,14045,44558
202001031241_,14040,14045,14015,14025,70906
202001031242_,14020,14025,14000,14010,60705
202001031243_,14010,14020,14005,14020,32164
202001031244_,14020,14045,14015,14045,79943
202001031245_,14045,14060,14040,14055,99889
202001031246_,14055,14065,14050,14065,61214
202001031247_,14060,14070,14050,14060,52129
202001031248_,14065,14075,14060,14070,43031
202001031249_,14075,14095,14070,14090,53268
202001031250_,14095,14100,14070,14075,63701
