Transaction time,opening,highest,lowest,current,amount
202004200900_,10100,10100,10015,10020,925896
202004200901_,10020,10075,10000,10050,873019
202004200902_,10050,10070,10030,10060,485945
202004200903_,10060,10085,10060,10075,767030
202004200904_,10075,10080,10015,10020,958684
202004200905_,10015,10055,10010,10020,470809
202004200906_,10020,10040,10010,10035,330553
202004200907_,10030,10055,10025,10040,544761
202004200908_,10040,10065,10030,10065,247239
202004200909_,10060,10080,10060,10075,659154
202004200910_,10075,10080,10035,10050,565109
202004200911_,10050,10070,10040,10065,276416
202004200912_,10060,10080,10060,10075,391813
202004200913_,10070,10080,10065,10075,340313
202004200914_,10080,10095,10065,10090,1015533
202004200915_,10090,10095,10075,10075,360699
202004200916_,10075,10080,10060,10070,280437
202004200917_,10075,10115,10070,10115,468702
202004200918_,10120,10140,10110,10135,612714
202004200919_,10135,10135,10115,10120,476537
202004200920_,10125,10135,10115,10120,422548
202004200921_,10120,10120,10095,10105,556109
202004200922_,10105,10115,10095,10110,251775
202004200923_,10115,10135,10110,10125,228373
202004200924_,10125,10130,10100,10105,229204
202004200925_,10105,10105,10080,10085,276671
202004200926_,10080,10100,10080,10100,232905
202004200927_,10100,10110,10095,10100,298448
202004200928_,10100,10110,10090,10100,302052
202004200929_,10100,10115,10100,10100,236306
202004200930_,10105,10140,10100,10130,896236
202004200931_,10130,10145,10130,10145,745179
202004200932_,10140,10145,10125,10140,561911
202004200933_,10135,10165,10135,10155,599370
202004200934_,10160,10165,10145,10165,401189
202004200935_,10165,10170,10155,10165,478023
202004200936_,10165,10165,10150,10165,324473
202004200937_,10160,10175,10160,10165,444390
202004200938_,10165,10185,10160,10180,456408
202004200939_,10175,10190,10165,10170,293758
202004200940_,10165,10170,10150,10155,266926
202004200941_,10155,10165,10150,10155,248553
202004200942_,10160,10165,10140,10145,491885
202004200943_,10145,10150,10140,10140,178228
202004200944_,10145,10150,10135,10140,190704
202004200945_,10140,10145,10125,10145,268825
202004200946_,10150,10150,10120,10125,176823
202004200947_,10125,10170,10125,10165,442711
202004200948_,10170,10185,10160,10180,634442
202004200949_,10175,10180,10160,10170,333814
202004200950_,10170,10175,10165,10170,175746
202004200951_,10170,10175,10150,10160,212663
202004200952_,10160,10160,10145,10145,148763
202004200953_,10140,10160,10140,10150,161492
202004200954_,10150,10165,10150,10160,228213
202004200955_,10160,10170,10155,10170,162290
202004200956_,10170,10185,10165,10165,442348
202004200957_,10165,10170,10145,10150,249362
202004200958_,10150,10155,10130,10150,305734
202004200959_,10150,10160,10140,10145,294632
202004201000_,10145,10150,10125,10130,375346
202004201001_,10130,10140,10125,10125,133250
202004201002_,10130,10130,10115,10120,383146
202004201003_,10120,10120,10100,10105,318644
202004201004_,10105,10110,10080,10080,441822
202004201005_,10080,10085,10060,10070,425954
202004201006_,10070,10090,10065,10085,309045
202004201007_,10085,10090,10080,10090,287224
202004201008_,10090,10090,10070,10075,247106
202004201009_,10075,10090,10070,10085,307775
202004201010_,10085,10085,10060,10065,277847
202004201011_,10065,10070,10050,10060,401133
202004201012_,10060,10070,10050,10065,269131
202004201013_,10065,10085,10065,10075,215065
202004201014_,10075,10095,10070,10085,222078
202004201015_,10085,10095,10070,10090,318306
202004201016_,10085,10090,10070,10080,164396
202004201017_,10080,10095,10070,10085,197423
202004201018_,10085,10095,10085,10090,48835
202004201019_,10090,10110,10090,10105,283017
202004201020_,10105,10120,10100,10110,444901
202004201021_,10110,10120,10095,10100,209991
202004201022_,10100,10105,10085,10090,125113
202004201023_,10090,10110,10090,10100,153010
202004201024_,10105,10110,10095,10105,83064
202004201025_,10110,10120,10105,10110,182018
202004201026_,10105,10120,10105,10110,207405
202004201027_,10105,10110,10095,10100,161130
202004201028_,10100,10105,10095,10105,147495
202004201029_,10105,10110,10090,10095,93202
202004201030_,10090,10105,10090,10095,60590
202004201031_,10095,10100,10080,10080,129962
202004201032_,10080,10085,10055,10060,554978
202004201033_,10060,10080,10060,10065,161147
202004201034_,10065,10085,10060,10080,96591
202004201035_,10080,10080,10045,10050,456741
202004201036_,10045,10060,10045,10050,86429
202004201037_,10045,10065,10045,10050,170612
202004201038_,10055,10075,10055,10075,124662
202004201039_,10070,10080,10060,10070,157703
202004201040_,10070,10070,10045,10050,259673
202004201041_,10050,10055,10030,10035,293548
202004201042_,10040,10050,10030,10040,191412
202004201043_,10045,10045,10020,10030,424825
202004201044_,10030,10035,10015,10025,196055
202004201045_,10025,10035,10020,10030,360786
202004201046_,10030,10050,10025,10045,176015
202004201047_,10045,10060,10035,10045,295886
202004201048_,10050,10055,10040,10045,152544
202004201049_,10045,10065,10045,10060,217660
202004201050_,10055,10060,10045,10045,143435
202004201051_,10040,10050,10030,10045,237963
202004201052_,10040,10055,10035,10050,113500
202004201053_,10055,10070,10055,10065,246952
202004201054_,10065,10070,10060,10065,140441
202004201055_,10065,10070,10060,10065,117858
202004201056_,10065,10075,10060,10070,176824
202004201057_,10070,10075,10055,10060,103731
202004201058_,10060,10065,10060,10060,18071
202004201059_,10065,10075,10060,10070,116007
202004201100_,10070,10085,10065,10080,260682
202004201101_,10080,10095,10075,10090,137980
202004201102_,10085,10085,10075,10080,152178
202004201103_,10085,10090,10080,10090,277960
202004201104_,10090,10090,10080,10090,92454
202004201105_,10085,10095,10085,10085,117002
202004201106_,10085,10100,10080,10095,225094
