Transaction time,opening,highest,lowest,current,amount
202002130900_,15160,15160,15120,15155,559959
202002130901_,15150,15215,15120,15180,805192
202002130902_,15180,15200,15140,15150,385490
202002130903_,15150,15170,15140,15160,230532
202002130904_,15155,15180,15150,15175,230273
202002130905_,15175,15190,15165,15190,158042
202002130906_,15190,15205,15170,15200,201244
202002130907_,15200,15205,15180,15200,186805
202002130908_,15200,15205,15190,15195,229139
202002130909_,15195,15245,15195,15240,298522
202002130910_,15240,15285,15235,15285,252110
202002130911_,15280,15305,15280,15300,364796
202002130912_,15300,15310,15280,15300,255707
202002130913_,15300,15300,15265,15275,167227
202002130914_,15280,15285,15260,15270,137174
202002130915_,15275,15300,15275,15295,123560
202002130916_,15295,15320,15290,15305,319552
202002130917_,15300,15310,15290,15310,73137
202002130918_,15310,15310,15270,15270,165040
202002130919_,15270,15305,15260,15300,126126
202002130920_,15300,15305,15280,15285,73026
202002130921_,15280,15305,15280,15295,131678
202002130922_,15295,15305,15285,15290,85866
202002130923_,15295,15305,15285,15285,38186
202002130924_,15285,15290,15265,15270,104962
202002130925_,15265,15265,15230,15245,179245
202002130926_,15240,15250,15235,15235,129088
202002130927_,15235,15245,15220,15235,134651
202002130928_,15240,15250,15230,15240,62251
202002130929_,15240,15245,15225,15230,73810
202002130930_,15230,15235,15205,15225,147668
202002130931_,15225,15265,15225,15250,123989
202002130932_,15255,15255,15240,15250,47043
202002130933_,15250,15275,15250,15265,138312
202002130934_,15270,15270,15260,15265,175696
202002130935_,15260,15270,15250,15260,43593
202002130936_,15265,15270,15240,15255,62855
202002130937_,15255,15260,15225,15240,74106
202002130938_,15235,15245,15220,15220,84669
202002130939_,15215,15220,15195,15195,191919
202002130940_,15195,15200,15170,15175,229800
202002130941_,15180,15215,15180,15190,106859
202002130942_,15190,15190,15155,15175,249945
202002130943_,15175,15175,15150,15155,111271
202002130944_,15160,15180,15150,15175,155573
202002130945_,15175,15185,15160,15175,110288
202002130946_,15175,15185,15165,15180,34101
202002130947_,15180,15185,15170,15175,106160
202002130948_,15175,15215,15170,15205,218101
202002130949_,15210,15230,15200,15225,131698
202002130950_,15220,15225,15210,15215,74608
202002130951_,15215,15215,15185,15195,99012
202002130952_,15195,15205,15190,15200,66681
202002130953_,15200,15200,15190,15190,29215
202002130954_,15190,15190,15130,15130,260877
202002130955_,15135,15140,15110,15125,240014
202002130956_,15125,15130,15110,15130,307066
202002130957_,15130,15140,15120,15135,79202
202002130958_,15130,15145,15120,15140,120956
202002130959_,15140,15160,15130,15145,78368
202002131000_,15140,15155,15135,15150,66817
202002131001_,15150,15165,15145,15160,55658
202002131002_,15160,15185,15160,15170,100431
202002131003_,15170,15175,15155,15170,91854
202002131004_,15175,15205,15170,15200,144339
202002131005_,15205,15210,15190,15200,77488
202002131006_,15200,15210,15190,15200,54036
202002131007_,15195,15200,15185,15190,43383
202002131008_,15190,15205,15190,15200,59371
202002131009_,15205,15235,15205,15230,158170
202002131010_,15230,15245,15225,15245,169351
202002131011_,15250,15260,15235,15235,274659
202002131012_,15240,15245,15220,15220,87567
202002131013_,15225,15235,15220,15230,51688
202002131014_,15225,15245,15225,15240,41931
202002131015_,15240,15250,15225,15235,61160
