Transaction time,opening,highest,lowest,current,amount
202006190900_,12480,12500,12415,12450,1701358
202006190901_,12450,12455,12375,12415,726779
202006190902_,12410,12410,12350,12375,677263
202006190903_,12375,12380,12325,12325,476284
202006190904_,12330,12335,12280,12290,968434
202006190905_,12285,12300,12235,12240,1025999
202006190906_,12240,12270,12210,12215,1005986
202006190907_,12215,12235,12180,12220,599368
202006190908_,12220,12250,12210,12210,1195759
202006190909_,12210,12225,12200,12205,825877
202006190910_,12205,12205,12145,12145,870596
202006190911_,12145,12195,12145,12190,993694
202006190912_,12190,12240,12175,12205,764978
202006190913_,12205,12220,12175,12200,614583
202006190914_,12195,12200,12080,12090,1174325
202006190915_,12085,12095,11990,12040,1209723
202006190916_,12040,12105,12040,12080,1028908
202006190917_,12080,12120,12055,12060,927653
202006190918_,12060,12110,12060,12100,743780
202006190919_,12100,12110,12065,12090,618420
202006190920_,12090,12100,12065,12090,440784
202006190921_,12090,12095,12070,12075,690118
202006190922_,12070,12140,12065,12135,923695
202006190923_,12135,12160,12120,12130,703080
202006190924_,12130,12145,12115,12140,463551
202006190925_,12145,12150,12110,12110,691360
202006190926_,12110,12120,12030,12040,851629
202006190927_,12040,12050,12005,12035,869058
202006190928_,12030,12060,12020,12045,703111
202006190929_,12045,12070,12030,12055,523116
202006190930_,12055,12065,12025,12055,296669
202006190931_,12055,12080,12055,12060,321111
202006190932_,12060,12075,12035,12055,387571
202006190933_,12060,12060,12030,12045,300034
202006190934_,12045,12045,12000,12020,960093
202006190935_,12020,12055,12010,12045,377435
202006190936_,12040,12070,12040,12060,392621
202006190937_,12060,12065,12050,12055,247887
202006190938_,12060,12060,12025,12045,329204
202006190939_,12040,12045,11960,11975,1101236
202006190940_,11975,11985,11955,11965,538834
202006190941_,11965,12000,11960,11995,599439
202006190942_,11995,12020,11990,12000,449378
202006190943_,11995,12015,11985,12010,399080
202006190944_,12010,12025,12005,12015,263944
202006190945_,12015,12065,12015,12045,677268
202006190946_,12045,12070,12040,12040,490819
202006190947_,12040,12040,11995,11995,485498
202006190948_,11995,12035,11990,12015,329203
202006190949_,12020,12050,12015,12025,263878
