Transaction time,opening,highest,lowest,current,amount
202001150900_,15020,15020,14955,14960,238703
202001150901_,14955,14960,14880,14885,208975
202001150902_,14880,14920,14880,14905,73388
202001150903_,14905,14905,14880,14895,85364
202001150904_,14895,14920,14885,14910,67879
202001150905_,14905,14920,14895,14910,75008
202001150906_,14910,14915,14890,14900,69243
202001150907_,14905,14905,14865,14865,122357
202001150908_,14865,14885,14855,14870,120688
202001150909_,14880,14890,14870,14880,56975
202001150910_,14880,14915,14875,14905,103050
202001150911_,14910,14930,14905,14915,67425
202001150912_,14915,14925,14910,14910,57372
202001150913_,14915,14915,14890,14895,118705
202001150914_,14895,14915,14890,14910,50094
202001150915_,14915,14915,14880,14900,35215
202001150916_,14905,14920,14905,14915,21740
202001150917_,14915,14920,14910,14915,14662
202001150918_,14920,14930,14915,14920,77258
202001150919_,14925,14930,14915,14915,35154
202001150920_,14920,14925,14915,14915,15866
202001150921_,14915,14915,14900,14905,29796
202001150922_,14910,14940,14905,14935,97241
202001150923_,14935,14980,14930,14965,233104
202001150924_,14965,14965,14940,14950,46791
202001150925_,14950,14960,14950,14960,21977
202001150926_,14965,14975,14955,14965,54272
202001150927_,14965,14965,14950,14960,23730
202001150928_,14960,14960,14935,14940,55025
202001150929_,14940,14945,14935,14940,25594
202001150930_,14940,14945,14925,14930,15567
202001150931_,14930,14930,14910,14920,41018
202001150932_,14920,14925,14910,14915,23611
202001150933_,14915,14915,14905,14915,17258
202001150934_,14910,14930,14905,14920,27813
202001150935_,14925,14925,14895,14895,51031
202001150936_,14900,14905,14895,14905,14248
202001150937_,14900,14920,14895,14920,16527
202001150938_,14920,14930,14910,14920,15918
202001150939_,14925,14950,14925,14950,38681
202001150940_,14950,14950,14935,14935,16739
202001150941_,14935,14945,14925,14935,68071
202001150942_,14930,14930,14920,14925,7214
202001150943_,14920,14925,14905,14915,8555
202001150944_,14915,14920,14910,14910,3166
202001150945_,14915,14920,14905,14910,19741
202001150946_,14910,14915,14905,14910,9924
202001150947_,14910,14920,14905,14915,12691
202001150948_,14920,14940,14915,14935,38528
202001150949_,14930,14935,14920,14930,33515
202001150950_,14920,14925,14910,14910,26557
202001150951_,14915,14920,14915,14920,10944
202001150952_,14920,14920,14910,14915,4985
202001150953_,14915,14920,14885,14890,112810
202001150954_,14885,14900,14885,14895,8883
202001150955_,14895,14900,14885,14885,31576
202001150956_,14890,14895,14875,14880,39308
202001150957_,14880,14885,14860,14875,113451
202001150958_,14875,14875,14865,14870,22188
202001150959_,14870,14885,14865,14885,27026
202001151000_,14885,14910,14875,14900,74004
202001151001_,14895,14905,14890,14905,14489
202001151002_,14905,14915,14905,14910,62457
202001151003_,14910,14920,14905,14920,106250
202001151004_,14920,14935,14915,14930,51997
202001151005_,14935,14935,14920,14920,25658
202001151006_,14920,14930,14920,14930,21837
202001151007_,14930,14940,14930,14940,46432
202001151008_,14945,14950,14940,14945,58140
202001151009_,14950,14950,14940,14940,34907
202001151010_,14950,14955,14945,14950,28067
202001151011_,14945,14955,14945,14950,17249
202001151012_,14950,14950,14935,14940,16062
202001151013_,14940,14955,14940,14955,31743
202001151014_,14955,14970,14955,14965,103965
202001151015_,14970,14970,14960,14960,9157
202001151016_,14960,14960,14945,14945,20202
202001151017_,14950,14955,14945,14950,4459
202001151018_,14955,14960,14945,14955,40699
202001151019_,14955,14960,14950,14960,20626
202001151020_,14960,14975,14955,14975,43946
202001151021_,14970,14975,14965,14970,7044
202001151022_,14970,14980,14970,14975,30891
202001151023_,14975,14990,14975,14990,25857
202001151024_,14995,14995,14980,14985,27359
202001151025_,14980,15000,14975,15000,114342
202001151026_,15000,15000,14980,14985,66870
202001151027_,14985,14990,14980,14990,33452
202001151028_,14985,15000,14985,14990,14954
202001151029_,14990,14995,14985,14990,17863
202001151030_,14990,14995,14980,14990,59540
202001151031_,14990,15000,14990,15000,59631
202001151032_,15000,15000,14985,14985,30198
202001151033_,14985,14990,14975,14990,27520
202001151034_,14985,14985,14975,14980,13115
202001151035_,14980,14980,14975,14980,15465
202001151036_,14985,15010,14985,15010,62209
202001151037_,15005,15035,15005,15035,438170
202001151038_,15035,15050,15025,15050,94953
202001151039_,15045,15055,15040,15045,89538
202001151040_,15050,15060,15045,15055,56557
202001151041_,15055,15055,15025,15030,84795
202001151042_,15030,15040,15020,15025,44895
202001151043_,15020,15030,15020,15025,34101
202001151044_,15020,15030,15020,15020,70726
202001151045_,15030,15035,15025,15030,18003
202001151046_,15030,15035,15020,15020,20506
202001151047_,15025,15025,15015,15020,14951
202001151048_,15020,15020,15005,15010,11847
202001151049_,15005,15010,15000,15010,19627
202001151050_,15010,15020,15010,15020,21103
202001151051_,15020,15035,15020,15030,66292
202001151052_,15030,15035,15025,15025,22805
202001151053_,15025,15025,15010,15010,24806
202001151054_,15010,15010,14985,14985,110814
202001151055_,14985,15000,14985,14995,21247
202001151056_,14995,15010,14990,15010,35630
202001151057_,15005,15010,15000,15010,21475
202001151058_,15010,15010,14995,14995,10179
202001151059_,15000,15000,14985,14985,37500
202001151100_,14985,14995,14985,14990,7104
202001151101_,14995,15005,14995,15005,11368
202001151102_,15000,15000,14975,14975,72439
202001151103_,14975,14985,14975,14975,19172
202001151104_,14980,14980,14970,14975,9945
202001151105_,14975,14985,14965,14975,31939
202001151106_,14980,14990,14975,14980,12240
202001151107_,14975,14980,14965,14975,14847
202001151108_,14975,14985,14970,14985,34277
202001151109_,14980,14990,14975,14990,60365
202001151110_,14995,14995,14980,14990,14830
202001151111_,14990,14990,14980,14985,7134
202001151112_,14985,14990,14985,14990,17676
202001151113_,14990,14995,14985,14990,15985
202001151114_,14990,14990,14970,14970,28378
202001151115_,14965,14970,14955,14960,34974
202001151116_,14955,14970,14950,14955,22062
202001151117_,14950,14960,14950,14960,6364
202001151118_,14960,14960,14950,14960,49433
202001151119_,14955,14955,14945,14945,37556
202001151120_,14945,14955,14945,14955,12949
202001151121_,14955,14960,14945,14950,6741
202001151122_,14945,14945,14935,14945,78723
202001151123_,14945,14945,14935,14940,11245
202001151124_,14940,14945,14935,14945,30212
202001151125_,14945,14950,14940,14945,27253
202001151126_,14945,14955,14940,14955,9545
202001151127_,14955,14955,14940,14940,24692
202001151128_,14940,14950,14935,14945,32499
202001151129_,14945,14945,14930,14930,23694
202001151130_,14930,14940,14925,14940,23738
202001151131_,14935,14940,14935,14935,4688
202001151132_,14935,14955,14930,14955,27869
202001151133_,14950,14965,14950,14960,59898
202001151134_,14960,14965,14955,14960,10055
202001151135_,14955,14970,14950,14965,19919
202001151136_,14965,14965,14955,14955,19924
202001151137_,14955,14960,14945,14950,16774
202001151138_,14945,14945,14935,14940,22319
202001151139_,14940,14945,14935,14935,6047
202001151140_,14940,14955,14940,14945,26826
202001151141_,14945,14945,14940,14940,2450
