Transaction time,opening,highest,lowest,current,amount
202011040900_,15085,15085,15010,15015,1259955
202011040901_,15015,15020,14985,14995,739772
202011040902_,14990,15005,14985,15000,590561
202011040903_,14995,15015,14975,15005,675471
202011040904_,15000,15015,14980,14980,331026
202011040905_,14980,14990,14970,14980,357364
202011040906_,14980,14980,14950,14970,399288
202011040907_,14970,14990,14955,14975,417647
202011040908_,14980,15010,14975,15010,466235
202011040909_,15005,15040,14995,15030,654996
202011040910_,15025,15060,15020,15055,566558
202011040911_,15055,15060,15025,15040,739261
202011040912_,15040,15070,15040,15060,520416
202011040913_,15060,15065,15030,15055,378614
202011040914_,15050,15090,15045,15080,501249
202011040915_,15080,15110,15075,15110,1068342
202011040916_,15105,15120,15105,15115,364892
202011040917_,15115,15150,15105,15140,660203
202011040918_,15145,15175,15140,15165,928939
202011040919_,15160,15160,15130,15140,780191
202011040920_,15140,15155,15135,15140,624101
202011040921_,15135,15145,15100,15105,433348
202011040922_,15105,15110,15050,15055,599221
202011040923_,15050,15055,15000,15010,533069
202011040924_,15010,15040,15005,15015,513279
202011040925_,15015,15040,15000,15000,385800
202011040926_,15005,15020,14990,15020,531882
202011040927_,15015,15040,15015,15035,382895
202011040928_,15030,15035,14990,15015,608696
202011040929_,15020,15035,15010,15020,485827
202011040930_,15020,15025,14980,14980,545463
202011040931_,14985,15005,14980,14985,286325
202011040932_,14985,14985,14955,14975,382366
202011040933_,14970,14980,14955,14960,407434
202011040934_,14955,14960,14945,14955,258703
202011040935_,14955,14990,14950,14990,351556
202011040936_,14990,14995,14975,14985,301801
202011040937_,14985,14990,14925,14935,348621
202011040938_,14935,14960,14930,14950,508607
202011040939_,14950,14965,14945,14955,257986
202011040940_,14955,14970,14950,14970,122680
202011040941_,14970,14980,14940,14945,307371
202011040942_,14945,14945,14900,14920,528281
202011040943_,14915,14955,14915,14940,249510
202011040944_,14940,14940,14895,14905,373752
202011040945_,14905,14925,14880,14895,377710
202011040946_,14890,14940,14880,14930,434512
202011040947_,14930,14930,14905,14915,159882
202011040948_,14915,14925,14890,14905,405628
202011040949_,14905,14920,14895,14900,161156
202011040950_,14905,14920,14890,14900,381386
202011040951_,14900,14925,14900,14925,223167
202011040952_,14920,14930,14915,14925,340630
202011040953_,14925,14935,14900,14930,318400
202011040954_,14925,14935,14915,14920,278649
202011040955_,14920,14925,14865,14880,438685
202011040956_,14880,14885,14860,14865,240677
202011040957_,14865,14865,14835,14840,390508
202011040958_,14840,14845,14815,14840,356374
202011040959_,14840,14855,14790,14795,443369
202011041000_,14800,14860,14795,14840,630201
202011041001_,14840,14840,14815,14820,467716
202011041002_,14820,14830,14795,14800,329362
202011041003_,14800,14840,14800,14820,262122
202011041004_,14825,14855,14825,14830,425879
202011041005_,14830,14830,14795,14800,184222
202011041006_,14800,14810,14770,14790,654545
202011041007_,14795,14795,14770,14780,151593
202011041008_,14780,14800,14765,14770,202870
202011041009_,14765,14805,14765,14785,341831
202011041010_,14785,14795,14770,14790,213441
202011041011_,14795,14870,14795,14865,583722
202011041012_,14860,14895,14860,14880,357244
202011041013_,14875,14880,14835,14835,381864
202011041014_,14840,14855,14830,14845,307865
202011041015_,14845,14845,14800,14810,467824
202011041016_,14810,14815,14795,14810,402296
202011041017_,14805,14840,14805,14830,357525
202011041018_,14825,14835,14815,14825,142464
202011041019_,14830,14840,14825,14830,138219
202011041020_,14830,14875,14825,14865,304892
202011041021_,14870,14870,14845,14850,398747
202011041022_,14845,14845,14815,14820,208876
202011041023_,14820,14855,14820,14850,264535
202011041024_,14845,14860,14830,14860,170711
202011041025_,14865,14865,14820,14830,281285
202011041026_,14830,14830,14800,14805,402424
202011041027_,14800,14805,14790,14790,428334
202011041028_,14790,14805,14785,14805,245765
202011041029_,14800,14805,14780,14780,446357
202011041030_,14780,14830,14775,14810,375105
202011041031_,14815,14845,14815,14820,445928
202011041032_,14825,14840,14820,14840,132747
202011041033_,14835,14845,14830,14840,317480
202011041034_,14845,14860,14810,14815,572035
202011041035_,14820,14860,14815,14855,238569
202011041036_,14860,14895,14855,14875,475575
202011041037_,14880,14885,14865,14865,304873
202011041038_,14870,14875,14845,14850,284739
202011041039_,14850,14855,14830,14850,71251
202011041040_,14850,14885,14845,14880,229101
202011041041_,14880,14885,14870,14880,119927
202011041042_,14885,14915,14885,14905,434204
202011041043_,14905,14920,14900,14905,708795
202011041044_,14910,14915,14900,14910,197100
202011041045_,14910,14910,14890,14905,516317
202011041046_,14905,14915,14900,14905,421540
202011041047_,14905,14920,14895,14915,323067
202011041048_,14915,14915,14900,14900,209527
202011041049_,14900,14915,14895,14915,264927
202011041050_,14910,14940,14910,14935,341271
202011041051_,14935,14970,14935,14965,472424
202011041052_,14965,15015,14965,15010,901007
202011041053_,15010,15025,14980,14985,785698
202011041054_,14985,15005,14985,15000,227104
202011041055_,15000,15020,15000,15020,567795
202011041056_,15015,15030,15010,15020,371335
202011041057_,15020,15035,15015,15025,346177
202011041058_,15030,15035,14985,14990,285835
202011041059_,14990,14995,14950,14970,508743
202011041100_,14970,14985,14965,14980,473908
202011041101_,14980,15005,14975,14990,508458
202011041102_,14995,15010,14990,15005,489254
202011041103_,15010,15010,14975,14980,213414
202011041104_,14985,15005,14980,14995,192373
202011041105_,14995,14995,14960,14965,159080
202011041106_,14965,14975,14960,14975,341324
202011041107_,14970,14980,14935,14940,327343
202011041108_,14940,14945,14920,14940,348405
202011041109_,14940,14945,14930,14930,176475
202011041110_,14930,14960,14925,14950,391385
202011041111_,14950,14960,14950,14955,239312
202011041112_,14950,14955,14930,14950,369021
202011041113_,14955,14985,14955,14980,279101
202011041114_,14975,14980,14955,14960,360663
202011041115_,14960,14960,14940,14955,195624
202011041116_,14955,14955,14935,14940,265245
202011041117_,14940,14940,14920,14925,310569
202011041118_,14925,14925,14890,14905,593895
202011041119_,14905,14915,14880,14900,407113
202011041120_,14900,14925,14885,14890,286014
202011041121_,14885,14910,14880,14900,830045
202011041122_,14900,14905,14885,14890,231145
202011041123_,14885,14890,14855,14870,548689
202011041124_,14875,14875,14840,14840,649559
202011041125_,14835,14850,14830,14840,396414
202011041126_,14840,14865,14830,14850,399198
202011041127_,14850,14860,14830,14830,247872
202011041128_,14830,14875,14830,14870,473545
202011041129_,14870,14870,14845,14845,309632
202011041130_,14845,14865,14840,14860,138533
202011041131_,14860,14860,14825,14830,288091
202011041132_,14835,14850,14830,14835,417276
202011041133_,14830,14845,14830,14835,277374
202011041134_,14835,14855,14825,14855,153228
202011041135_,14850,14850,14835,14840,259007
202011041136_,14845,14855,14835,14840,172210
202011041137_,14840,14845,14825,14840,153897
202011041138_,14840,14840,14815,14815,240355
202011041139_,14815,14825,14800,14805,312646
202011041140_,14805,14810,14800,14810,344105
202011041141_,14815,14815,14785,14785,204794
202011041142_,14785,14800,14775,14795,403532
202011041143_,14790,14790,14770,14785,221999
202011041144_,14780,14790,14780,14780,90628
202011041145_,14785,14820,14775,14815,238390
202011041146_,14815,14840,14810,14835,316572
202011041147_,14835,14850,14825,14845,432133
202011041148_,14840,14845,14830,14835,318583
202011041149_,14835,14850,14830,14845,349852
202011041150_,14840,14840,14830,14835,340510
202011041151_,14830,14855,14830,14850,480914
202011041152_,14845,14875,14845,14875,470330
202011041153_,14875,14915,14875,14915,1313700
202011041154_,14905,14905,14885,14890,362628
202011041155_,14895,14910,14890,14905,561176
202011041156_,14900,14905,14885,14885,208073
202011041157_,14885,14895,14875,14885,212884
202011041158_,14885,14885,14860,14860,211800
202011041159_,14865,14890,14865,14885,372306
202011041200_,14885,14930,14885,14920,516815
202011041201_,14920,14925,14910,14910,148553
202011041202_,14915,14955,14910,14955,525009
202011041203_,14955,14975,14935,14955,924225
202011041204_,14955,14970,14950,14955,459657
202011041205_,14955,14980,14950,14975,328759
202011041206_,14970,15000,14970,14995,545914
202011041207_,14995,15005,14985,15000,580948
202011041208_,15000,15015,15000,15005,591193
202011041209_,15010,15055,15005,15040,810938
202011041210_,15040,15065,15035,15050,592238
202011041211_,15050,15070,15010,15015,679067
202011041212_,15015,15040,15015,15030,726535
202011041213_,15030,15045,15030,15040,453690
202011041214_,15040,15040,14995,15005,623718
202011041215_,15010,15055,15010,15040,625049
202011041216_,15040,15060,15025,15025,587261
202011041217_,15020,15040,15020,15030,349367
202011041218_,15030,15035,15010,15030,384131
202011041219_,15030,15045,15015,15015,296927
202011041220_,15020,15045,15020,15030,498037
202011041221_,15030,15040,15020,15020,282929
202011041222_,15025,15030,15015,15025,522017
202011041223_,15020,15025,15010,15020,175633
202011041224_,15025,15035,15000,15000,492347
202011041225_,15000,15010,14980,14985,238722
202011041226_,14985,14995,14975,14990,287109
202011041227_,14985,14995,14980,14985,61323
202011041228_,14985,14990,14980,14990,53408
202011041229_,14985,15005,14985,15005,115538
202011041230_,15010,15025,15000,15005,199069
202011041231_,15005,15010,14995,15005,124888
202011041232_,15005,15005,14980,15005,164799
202011041233_,15005,15030,15005,15025,244296
202011041234_,15025,15040,15015,15040,214840
202011041235_,15035,15040,15030,15040,183137
202011041236_,15040,15090,15040,15090,650258
202011041237_,15085,15110,15075,15080,624256
202011041238_,15080,15085,15050,15070,329553
202011041239_,15070,15070,15055,15065,392437
202011041240_,15065,15085,15065,15080,374980
202011041241_,15085,15100,15075,15085,337512
202011041242_,15085,15090,15055,15055,298153
202011041243_,15060,15070,15055,15065,282679
202011041244_,15065,15080,15060,15065,160492
202011041245_,15065,15065,15040,15045,260716
202011041246_,15040,15055,15040,15050,142371
202011041247_,15055,15070,15050,15060,141159
202011041248_,15060,15060,15045,15055,151265
202011041249_,15050,15055,15045,15050,95455
202011041250_,15050,15055,15035,15035,138827
202011041251_,15035,15040,15015,15030,298038
202011041252_,15030,15040,15015,15025,312691
202011041253_,15025,15050,15025,15045,187574
202011041254_,15050,15060,15050,15055,148977
202011041255_,15055,15075,15050,15060,251157
202011041256_,15060,15075,15055,15060,182660
202011041257_,15060,15080,15055,15065,202332
202011041258_,15070,15075,15060,15065,128586
202011041259_,15065,15070,15060,15060,70332
202011041300_,15060,15080,15060,15080,175435
202011041301_,15080,15090,15075,15080,135472
202011041302_,15075,15080,15040,15050,249198
202011041303_,15050,15055,15035,15040,109748
202011041304_,15035,15050,15035,15045,139645
202011041305_,15040,15060,15040,15050,110501
202011041306_,15050,15055,15040,15045,179729
202011041307_,15050,15065,15045,15060,157180
202011041308_,15065,15095,15055,15090,388176
202011041309_,15090,15100,15085,15085,209913
202011041310_,15085,15090,15060,15065,99076
202011041311_,15060,15075,15050,15065,126818
202011041312_,15070,15070,15060,15065,144105
202011041313_,15060,15095,15060,15090,294238
202011041314_,15090,15090,15075,15085,191500
202011041315_,15085,15095,15080,15090,125206
202011041316_,15090,15095,15060,15065,138654
202011041317_,15065,15075,15055,15075,125367
202011041318_,15075,15080,15065,15070,209733
202011041319_,15065,15065,15030,15040,169369
202011041320_,15040,15040,15020,15025,265363
202011041321_,15020,15025,14970,14975,552768
202011041322_,14980,15015,14970,15000,503168
202011041323_,15000,15030,15000,15010,256677
202011041324_,15005,15040,15005,15025,198323
202011041325_,15025,15065,15025,15060,189712
202011041326_,15060,15065,15045,15055,151800
202011041327_,15060,15065,15050,15065,162528
202011041328_,15060,15070,15050,15060,221552
202011041329_,15060,15065,15050,15050,148887
202011041330_,15050,15070,15040,15060,287494
202011041331_,15065,15065,15045,15055,171856
202011041332_,15060,15070,15035,15050,170038
202011041333_,15055,15075,15050,15065,185362
202011041334_,15065,15070,15045,15045,151444
202011041335_,15045,15045,15015,15020,488383
202011041336_,15025,15040,15020,15035,115245
202011041337_,15035,15035,15020,15030,225198
202011041338_,15030,15030,15005,15010,134245
202011041339_,15010,15030,15005,15030,41892
202011041340_,15030,15045,15025,15035,161522
202011041341_,15035,15040,15005,15005,225304
202011041342_,15005,15020,14985,14990,298804
202011041343_,14990,15010,14990,14990,271083
202011041344_,14990,15000,14975,14985,222019
202011041345_,14990,15010,14970,14980,336539
202011041346_,14975,14980,14940,14950,379098
202011041347_,14955,14960,14935,14955,323285
202011041348_,14955,14995,14955,14980,570586
202011041349_,14985,14985,14945,14975,213159
202011041350_,14970,14995,14965,14995,157349
202011041351_,14990,15000,14975,14995,350387
202011041352_,15000,15010,14995,15000,291943
202011041353_,15000,15015,14995,15010,103571
202011041354_,15015,15020,14985,15000,91942
202011041355_,15000,15015,14995,15010,65078
202011041356_,15015,15030,15010,15020,262931
202011041357_,15020,15025,15010,15025,91732
202011041358_,15025,15040,15025,15025,192094
202011041359_,15025,15035,15020,15020,140075
202011041400_,15015,15040,15010,15040,315865
202011041401_,15040,15045,15035,15035,179309
202011041402_,15040,15040,15015,15015,332672
202011041403_,15010,15035,15010,15030,128601
202011041404_,15035,15065,15035,15060,221126
202011041405_,15060,15070,15050,15050,128871
202011041406_,15050,15070,15050,15070,241190
202011041407_,15065,15080,15060,15075,148777
202011041408_,15075,15090,15070,15080,253527
202011041409_,15085,15085,15070,15080,182950
202011041410_,15080,15085,15075,15080,106251
202011041411_,15085,15105,15080,15090,607438
202011041412_,15095,15100,15085,15100,190003
202011041413_,15100,15100,15080,15095,190298
202011041414_,15095,15095,15070,15080,339143
202011041415_,15080,15085,15065,15075,242357
202011041416_,15070,15075,15050,15060,354448
202011041417_,15060,15060,15040,15050,254882
202011041418_,15050,15070,15045,15065,169393
202011041419_,15065,15080,15060,15075,122166
202011041420_,15070,15075,15055,15055,101990
202011041421_,15055,15060,15030,15040,174902
202011041422_,15040,15060,15035,15045,98135
202011041423_,15050,15050,15035,15035,219228
202011041424_,15035,15040,15010,15025,75173
202011041425_,15025,15040,15020,15040,62282
202011041426_,15040,15055,15035,15050,163474
202011041427_,15050,15055,15045,15050,204769
202011041428_,15050,15060,15045,15055,81293
202011041429_,15055,15060,15050,15055,179294
202011041430_,15055,15060,15045,15045,56096
202011041431_,15045,15060,15040,15060,59848
202011041432_,15060,15085,15060,15075,139861
202011041433_,15070,15080,15055,15065,161194
202011041434_,15070,15070,15050,15060,173851
202011041435_,15055,15065,15050,15055,48369
202011041436_,15055,15060,15045,15055,197886
202011041437_,15060,15080,15055,15080,150008
202011041438_,15075,15085,15070,15070,275015
202011041439_,15075,15080,15065,15070,206336
202011041440_,15065,15075,15065,15065,29737
202011041441_,15065,15080,15065,15070,39321
202011041442_,15070,15075,15035,15045,155640
202011041443_,15045,15045,15030,15035,336064
202011041444_,15040,15045,15030,15035,126311
202011041445_,15030,15035,15020,15020,774591
202011041446_,15020,15030,15010,15010,338207
202011041447_,15010,15010,14985,14985,522307
202011041448_,14980,15010,14980,15000,260439
202011041449_,15000,15005,14985,14995,196814
202011041450_,14990,15005,14980,15000,200725
202011041451_,15000,15020,15000,15015,219581
202011041452_,15020,15020,15005,15015,149090
202011041453_,15015,15020,15005,15020,267464
202011041454_,15020,15035,15015,15025,410950
202011041455_,15025,15025,15000,15005,267540
202011041456_,15005,15015,14995,15000,41960
202011041457_,15000,15015,15000,15010,74685
202011041458_,15010,15015,15005,15010,79608
202011041459_,15005,15010,14990,15000,121844
202011041500_,14995,15000,14975,15000,224740
202011041501_,15000,15005,14995,15005,66836
202011041502_,15005,15005,14980,14990,62615
202011041503_,14995,14995,14965,14985,368670
202011041504_,14990,14990,14955,14955,243867
