Transaction time,opening,highest,lowest,current,amount
202001090900_,14300,14340,14295,14340,624396
202001090901_,14335,14360,14325,14330,343123
202001090902_,14335,14355,14330,14355,200527
202001090903_,14355,14355,14340,14340,127037
202001090904_,14350,14355,14325,14325,128004
202001090905_,14325,14345,14325,14325,102272
202001090906_,14330,14330,14310,14315,73587
202001090907_,14315,14330,14315,14320,150969
202001090908_,14320,14335,14315,14330,97237
202001090909_,14325,14335,14320,14320,131523
202001090910_,14325,14335,14320,14335,122683
202001090911_,14335,14335,14325,14335,27638
202001090912_,14335,14335,14315,14320,82227
202001090913_,14315,14320,14300,14305,24626
202001090914_,14310,14315,14295,14295,81595
202001090915_,14300,14300,14270,14280,79524
202001090916_,14280,14295,14280,14290,36809
202001090917_,14285,14285,14265,14275,74590
202001090918_,14275,14285,14270,14270,17299
202001090919_,14270,14280,14270,14275,17014
202001090920_,14275,14285,14270,14280,39407
202001090921_,14280,14300,14275,14295,74414
202001090922_,14300,14300,14270,14275,49344
202001090923_,14270,14275,14260,14275,61292
202001090924_,14275,14275,14255,14255,69211
202001090925_,14260,14270,14255,14260,60842
202001090926_,14265,14275,14260,14260,137859
202001090927_,14265,14275,14260,14275,46915
202001090928_,14275,14275,14260,14260,10737
202001090929_,14265,14265,14245,14255,63661
202001090930_,14255,14265,14250,14250,56940
202001090931_,14250,14260,14250,14255,74360
202001090932_,14255,14255,14245,14245,46211
202001090933_,14245,14255,14245,14255,93852
202001090934_,14250,14260,14245,14245,58634
202001090935_,14250,14270,14250,14270,80416
202001090936_,14265,14270,14250,14255,66952
202001090937_,14255,14255,14245,14250,34604
202001090938_,14255,14260,14250,14255,22856
202001090939_,14255,14260,14250,14250,6006
202001090940_,14250,14260,14250,14260,17653
202001090941_,14260,14260,14255,14260,6736
202001090942_,14265,14265,14255,14255,31426
202001090943_,14260,14270,14260,14270,16072
202001090944_,14270,14280,14270,14280,112218
202001090945_,14275,14280,14270,14270,43281
202001090946_,14270,14275,14265,14270,40059
202001090947_,14265,14265,14250,14255,69098
202001090948_,14255,14260,14245,14250,20543
202001090949_,14250,14250,14235,14245,124344
202001090950_,14245,14250,14245,14250,11399
202001090951_,14250,14250,14240,14245,7968
202001090952_,14250,14255,14240,14255,18958
202001090953_,14255,14260,14250,14250,9882
202001090954_,14255,14265,14255,14255,19349
202001090955_,14255,14255,14245,14245,23336
202001090956_,14255,14255,14245,14250,12017
202001090957_,14250,14250,14240,14240,17400
202001090958_,14240,14250,14235,14240,42010
202001090959_,14245,14250,14240,14245,36338
202001091000_,14245,14250,14240,14245,5960
202001091001_,14240,14245,14230,14230,51688
202001091002_,14230,14230,14210,14215,117627
202001091003_,14215,14225,14210,14220,16405
202001091004_,14220,14230,14220,14225,8319
202001091005_,14230,14230,14220,14220,19315
202001091006_,14220,14225,14210,14220,16271
