Transaction time,opening,highest,lowest,current,amount
202008120900_,15700,15720,15700,15715,485864
202008120901_,15720,15810,15715,15790,489645
202008120902_,15790,15800,15740,15770,423449
202008120903_,15770,15815,15755,15800,317402
202008120904_,15805,15820,15780,15815,465262
202008120905_,15815,15850,15815,15840,538985
202008120906_,15840,15865,15800,15855,364218
202008120907_,15855,15855,15815,15840,232476
202008120908_,15845,15855,15825,15845,264746
202008120909_,15845,15855,15830,15840,160072
202008120910_,15840,15855,15825,15840,237146
202008120911_,15835,15835,15795,15805,396189
202008120912_,15800,15815,15795,15800,124110
202008120913_,15800,15835,15800,15835,77060
202008120914_,15835,15835,15820,15835,65941
202008120915_,15835,15875,15825,15875,538035
202008120916_,15875,15900,15865,15885,352701
202008120917_,15885,15885,15840,15865,197755
202008120918_,15865,15890,15865,15875,193098
202008120919_,15875,15890,15870,15870,145991
202008120920_,15870,15880,15845,15850,320412
202008120921_,15850,15870,15835,15840,173183
202008120922_,15840,15845,15810,15835,187275
202008120923_,15835,15870,15820,15845,151200
202008120924_,15850,15855,15815,15825,202448
202008120925_,15825,15850,15805,15820,160745
202008120926_,15820,15820,15790,15815,217363
202008120927_,15810,15830,15805,15810,130468
202008120928_,15810,15810,15775,15780,223372
202008120929_,15775,15795,15765,15780,253748
202008120930_,15775,15775,15755,15775,289488
202008120931_,15770,15785,15760,15760,140750
202008120932_,15755,15760,15725,15730,262938
202008120933_,15725,15745,15705,15725,280622
202008120934_,15725,15725,15705,15720,141061
202008120935_,15715,15715,15695,15700,223522
202008120936_,15700,15705,15655,15665,216383
202008120937_,15665,15685,15650,15670,188654
202008120938_,15670,15670,15650,15650,140973
202008120939_,15655,15655,15615,15625,284765
202008120940_,15620,15660,15620,15655,282778
202008120941_,15655,15655,15605,15615,152796
202008120942_,15615,15630,15585,15590,322125
202008120943_,15590,15600,15580,15580,194902
202008120944_,15585,15590,15540,15550,275707
202008120945_,15550,15575,15540,15565,276723
202008120946_,15560,15565,15540,15550,233749
202008120947_,15550,15595,15545,15585,325295
202008120948_,15585,15615,15585,15615,361237
202008120949_,15615,15625,15595,15605,290441
202008120950_,15610,15620,15550,15560,232457
202008120951_,15550,15560,15540,15540,252260
202008120952_,15545,15545,15495,15500,408418
202008120953_,15500,15505,15480,15485,260854
202008120954_,15485,15505,15465,15475,303766
202008120955_,15480,15500,15475,15495,120413
202008120956_,15495,15510,15475,15490,216957
202008120957_,15490,15490,15465,15470,212777
202008120958_,15470,15505,15465,15480,528959
202008120959_,15480,15515,15480,15510,182831
202008121000_,15510,15530,15480,15530,240287
202008121001_,15530,15580,15515,15575,301489
202008121002_,15575,15585,15565,15575,195738
202008121003_,15575,15580,15565,15570,241891
202008121004_,15575,15585,15530,15530,170268
202008121005_,15530,15585,15520,15585,311638
202008121006_,15585,15590,15570,15580,144874
202008121007_,15580,15580,15555,15580,105729
202008121008_,15580,15590,15575,15580,197099
