Transaction time,opening,highest,lowest,current,amount
202002170900_,15140,15140,15115,15120,199861
202002170901_,15120,15130,15085,15090,95236
202002170902_,15090,15140,15085,15105,147271
202002170903_,15105,15130,15090,15095,115619
202002170904_,15100,15105,15085,15100,50386
202002170905_,15095,15115,15085,15085,70330
202002170906_,15085,15095,15060,15085,97465
202002170907_,15085,15090,15070,15070,39126
202002170908_,15075,15075,15055,15060,48621
202002170909_,15060,15065,15040,15045,124083
202002170910_,15045,15075,15035,15060,64967
202002170911_,15055,15055,15015,15035,131253
202002170912_,15040,15040,14995,15010,158217
202002170913_,15015,15015,15000,15010,73764
202002170914_,15010,15015,14995,15010,108400
202002170915_,15015,15040,15000,15040,65106
202002170916_,15035,15060,15030,15060,178979
202002170917_,15060,15065,15040,15050,102905
202002170918_,15055,15070,15050,15060,42698
202002170919_,15065,15070,15050,15050,86506
202002170920_,15050,15065,15045,15065,73074
202002170921_,15060,15060,15040,15050,157011
202002170922_,15050,15060,15035,15035,48437
202002170923_,15035,15040,15020,15025,97201
202002170924_,15025,15025,15000,15005,99982
202002170925_,15010,15020,15000,15015,140919
202002170926_,15015,15060,15015,15055,41694
202002170927_,15055,15080,15050,15070,163876
202002170928_,15070,15080,15065,15080,71452
202002170929_,15080,15095,15075,15080,84256
202002170930_,15080,15080,15050,15060,73318
202002170931_,15055,15075,15055,15060,47349
202002170932_,15065,15075,15055,15070,30590
202002170933_,15075,15090,15070,15090,97799
202002170934_,15085,15095,15080,15080,141139
202002170935_,15080,15095,15080,15090,34243
202002170936_,15090,15100,15080,15095,109741
202002170937_,15095,15110,15090,15100,65494
202002170938_,15100,15100,15090,15090,107575
202002170939_,15090,15105,15090,15105,65955
202002170940_,15105,15105,15085,15095,63748
202002170941_,15100,15100,15090,15100,19888
202002170942_,15105,15125,15100,15120,69664
202002170943_,15115,15130,15110,15120,60492
202002170944_,15120,15130,15110,15120,29932
202002170945_,15120,15135,15115,15120,121024
202002170946_,15120,15125,15110,15115,52379
202002170947_,15120,15135,15120,15130,35941
202002170948_,15130,15135,15115,15130,52314
