Transaction time,opening,highest,lowest,current,amount
202009290900_,14735,14735,14690,14695,809364
202009290901_,14695,14705,14665,14685,906258
202009290902_,14685,14715,14680,14700,655650
202009290903_,14700,14705,14670,14690,436332
202009290904_,14690,14705,14670,14685,481604
202009290905_,14685,14690,14670,14670,277734
202009290906_,14670,14715,14665,14710,520021
202009290907_,14710,14730,14690,14705,605218
202009290908_,14705,14705,14675,14685,159784
202009290909_,14685,14695,14675,14690,122219
202009290910_,14690,14720,14685,14715,314402
202009290911_,14720,14720,14705,14715,102796
202009290912_,14715,14720,14680,14690,252730
202009290913_,14690,14695,14665,14670,289328
202009290914_,14675,14675,14655,14665,384791
202009290915_,14660,14680,14650,14675,409975
202009290916_,14675,14685,14650,14650,617805
202009290917_,14645,14675,14640,14670,149524
202009290918_,14670,14690,14660,14685,150668
202009290919_,14685,14695,14670,14675,168209
202009290920_,14675,14680,14640,14645,249449
202009290921_,14645,14650,14630,14650,206022
202009290922_,14645,14655,14640,14650,98425
202009290923_,14655,14665,14650,14655,203530
202009290924_,14660,14690,14650,14685,154260
202009290925_,14685,14700,14680,14695,362869
202009290926_,14695,14720,14685,14710,442161
202009290927_,14710,14720,14705,14715,177048
202009290928_,14715,14720,14700,14710,176726
202009290929_,14710,14715,14700,14700,74865
202009290930_,14705,14735,14700,14730,648653
202009290931_,14730,14735,14720,14725,342265
202009290932_,14725,14745,14725,14730,364211
202009290933_,14730,14730,14705,14705,327171
202009290934_,14705,14705,14690,14695,195167
202009290935_,14700,14725,14690,14720,309064
202009290936_,14720,14725,14705,14710,59335
202009290937_,14710,14740,14710,14735,626546
202009290938_,14735,14740,14730,14730,234650
202009290939_,14730,14745,14730,14745,131326
202009290940_,14745,14750,14725,14740,239303
202009290941_,14740,14745,14725,14730,294909
202009290942_,14730,14730,14720,14720,61485
202009290943_,14720,14730,14720,14730,58377
202009290944_,14730,14770,14730,14765,700380
202009290945_,14765,14810,14765,14800,888190
202009290946_,14800,14810,14785,14795,541354
202009290947_,14795,14800,14775,14790,307111
202009290948_,14790,14790,14765,14770,128227
202009290949_,14775,14780,14770,14775,177087
202009290950_,14775,14800,14775,14800,507483
202009290951_,14795,14795,14770,14780,306473
202009290952_,14775,14800,14775,14790,176911
202009290953_,14785,14795,14775,14780,123216
202009290954_,14775,14780,14755,14760,185762
202009290955_,14760,14765,14730,14740,254124
202009290956_,14735,14750,14725,14750,167576
202009290957_,14750,14770,14740,14770,231541
202009290958_,14770,14775,14760,14765,213040
202009290959_,14765,14790,14760,14785,202557
202009291000_,14785,14790,14760,14770,299539
202009291001_,14770,14770,14750,14760,377150
202009291002_,14760,14765,14730,14735,149541
202009291003_,14735,14745,14730,14735,182391
202009291004_,14730,14735,14715,14725,255726
202009291005_,14725,14745,14720,14735,271729
202009291006_,14740,14745,14730,14730,177402
202009291007_,14730,14730,14715,14715,137428
202009291008_,14720,14720,14705,14720,254499
202009291009_,14715,14730,14710,14720,130287
202009291010_,14715,14730,14705,14715,123902
202009291011_,14710,14720,14705,14710,80842
202009291012_,14710,14715,14690,14690,279679
202009291013_,14690,14700,14680,14690,518029
202009291014_,14695,14695,14685,14685,438291
202009291015_,14685,14690,14670,14675,432719
202009291016_,14675,14680,14665,14670,191381
202009291017_,14670,14670,14655,14670,162212
202009291018_,14670,14675,14660,14665,142800
202009291019_,14665,14675,14660,14670,50468
202009291020_,14670,14700,14665,14700,187703
202009291021_,14700,14700,14685,14690,155588
202009291022_,14690,14695,14685,14695,99520
202009291023_,14695,14700,14690,14690,114863
202009291024_,14690,14690,14675,14685,241626
202009291025_,14685,14685,14655,14665,258065
202009291026_,14660,14675,14655,14665,305123
202009291027_,14665,14675,14660,14670,144133
202009291028_,14665,14665,14650,14655,171816
202009291029_,14655,14660,14640,14645,117696
202009291030_,14640,14655,14630,14640,402451
202009291031_,14640,14655,14625,14630,315900
202009291032_,14630,14635,14610,14615,334373
202009291033_,14615,14625,14595,14600,325553
202009291034_,14595,14605,14590,14600,195600
202009291035_,14600,14605,14590,14595,373840
202009291036_,14590,14605,14580,14600,234998
202009291037_,14600,14605,14585,14600,365894
202009291038_,14600,14620,14585,14610,249047
202009291039_,14615,14620,14600,14605,310761
202009291040_,14610,14610,14585,14585,156918
202009291041_,14590,14600,14580,14585,167849
202009291042_,14585,14595,14575,14595,205257
202009291043_,14595,14615,14590,14615,107020
202009291044_,14615,14615,14590,14595,163256
202009291045_,14595,14610,14585,14605,208560
202009291046_,14605,14615,14590,14610,212707
202009291047_,14610,14615,14590,14615,183411
202009291048_,14615,14615,14590,14595,159946
202009291049_,14595,14600,14585,14595,181340
202009291050_,14595,14605,14590,14600,89072
202009291051_,14595,14600,14590,14595,96811
202009291052_,14600,14610,14595,14600,68194
202009291053_,14600,14605,14590,14605,103840
202009291054_,14600,14625,14595,14625,170680
