Transaction time,opening,highest,lowest,current,amount
202011030900_,14340,14440,14335,14430,853980
202011030901_,14435,14445,14405,14420,528990
202011030902_,14420,14445,14420,14435,498388
202011030903_,14440,14485,14440,14470,902507
202011030904_,14470,14500,14470,14490,660706
202011030905_,14485,14505,14480,14495,674236
202011030906_,14495,14500,14460,14480,373871
202011030907_,14480,14500,14470,14485,211624
202011030908_,14485,14500,14480,14490,553441
202011030909_,14490,14495,14465,14495,251129
202011030910_,14500,14510,14485,14510,615225
202011030911_,14510,14510,14480,14490,434570
202011030912_,14495,14510,14490,14500,258998
202011030913_,14500,14500,14490,14495,111873
202011030914_,14495,14505,14490,14495,133051
202011030915_,14495,14525,14495,14520,487290
202011030916_,14520,14565,14520,14555,745230
202011030917_,14555,14570,14540,14565,298470
202011030918_,14560,14575,14555,14565,259279
202011030919_,14565,14570,14545,14550,210616
202011030920_,14550,14585,14545,14585,391742
202011030921_,14585,14595,14575,14590,318680
202011030922_,14590,14595,14580,14585,151269
202011030923_,14585,14590,14565,14570,275057
202011030924_,14570,14590,14570,14580,202712
202011030925_,14580,14610,14575,14605,591060
202011030926_,14605,14625,14600,14615,503860
202011030927_,14615,14625,14610,14615,248636
202011030928_,14610,14625,14610,14620,321518
202011030929_,14625,14645,14620,14640,475540
202011030930_,14640,14655,14625,14630,480989
202011030931_,14625,14630,14615,14615,170846
202011030932_,14615,14635,14615,14615,235195
202011030933_,14620,14620,14610,14615,140891
202011030934_,14615,14625,14610,14615,137503
202011030935_,14610,14625,14600,14610,84882
202011030936_,14605,14625,14600,14625,142316
202011030937_,14625,14630,14605,14605,251529
202011030938_,14610,14615,14600,14605,63136
202011030939_,14610,14615,14590,14595,117161
202011030940_,14595,14600,14580,14590,113340
202011030941_,14595,14600,14590,14595,104312
202011030942_,14590,14600,14590,14595,100104
202011030943_,14600,14620,14595,14620,194108
202011030944_,14620,14630,14620,14620,65915
202011030945_,14625,14630,14615,14620,162316
202011030946_,14620,14620,14610,14610,110503
202011030947_,14610,14615,14600,14610,116880
202011030948_,14610,14615,14600,14610,77763
202011030949_,14615,14620,14610,14615,145769
202011030950_,14610,14625,14610,14625,58208
202011030951_,14625,14625,14615,14615,26705
202011030952_,14615,14625,14610,14620,103592
202011030953_,14625,14640,14620,14630,156619
202011030954_,14630,14660,14630,14655,543528
202011030955_,14655,14655,14640,14655,101822
202011030956_,14650,14680,14650,14675,257370
202011030957_,14670,14685,14670,14680,234576
202011030958_,14680,14685,14645,14650,156920
202011030959_,14655,14660,14640,14645,88925
202011031000_,14645,14660,14645,14655,146969
202011031001_,14650,14675,14650,14670,101662
202011031002_,14670,14675,14660,14660,59013
202011031003_,14665,14665,14640,14650,205363
202011031004_,14650,14660,14635,14650,117837
202011031005_,14650,14670,14650,14670,107086
202011031006_,14675,14695,14675,14685,453575
202011031007_,14680,14680,14665,14665,69014
202011031008_,14670,14675,14635,14650,165869
202011031009_,14650,14665,14650,14660,150197
202011031010_,14660,14660,14640,14650,129537
202011031011_,14645,14655,14640,14645,39837
202011031012_,14645,14660,14645,14655,48726
202011031013_,14650,14670,14650,14660,136541
202011031014_,14660,14660,14630,14640,141827
202011031015_,14645,14665,14645,14660,235045
202011031016_,14660,14675,14655,14670,196468
202011031017_,14675,14680,14665,14670,170703
202011031018_,14670,14670,14660,14660,166551
202011031019_,14665,14680,14660,14680,120559
202011031020_,14680,14690,14680,14685,172056
202011031021_,14685,14690,14675,14690,66315
202011031022_,14685,14695,14675,14680,71462
202011031023_,14680,14690,14675,14680,27978
202011031024_,14680,14695,14675,14695,95591
202011031025_,14690,14710,14685,14710,333327
202011031026_,14710,14720,14705,14715,186167
202011031027_,14715,14720,14695,14700,164438
202011031028_,14695,14695,14670,14675,109982
202011031029_,14675,14690,14670,14690,172104
202011031030_,14690,14700,14680,14685,179129
202011031031_,14685,14715,14680,14710,164535
202011031032_,14715,14725,14705,14715,222021
202011031033_,14715,14715,14695,14700,125747
202011031034_,14700,14700,14685,14695,67207
202011031035_,14700,14705,14695,14695,257122
202011031036_,14695,14710,14690,14705,152054
202011031037_,14705,14720,14705,14715,200763
202011031038_,14710,14720,14710,14720,29123
202011031039_,14720,14725,14715,14720,87901
