Transaction time,opening,highest,lowest,current,amount
202010290900_,14545,14575,14530,14545,1212327
202010290901_,14550,14565,14525,14555,653031
202010290902_,14555,14565,14530,14560,557184
202010290903_,14565,14580,14555,14580,483115
202010290904_,14580,14590,14575,14585,554487
202010290905_,14585,14600,14585,14595,441058
202010290906_,14595,14625,14590,14625,545298
202010290907_,14620,14630,14580,14590,496572
202010290908_,14595,14595,14570,14575,331925
202010290909_,14570,14575,14550,14560,404206
202010290910_,14555,14585,14550,14580,311711
202010290911_,14580,14585,14570,14585,274018
202010290912_,14585,14605,14565,14565,481908
202010290913_,14570,14590,14565,14590,298738
202010290914_,14590,14605,14585,14605,384888
202010290915_,14605,14605,14585,14595,333586
202010290916_,14595,14620,14595,14600,445077
202010290917_,14605,14605,14580,14595,315300
202010290918_,14595,14615,14590,14605,276251
202010290919_,14605,14620,14600,14610,300499
202010290920_,14610,14610,14595,14600,206902
202010290921_,14600,14610,14585,14585,334868
202010290922_,14590,14590,14570,14575,329614
202010290923_,14575,14585,14560,14560,322348
202010290924_,14560,14580,14550,14580,330585
202010290925_,14580,14595,14580,14590,286187
202010290926_,14585,14590,14565,14575,349062
202010290927_,14575,14575,14550,14575,264713
202010290928_,14570,14595,14555,14565,153585
202010290929_,14565,14565,14545,14550,196733
202010290930_,14550,14550,14535,14540,266215
202010290931_,14540,14545,14510,14515,669107
202010290932_,14520,14525,14500,14505,332085
202010290933_,14505,14505,14475,14475,818519
202010290934_,14475,14480,14440,14450,452472
202010290935_,14450,14450,14420,14435,406350
202010290936_,14435,14450,14430,14445,391760
202010290937_,14440,14465,14430,14465,174274
202010290938_,14465,14465,14415,14420,542986
202010290939_,14415,14450,14410,14440,182142
202010290940_,14445,14445,14420,14430,342384
202010290941_,14430,14430,14410,14415,300260
202010290942_,14415,14415,14400,14405,476799
202010290943_,14405,14415,14400,14405,243031
202010290944_,14405,14405,14385,14390,490108
202010290945_,14385,14410,14385,14410,159134
202010290946_,14410,14410,14395,14410,222168
202010290947_,14410,14430,14405,14430,231316
202010290948_,14430,14430,14400,14410,296299
202010290949_,14410,14435,14405,14430,127526
202010290950_,14425,14450,14420,14435,354851
202010290951_,14435,14455,14435,14440,161284
202010290952_,14445,14445,14430,14435,269375
202010290953_,14435,14435,14410,14420,87470
202010290954_,14415,14430,14415,14425,122886
202010290955_,14425,14435,14415,14425,138565
202010290956_,14430,14435,14420,14420,91616
202010290957_,14420,14435,14415,14430,207400
202010290958_,14430,14430,14405,14410,217453
202010290959_,14410,14415,14395,14395,467336
202010291000_,14390,14395,14380,14385,633098
202010291001_,14385,14430,14365,14430,319498
202010291002_,14430,14430,14415,14420,188524
202010291003_,14415,14440,14405,14430,253049
202010291004_,14435,14445,14430,14435,90911
202010291005_,14435,14435,14390,14395,326241
202010291006_,14390,14410,14390,14395,163155
202010291007_,14390,14405,14390,14395,146124
202010291008_,14395,14395,14385,14390,153462
202010291009_,14390,14410,14390,14400,160580
202010291010_,14400,14410,14395,14400,113560
202010291011_,14400,14400,14375,14375,370070
202010291012_,14380,14410,14375,14405,299175
202010291013_,14405,14415,14400,14405,207066
202010291014_,14410,14415,14400,14400,84653
202010291015_,14400,14405,14390,14395,174152
202010291016_,14400,14400,14390,14390,55820
202010291017_,14395,14400,14385,14395,45067
202010291018_,14390,14395,14380,14385,223677
202010291019_,14380,14385,14375,14380,207396
202010291020_,14380,14380,14370,14375,199763
202010291021_,14375,14375,14325,14340,732911
202010291022_,14345,14350,14330,14330,200527
202010291023_,14335,14345,14325,14335,140139
202010291024_,14340,14355,14325,14330,305389
202010291025_,14330,14340,14330,14335,71771
202010291026_,14340,14350,14330,14345,106699
202010291027_,14340,14355,14335,14355,180926
202010291028_,14355,14365,14350,14355,187125
202010291029_,14355,14360,14355,14355,42809
202010291030_,14355,14360,14345,14355,89749
202010291031_,14360,14390,14355,14385,440151
202010291032_,14385,14390,14375,14390,281182
202010291033_,14390,14400,14390,14400,194735
202010291034_,14400,14410,14385,14410,275569
202010291035_,14410,14410,14390,14405,92488
202010291036_,14410,14435,14405,14430,296543
202010291037_,14430,14435,14420,14425,149571
202010291038_,14425,14430,14420,14420,117264
202010291039_,14420,14440,14420,14435,283024
202010291040_,14430,14440,14415,14420,217253
202010291041_,14420,14445,14420,14445,103406
202010291042_,14440,14445,14430,14435,249478
202010291043_,14435,14450,14435,14445,71271
202010291044_,14450,14455,14435,14435,168132
202010291045_,14440,14445,14435,14440,73037
202010291046_,14440,14450,14435,14450,66704
202010291047_,14450,14455,14430,14455,103517
202010291048_,14460,14475,14455,14460,310581
202010291049_,14460,14465,14455,14465,77204
202010291050_,14460,14480,14460,14465,163355
202010291051_,14465,14465,14450,14450,123715
202010291052_,14455,14460,14450,14460,79604
202010291053_,14455,14470,14455,14470,28200
202010291054_,14470,14480,14470,14475,212882
202010291055_,14475,14490,14470,14480,177061
202010291056_,14480,14480,14465,14465,141002
202010291057_,14470,14470,14455,14460,87078
202010291058_,14460,14465,14450,14450,72412
202010291059_,14455,14455,14440,14445,114683
202010291100_,14445,14445,14425,14435,142828
202010291101_,14435,14435,14420,14420,142619
202010291102_,14415,14420,14410,14415,110677
202010291103_,14415,14430,14415,14420,210681
202010291104_,14415,14420,14405,14420,214878
202010291105_,14420,14445,14420,14430,77595
202010291106_,14430,14435,14410,14420,127608
202010291107_,14415,14415,14405,14405,143539
202010291108_,14405,14420,14405,14415,94096
202010291109_,14415,14420,14410,14420,35688
202010291110_,14420,14440,14420,14435,182316
202010291111_,14435,14435,14400,14400,188807
202010291112_,14400,14405,14395,14400,117834
202010291113_,14400,14400,14380,14385,158673
202010291114_,14385,14395,14385,14385,108446
202010291115_,14385,14385,14375,14380,161798
202010291116_,14380,14380,14370,14380,117590
202010291117_,14380,14385,14370,14375,63116
202010291118_,14370,14375,14355,14360,209235
202010291119_,14360,14365,14350,14365,74659
202010291120_,14360,14365,14350,14360,78463
202010291121_,14360,14390,14355,14375,138948
202010291122_,14375,14380,14355,14355,202260
202010291123_,14355,14355,14340,14340,256171
202010291124_,14340,14355,14335,14350,138328
202010291125_,14350,14355,14345,14345,101379
202010291126_,14345,14355,14340,14350,108119
202010291127_,14355,14365,14345,14360,244804
202010291128_,14360,14360,14355,14355,47720
202010291129_,14360,14370,14355,14360,55343
202010291130_,14365,14380,14360,14380,101199
202010291131_,14380,14385,14375,14385,144627
202010291132_,14385,14390,14380,14390,165698
202010291133_,14390,14390,14365,14370,94200
202010291134_,14370,14370,14365,14365,41998
202010291135_,14365,14375,14365,14370,90085
202010291136_,14370,14385,14370,14375,89319
202010291137_,14375,14390,14370,14380,38629
202010291138_,14380,14385,14365,14380,78243
202010291139_,14380,14380,14370,14375,29577
202010291140_,14375,14390,14370,14385,44376
202010291141_,14385,14385,14370,14375,43942
202010291142_,14375,14380,14365,14380,109533
202010291143_,14375,14390,14375,14390,101800
202010291144_,14385,14395,14380,14385,53751
202010291145_,14385,14385,14370,14370,114153
202010291146_,14370,14370,14355,14360,162005
202010291147_,14360,14365,14350,14355,108682
202010291148_,14350,14370,14350,14360,124607
202010291149_,14360,14360,14345,14350,65802
202010291150_,14350,14360,14335,14340,158643
202010291151_,14335,14345,14330,14345,187274
202010291152_,14340,14345,14335,14345,14654
202010291153_,14340,14350,14340,14350,56556
202010291154_,14350,14355,14345,14350,22397
202010291155_,14350,14370,14350,14365,110835
202010291156_,14365,14375,14360,14370,143157
202010291157_,14370,14370,14350,14355,92043
202010291158_,14355,14365,14350,14360,44672
202010291159_,14365,14365,14350,14360,121047
202010291200_,14360,14365,14355,14360,71640
202010291201_,14360,14360,14345,14350,120858
202010291202_,14350,14350,14340,14350,202905
202010291203_,14350,14350,14330,14330,267723
202010291204_,14330,14330,14315,14325,167862
202010291205_,14325,14350,14315,14345,182364
202010291206_,14345,14355,14345,14355,131757
202010291207_,14355,14370,14350,14370,164132
202010291208_,14370,14370,14365,14365,63072
202010291209_,14365,14365,14355,14360,40866
202010291210_,14360,14365,14355,14360,34788
202010291211_,14360,14365,14350,14365,25174
202010291212_,14360,14375,14360,14370,69237
202010291213_,14370,14375,14370,14370,54127
202010291214_,14370,14375,14365,14375,50942
202010291215_,14375,14375,14365,14365,71905
202010291216_,14365,14380,14360,14380,78871
202010291217_,14380,14395,14375,14390,125575
202010291218_,14390,14395,14380,14385,42635
202010291219_,14385,14385,14365,14370,73262
202010291220_,14370,14375,14355,14360,39205
202010291221_,14355,14375,14355,14360,160931
202010291222_,14360,14365,14350,14360,52876
202010291223_,14355,14355,14345,14350,84563
202010291224_,14355,14360,14340,14345,120443
202010291225_,14345,14355,14345,14350,107411
202010291226_,14350,14365,14350,14360,129485
202010291227_,14360,14375,14360,14360,119583
202010291228_,14360,14365,14360,14365,54740
202010291229_,14365,14370,14355,14365,40392
202010291230_,14360,14370,14360,14365,25120
202010291231_,14365,14380,14365,14370,112362
202010291232_,14370,14380,14370,14375,76745
202010291233_,14375,14380,14355,14355,74349
202010291234_,14355,14365,14355,14365,98541
202010291235_,14365,14365,14345,14350,59166
202010291236_,14350,14350,14340,14345,93953
202010291237_,14350,14350,14345,14345,58512
202010291238_,14345,14350,14330,14340,250986
202010291239_,14340,14345,14335,14340,72070
202010291240_,14335,14340,14330,14335,51053
202010291241_,14335,14335,14325,14325,191733
202010291242_,14325,14340,14325,14340,25741
202010291243_,14335,14340,14325,14330,31349
202010291244_,14330,14335,14320,14325,87316
202010291245_,14325,14335,14325,14335,81327
202010291246_,14335,14335,14320,14330,65437
202010291247_,14325,14325,14315,14320,169648
202010291248_,14320,14320,14305,14305,224741
202010291249_,14305,14310,14295,14310,577822
202010291250_,14310,14325,14305,14325,156097
202010291251_,14325,14340,14320,14340,238359
202010291252_,14340,14345,14335,14340,212605
202010291253_,14340,14340,14335,14340,49535
202010291254_,14340,14340,14335,14340,17247
202010291255_,14340,14340,14330,14330,51874
202010291256_,14330,14335,14325,14330,91168
202010291257_,14330,14335,14325,14335,17563
202010291258_,14335,14335,14320,14320,102029
202010291259_,14320,14330,14320,14330,44225
202010291300_,14330,14340,14325,14340,81667
202010291301_,14340,14340,14330,14335,33274
202010291302_,14335,14335,14325,14335,14160
202010291303_,14335,14340,14330,14340,53982
202010291304_,14340,14350,14330,14335,78461
202010291305_,14335,14335,14325,14325,45269
202010291306_,14325,14345,14325,14345,33321
202010291307_,14345,14350,14340,14345,36839
202010291308_,14350,14360,14345,14360,82452
202010291309_,14355,14365,14355,14355,72265
202010291310_,14355,14355,14345,14350,31333
202010291311_,14350,14375,14350,14370,165240
202010291312_,14370,14370,14365,14365,14446
202010291313_,14365,14380,14365,14375,569174
202010291314_,14375,14380,14360,14360,149195
202010291315_,14360,14385,14360,14375,142907
202010291316_,14380,14380,14370,14375,36985
202010291317_,14375,14380,14370,14380,77317
202010291318_,14375,14390,14375,14390,117305
202010291319_,14390,14405,14385,14400,171094
202010291320_,14400,14405,14390,14395,165725
202010291321_,14395,14410,14395,14405,159934
202010291322_,14400,14420,14400,14415,160067
202010291323_,14415,14425,14410,14415,263239
202010291324_,14420,14430,14420,14425,142177
202010291325_,14425,14430,14405,14415,128625
202010291326_,14415,14420,14410,14410,145051
202010291327_,14410,14420,14410,14410,105595
202010291328_,14410,14415,14400,14400,141053
202010291329_,14400,14410,14395,14400,70078
202010291330_,14400,14400,14385,14390,121218
202010291331_,14390,14415,14390,14415,93201
202010291332_,14410,14415,14390,14395,57340
202010291333_,14395,14410,14395,14405,167085
202010291334_,14405,14410,14400,14405,46025
202010291335_,14405,14415,14400,14410,74664
202010291336_,14410,14425,14410,14420,313221
202010291337_,14425,14435,14420,14430,178662
202010291338_,14430,14430,14420,14420,44722
202010291339_,14425,14430,14415,14425,73542
202010291340_,14430,14445,14425,14445,163602
202010291341_,14440,14445,14430,14440,183061
202010291342_,14435,14455,14435,14455,255198
202010291343_,14460,14460,14430,14440,236818
202010291344_,14440,14455,14435,14435,105859
202010291345_,14440,14445,14430,14435,131239
202010291346_,14435,14440,14415,14420,130617
202010291347_,14420,14440,14420,14440,81706
202010291348_,14435,14455,14435,14450,144420
202010291349_,14455,14470,14455,14460,225325
202010291350_,14455,14465,14450,14455,79932
202010291351_,14455,14470,14450,14460,149650
202010291352_,14465,14475,14450,14470,74205
202010291353_,14470,14475,14465,14475,290248
202010291354_,14475,14500,14475,14495,403257
202010291355_,14500,14515,14495,14505,326319
202010291356_,14510,14510,14490,14495,304341
202010291357_,14495,14510,14490,14505,122126
202010291358_,14505,14525,14505,14520,268958
202010291359_,14520,14520,14500,14515,156336
202010291400_,14515,14520,14495,14495,235844
202010291401_,14495,14500,14480,14495,115661
202010291402_,14495,14510,14485,14500,117812
202010291403_,14500,14500,14485,14490,143730
202010291404_,14490,14510,14490,14495,136088
202010291405_,14490,14505,14485,14485,237571
202010291406_,14485,14495,14480,14495,105490
202010291407_,14500,14505,14495,14500,115960
202010291408_,14500,14515,14500,14505,63796
202010291409_,14510,14520,14505,14520,221756
202010291410_,14520,14535,14515,14535,271017
202010291411_,14530,14535,14520,14520,128937
202010291412_,14520,14535,14515,14535,159562
202010291413_,14535,14535,14520,14530,85728
202010291414_,14530,14530,14510,14515,160846
202010291415_,14515,14520,14505,14515,164039
202010291416_,14515,14520,14500,14510,109500
202010291417_,14510,14520,14510,14510,117614
202010291418_,14510,14530,14510,14530,99095
202010291419_,14530,14550,14525,14545,211405
202010291420_,14545,14545,14525,14525,100545
202010291421_,14525,14530,14515,14520,69425
202010291422_,14515,14535,14515,14535,123658
202010291423_,14535,14535,14510,14510,142131
202010291424_,14510,14515,14495,14515,165960
202010291425_,14510,14515,14505,14505,58548
202010291426_,14505,14510,14495,14505,58315
202010291427_,14505,14510,14495,14510,79843
202010291428_,14510,14525,14510,14520,135576
202010291429_,14520,14540,14515,14540,90334
202010291430_,14540,14540,14530,14535,113018
202010291431_,14535,14540,14520,14530,75057
202010291432_,14535,14555,14530,14555,327019
202010291433_,14550,14585,14550,14570,322347
202010291434_,14570,14585,14565,14575,152882
202010291435_,14575,14580,14570,14575,154302
202010291436_,14575,14585,14550,14555,443720
202010291437_,14555,14575,14550,14570,76669
202010291438_,14570,14585,14560,14580,127897
202010291439_,14585,14590,14570,14580,190394
202010291440_,14580,14580,14555,14560,204138
202010291441_,14560,14570,14560,14565,124758
202010291442_,14565,14570,14555,14565,118989
202010291443_,14560,14580,14555,14575,281474
202010291444_,14575,14590,14575,14585,139617
202010291445_,14580,14585,14570,14580,138591
202010291446_,14580,14600,14575,14595,131638
202010291447_,14595,14600,14575,14575,165896
202010291448_,14575,14575,14560,14560,197291
202010291449_,14565,14570,14555,14565,117160
202010291450_,14560,14580,14560,14575,365555
202010291451_,14570,14580,14560,14565,378499
202010291452_,14560,14570,14550,14565,264757
202010291453_,14565,14570,14555,14560,149546
202010291454_,14560,14570,14555,14565,257327
202010291455_,14565,14580,14560,14575,120597
202010291456_,14575,14580,14570,14570,79674
202010291457_,14570,14585,14570,14580,78247
202010291458_,14580,14590,14575,14585,97377
202010291459_,14585,14595,14580,14585,195991
202010291500_,14590,14595,14570,14575,101541
202010291501_,14575,14590,14575,14590,93542
202010291502_,14590,14620,14590,14610,498485
202010291503_,14610,14630,14610,14625,235378
202010291504_,14625,14630,14615,14625,153448
202010291505_,14630,14630,14615,14620,247362
202010291506_,14625,14630,14620,14625,171454
202010291507_,14625,14625,14610,14615,113902
202010291508_,14615,14625,14615,14620,131041
202010291509_,14620,14620,14610,14615,130913
202010291510_,14620,14630,14615,14625,137288
202010291511_,14630,14630,14620,14625,256507
202010291512_,14630,14630,14620,14630,42410
202010291513_,14630,14640,14630,14630,405637
202010291514_,14630,14635,14630,14635,73293
202010291515_,14635,14645,14630,14640,101756
202010291516_,14645,14645,14635,14645,97517
202010291517_,14645,14645,14635,14635,123727
202010291518_,14640,14640,14630,14635,227679
202010291519_,14635,14635,14625,14630,240260
202010291530_,14625,14625,14625,14625,832808
202010291535_,14625,14625,14625,14625,210740
