Transaction time,opening,highest,lowest,current,amount
202002180900_,14950,14950,14875,14875,623982
202002180901_,14875,14880,14815,14840,531629
202002180902_,14840,14890,14835,14880,214187
202002180903_,14880,14910,14865,14880,225313
202002180904_,14885,14905,14870,14870,199271
202002180905_,14870,14890,14865,14880,119806
202002180906_,14880,14890,14875,14875,134802
202002180907_,14880,14880,14845,14850,237285
202002180908_,14850,14850,14820,14830,302178
202002180909_,14830,14875,14825,14875,184340
202002180910_,14875,14920,14865,14915,249046
202002180911_,14920,14945,14885,14895,170419
202002180912_,14895,14915,14890,14900,110330
202002180913_,14900,14905,14875,14880,73926
202002180914_,14875,14895,14870,14875,78525
202002180915_,14870,14905,14865,14900,113959
202002180916_,14895,14900,14880,14890,38719
202002180917_,14895,14900,14880,14895,33365
202002180918_,14895,14910,14895,14905,65278
202002180919_,14905,14905,14895,14895,114781
202002180920_,14895,14895,14870,14875,107077
202002180921_,14880,14885,14850,14850,198932
202002180922_,14850,14900,14850,14900,155730
202002180923_,14905,14985,14900,14970,326745
202002180924_,14970,14975,14925,14945,154202
202002180925_,14950,14950,14930,14935,87684
202002180926_,14930,14940,14905,14925,72656
202002180927_,14920,14935,14910,14930,88200
202002180928_,14925,14950,14925,14940,77079
202002180929_,14935,14950,14935,14940,48155
202002180930_,14940,14955,14920,14950,56909
202002180931_,14955,14990,14950,14975,143167
202002180932_,14975,14985,14970,14985,108516
202002180933_,14985,14995,14960,14970,116695
202002180934_,14960,14990,14960,14990,82036
202002180935_,14990,14990,14975,14980,29582
202002180936_,14980,14980,14960,14965,59795
202002180937_,14965,14975,14960,14970,55343
202002180938_,14970,14970,14930,14940,97161
202002180939_,14945,14965,14930,14965,39592
202002180940_,14970,14970,14935,14950,39213
202002180941_,14950,14960,14935,14945,30745
202002180942_,14940,14945,14920,14925,100481
202002180943_,14920,14935,14915,14915,41645
202002180944_,14915,14915,14900,14910,87566
202002180945_,14905,14930,14905,14920,37194
202002180946_,14920,14925,14905,14915,27690
202002180947_,14910,14920,14905,14920,12394
202002180948_,14915,14915,14875,14875,172872
202002180949_,14875,14895,14875,14895,92151
202002180950_,14890,14915,14890,14910,71282
202002180951_,14910,14925,14910,14910,54677
202002180952_,14910,14910,14900,14910,18331
202002180953_,14905,14905,14890,14895,44103
202002180954_,14895,14905,14890,14900,117796
202002180955_,14895,14895,14880,14885,92068
202002180956_,14885,14885,14850,14855,385014
202002180957_,14860,14875,14850,14865,87408
202002180958_,14865,14865,14845,14850,62330
202002180959_,14850,14865,14840,14865,122047
202002181000_,14865,14875,14835,14870,120169
202002181001_,14865,14870,14840,14850,70633
202002181002_,14850,14850,14840,14840,114775
202002181003_,14840,14845,14835,14840,36693
202002181004_,14835,14835,14800,14805,388398
202002181005_,14805,14810,14780,14785,282456
202002181006_,14785,14790,14770,14775,182748
202002181007_,14775,14780,14765,14770,174570
202002181008_,14770,14780,14755,14775,129825
202002181009_,14775,14780,14760,14775,137448
202002181010_,14780,14790,14765,14775,130366
202002181011_,14775,14780,14760,14765,114298
202002181012_,14765,14770,14750,14750,241173
202002181013_,14750,14760,14730,14735,210300
202002181014_,14735,14740,14730,14730,90267
202002181015_,14730,14750,14715,14730,165455
202002181016_,14730,14760,14720,14760,84228
202002181017_,14760,14760,14755,14760,162982
202002181018_,14760,14780,14755,14775,68991
202002181019_,14775,14780,14765,14780,75391
202002181020_,14780,14790,14765,14770,182058
202002181021_,14765,14770,14750,14760,85571
202002181022_,14760,14780,14760,14765,41316
202002181023_,14765,14765,14745,14760,145107
202002181024_,14755,14775,14740,14775,73108
202002181025_,14775,14800,14765,14795,242857
202002181026_,14800,14810,14795,14800,167996
202002181027_,14800,14810,14785,14785,110207
202002181028_,14790,14795,14775,14795,63506
202002181029_,14800,14810,14795,14805,122546
202002181030_,14805,14810,14790,14810,158614
202002181031_,14805,14810,14795,14800,65493
202002181032_,14795,14805,14775,14790,39540
202002181033_,14785,14790,14765,14785,45980
202002181034_,14775,14785,14765,14775,37960
202002181035_,14775,14775,14760,14765,79299
202002181036_,14765,14765,14745,14745,63772
202002181037_,14750,14790,14750,14790,53819
202002181038_,14790,14795,14760,14760,64056
202002181039_,14760,14760,14740,14745,93328
202002181040_,14750,14755,14740,14745,34932
202002181041_,14745,14760,14740,14750,35325
202002181042_,14750,14750,14735,14735,57548
202002181043_,14740,14750,14730,14750,171632
202002181044_,14750,14765,14745,14755,116735
202002181045_,14755,14755,14735,14740,123327
202002181046_,14745,14750,14730,14730,82832
