Transaction time,opening,highest,lowest,current,amount
202008190900_,15265,15300,15265,15295,880595
202008190901_,15300,15350,15220,15250,616705
202008190902_,15255,15295,15220,15280,477062
202008190903_,15280,15315,15275,15290,275797
202008190904_,15290,15300,15260,15295,222565
202008190905_,15295,15305,15250,15250,196584
202008190906_,15250,15275,15230,15255,197811
202008190907_,15250,15275,15235,15245,151520
202008190908_,15245,15270,15245,15255,206535
202008190909_,15250,15270,15240,15270,108808
202008190910_,15265,15275,15230,15245,150949
202008190911_,15245,15280,15235,15275,124031
202008190912_,15280,15330,15275,15290,334291
202008190913_,15290,15315,15285,15295,308355
202008190914_,15290,15310,15290,15310,84416
202008190915_,15310,15350,15310,15345,398938
202008190916_,15350,15380,15335,15350,273217
202008190917_,15350,15360,15340,15345,201591
202008190918_,15345,15345,15320,15345,171445
202008190919_,15345,15360,15335,15335,125730
202008190920_,15340,15360,15335,15335,292680
202008190921_,15340,15340,15320,15325,122899
202008190922_,15325,15365,15325,15365,163255
202008190923_,15360,15395,15360,15385,354455
202008190924_,15385,15395,15370,15385,260596
202008190925_,15385,15385,15365,15375,103356
202008190926_,15375,15400,15375,15380,228193
202008190927_,15380,15410,15380,15380,359461
202008190928_,15380,15380,15365,15370,165722
202008190929_,15365,15375,15360,15370,209891
202008190930_,15365,15365,15330,15330,147702
202008190931_,15335,15335,15305,15315,117520
202008190932_,15315,15340,15310,15330,90822
202008190933_,15325,15330,15290,15295,232163
202008190934_,15295,15295,15245,15260,211333
202008190935_,15255,15255,15225,15250,202845
202008190936_,15250,15260,15235,15250,195308
202008190937_,15250,15250,15215,15215,145299
202008190938_,15220,15225,15205,15210,169191
202008190939_,15205,15230,15195,15200,233213
202008190940_,15195,15230,15190,15210,186790
202008190941_,15210,15210,15170,15180,199132
202008190942_,15175,15215,15170,15200,115593
202008190943_,15200,15220,15175,15220,117664
202008190944_,15215,15225,15180,15195,153621
202008190945_,15200,15200,15150,15155,368234
202008190946_,15155,15170,15150,15165,102880
202008190947_,15160,15165,15120,15130,253050
202008190948_,15130,15130,15085,15105,377017
