Transaction time,opening,highest,lowest,current,amount
202007290900_,13850,13885,13805,13820,913096
202007290901_,13815,13895,13815,13880,778556
202007290902_,13880,13915,13880,13910,966819
202007290903_,13910,13920,13835,13850,573526
202007290904_,13845,13850,13810,13820,635191
202007290905_,13820,13820,13780,13810,441219
202007290906_,13810,13835,13805,13825,543828
202007290907_,13825,13830,13805,13820,196822
202007290908_,13820,13825,13785,13795,393738
202007290909_,13800,13820,13795,13810,187534
202007290910_,13805,13825,13800,13810,91055
202007290911_,13810,13830,13810,13830,184901
202007290912_,13830,13860,13830,13835,315455
202007290913_,13840,13850,13815,13845,261057
202007290914_,13845,13865,13835,13855,250482
202007290915_,13860,13870,13850,13865,138267
202007290916_,13860,13885,13850,13880,301492
202007290917_,13880,13885,13860,13870,159234
202007290918_,13865,13870,13855,13860,165436
202007290919_,13865,13865,13845,13865,265150
202007290920_,13860,13895,13860,13895,251877
202007290921_,13890,13930,13885,13915,296759
202007290922_,13915,13950,13915,13945,373778
202007290923_,13940,13955,13930,13930,539659
202007290924_,13935,13955,13935,13945,339585
202007290925_,13945,13970,13940,13960,415587
202007290926_,13960,13990,13955,13980,293479
202007290927_,13980,13995,13975,13995,318213
202007290928_,13990,14020,13990,14015,507889
202007290929_,14015,14020,14010,14010,208233
202007290930_,14020,14020,13990,14015,410411
202007290931_,14015,14050,14015,14040,605182
202007290932_,14035,14045,14025,14035,206648
202007290933_,14035,14045,14025,14030,196440
202007290934_,14030,14035,14015,14030,217725
202007290935_,14030,14040,14025,14030,219983
202007290936_,14030,14050,14030,14040,299445
202007290937_,14045,14045,14030,14035,138266
202007290938_,14035,14040,14025,14030,170538
202007290939_,14030,14050,14030,14045,266973
202007290940_,14045,14060,14025,14025,442018
202007290941_,14025,14035,14020,14025,91790
202007290942_,14030,14035,14020,14030,181248
202007290943_,14030,14035,14025,14030,140706
202007290944_,14025,14030,13995,14005,269931
202007290945_,14005,14010,13985,13995,222471
202007290946_,13995,14030,13995,14030,217221
202007290947_,14035,14065,14030,14065,435598
202007290948_,14065,14115,14060,14110,593108
202007290949_,14110,14115,14090,14095,289542
202007290950_,14090,14105,14085,14100,425475
202007290951_,14100,14110,14095,14100,184034
202007290952_,14105,14125,14105,14110,293055
202007290953_,14110,14115,14095,14105,126303
202007290954_,14100,14115,14095,14105,127742
202007290955_,14105,14110,14100,14105,71323
202007290956_,14105,14115,14100,14100,153433
202007290957_,14100,14110,14090,14100,176023
202007290958_,14100,14115,14085,14090,291719
202007290959_,14090,14100,14080,14085,95030
202007291000_,14085,14090,14070,14075,215354
202007291001_,14080,14090,14030,14040,266577
202007291002_,14035,14050,14030,14045,221839
202007291003_,14050,14060,14045,14045,194547
202007291004_,14050,14055,14035,14050,116320
202007291005_,14045,14050,13995,14000,292689
202007291006_,14000,14000,13970,13975,225855
202007291007_,13975,13985,13960,13975,309897
202007291008_,13980,13985,13965,13970,135288
202007291009_,13970,13990,13965,13980,92144
202007291010_,13980,13980,13955,13965,148574
202007291011_,13965,13970,13950,13965,206027
202007291012_,13965,13990,13960,13965,198356
202007291013_,13965,13970,13945,13950,381615
202007291014_,13950,13970,13950,13960,89554
202007291015_,13960,13990,13955,13980,134126
202007291016_,13980,13990,13970,13975,138476
202007291017_,13975,13985,13970,13985,337255
202007291018_,13990,13995,13975,13995,140878
202007291019_,13990,13995,13980,13980,125914
