Transaction time,opening,highest,lowest,current,amount
202009140900_,15525,15560,15520,15530,1873875
202009140901_,15530,15585,15530,15560,781011
202009140902_,15560,15570,15535,15540,620582
202009140903_,15535,15555,15525,15540,405667
202009140904_,15540,15580,15535,15575,772808
202009140905_,15575,15615,15570,15570,569387
202009140906_,15565,15580,15540,15545,261653
202009140907_,15545,15555,15505,15520,450923
202009140908_,15520,15520,15485,15500,320019
202009140909_,15505,15530,15500,15525,194859
202009140910_,15525,15540,15505,15530,150905
202009140911_,15535,15555,15530,15550,169579
202009140912_,15550,15580,15550,15565,349242
202009140913_,15560,15570,15550,15555,116120
202009140914_,15555,15555,15505,15505,117630
202009140915_,15505,15510,15485,15500,272215
202009140916_,15500,15525,15495,15520,139152
202009140917_,15515,15515,15490,15495,87972
202009140918_,15495,15520,15495,15520,132803
202009140919_,15525,15525,15500,15520,100724
202009140920_,15520,15535,15510,15530,170114
202009140921_,15530,15555,15530,15540,270139
202009140922_,15535,15540,15510,15515,110547
202009140923_,15515,15525,15495,15495,217641
202009140924_,15495,15510,15485,15495,483563
202009140925_,15500,15500,15485,15500,134824
202009140926_,15495,15500,15470,15490,136003
202009140927_,15490,15490,15470,15470,95342
202009140928_,15465,15505,15465,15495,165953
202009140929_,15495,15505,15480,15505,39242
202009140930_,15500,15505,15475,15480,107688
202009140931_,15480,15495,15465,15490,68074
202009140932_,15495,15505,15490,15490,146387
202009140933_,15490,15500,15475,15500,60722
202009140934_,15495,15510,15490,15510,250868
202009140935_,15515,15550,15510,15545,445679
202009140936_,15550,15560,15535,15545,379717
202009140937_,15545,15555,15545,15545,77013
202009140938_,15545,15550,15540,15550,92441
202009140939_,15550,15555,15545,15550,95686
202009140940_,15550,15590,15545,15575,481736
202009140941_,15570,15590,15565,15580,181944
202009140942_,15580,15590,15560,15565,155628
202009140943_,15565,15585,15565,15580,241335
202009140944_,15580,15580,15565,15575,174131
202009140945_,15570,15585,15565,15575,122566
202009140946_,15580,15585,15570,15580,63825
202009140947_,15580,15585,15560,15560,87523
202009140948_,15565,15580,15565,15570,31944
202009140949_,15570,15580,15565,15570,99247
202009140950_,15575,15580,15565,15575,50720
202009140951_,15575,15580,15570,15570,46663
202009140952_,15570,15575,15565,15575,47075
202009140953_,15575,15585,15570,15570,213117
202009140954_,15570,15580,15565,15580,100370
202009140955_,15575,15585,15575,15575,67750
202009140956_,15575,15585,15560,15570,129678
202009140957_,15575,15580,15565,15570,30509
202009140958_,15570,15575,15560,15560,52605
202009140959_,15555,15560,15550,15555,65701
202009141000_,15550,15550,15525,15545,159091
202009141001_,15545,15555,15535,15550,32068
202009141002_,15545,15580,15545,15575,154007
202009141003_,15575,15580,15555,15560,35019
202009141004_,15565,15585,15560,15580,150651
202009141005_,15580,15595,15575,15590,302337
202009141006_,15590,15615,15585,15615,487358
202009141007_,15610,15645,15610,15635,651214
202009141008_,15635,15645,15630,15645,120304
202009141009_,15635,15645,15630,15630,93923
