Transaction time,opening,highest,lowest,current,amount
202010130900_,15710,15725,15675,15720,1038909
202010130901_,15725,15735,15655,15705,1473275
202010130902_,15705,15740,15685,15735,837531
202010130903_,15735,15745,15690,15690,578088
202010130904_,15690,15695,15670,15675,593204
202010130905_,15675,15695,15655,15665,559364
202010130906_,15665,15675,15650,15665,261002
202010130907_,15665,15680,15660,15665,407518
202010130908_,15665,15675,15650,15670,206519
202010130909_,15670,15680,15665,15675,206003
202010130910_,15670,15680,15655,15660,283870
202010130911_,15655,15665,15645,15655,139944
202010130912_,15655,15690,15655,15685,347124
202010130913_,15685,15695,15660,15685,483676
202010130914_,15685,15705,15665,15665,498335
202010130915_,15660,15665,15650,15650,358636
202010130916_,15650,15650,15610,15625,359991
202010130917_,15620,15640,15615,15635,88141
202010130918_,15630,15635,15625,15630,144950
202010130919_,15630,15635,15605,15605,326793
202010130920_,15605,15625,15600,15605,189252
202010130921_,15600,15605,15590,15605,207713
202010130922_,15610,15620,15605,15615,125954
202010130923_,15615,15615,15605,15610,152880
202010130924_,15610,15610,15595,15605,112500
202010130925_,15605,15610,15565,15575,317862
202010130926_,15575,15580,15555,15560,175472
202010130927_,15560,15575,15555,15560,164582
202010130928_,15565,15580,15550,15565,205631
202010130929_,15565,15565,15555,15565,69147
202010130930_,15560,15560,15540,15550,260810
202010130931_,15550,15560,15540,15560,159389
202010130932_,15560,15560,15540,15555,192642
202010130933_,15550,15560,15530,15545,238942
202010130934_,15545,15545,15530,15535,128989
202010130935_,15535,15535,15490,15490,522430
202010130936_,15490,15505,15485,15495,314029
202010130937_,15495,15515,15485,15500,363903
202010130938_,15505,15510,15485,15510,173427
202010130939_,15510,15535,15505,15525,319103
202010130940_,15525,15540,15510,15535,170162
202010130941_,15535,15540,15505,15515,235383
202010130942_,15515,15525,15500,15505,157184
202010130943_,15505,15510,15490,15490,197310
202010130944_,15495,15500,15475,15490,298184
202010130945_,15490,15525,15490,15515,189325
202010130946_,15515,15515,15500,15505,48885
202010130947_,15505,15510,15485,15495,206669
202010130948_,15490,15500,15485,15490,98029
202010130949_,15490,15495,15480,15485,91137
202010130950_,15490,15490,15470,15475,175388
202010130951_,15480,15515,15475,15505,184473
202010130952_,15505,15515,15495,15495,140606
202010130953_,15500,15505,15440,15450,467181
202010130954_,15450,15460,15440,15455,560868
202010130955_,15455,15470,15450,15460,293403
202010130956_,15460,15485,15450,15480,193258
202010130957_,15485,15495,15480,15495,106794
202010130958_,15490,15495,15490,15490,112098
202010130959_,15490,15500,15490,15490,136027
202010131000_,15490,15510,15470,15490,325876
202010131001_,15480,15495,15460,15495,163531
202010131002_,15495,15505,15490,15505,175223
202010131003_,15495,15505,15465,15480,253297
202010131004_,15480,15480,15420,15430,620838
202010131005_,15425,15440,15390,15405,681053
202010131006_,15405,15445,15395,15430,334128
202010131007_,15425,15435,15415,15425,228086
202010131008_,15430,15445,15410,15420,226478
202010131009_,15420,15430,15380,15410,394090
202010131010_,15415,15445,15415,15425,260360
202010131011_,15420,15420,15390,15405,445835
202010131012_,15400,15405,15385,15400,302182
202010131013_,15400,15415,15400,15400,145085
202010131014_,15395,15400,15380,15385,403914
202010131015_,15385,15415,15375,15405,522603
202010131016_,15405,15440,15405,15435,405810
202010131017_,15430,15440,15420,15435,115062
202010131018_,15435,15450,15420,15440,259559
202010131019_,15440,15460,15440,15450,322499
202010131020_,15450,15455,15430,15435,141454
202010131021_,15440,15445,15420,15420,96305
202010131022_,15420,15425,15415,15425,71641
202010131023_,15425,15450,15420,15445,326305
202010131024_,15445,15465,15445,15465,152554
202010131025_,15460,15470,15440,15445,214417
202010131026_,15440,15470,15440,15470,129439
202010131027_,15470,15475,15450,15470,199832
202010131028_,15470,15480,15465,15470,110232
202010131029_,15470,15475,15455,15455,83507
202010131030_,15455,15460,15440,15440,130199
202010131031_,15440,15455,15435,15445,97568
202010131032_,15445,15450,15430,15445,78543
202010131033_,15445,15445,15425,15435,95290
202010131034_,15435,15465,15435,15465,175427
202010131035_,15460,15465,15450,15455,92547
202010131036_,15455,15465,15450,15460,88107
202010131037_,15460,15470,15455,15465,112020
202010131038_,15470,15485,15465,15475,141607
202010131039_,15475,15480,15445,15450,102614
202010131040_,15450,15455,15435,15435,103211
202010131041_,15435,15445,15425,15440,71350
202010131042_,15440,15445,15435,15435,71120
202010131043_,15440,15450,15435,15440,147575
202010131044_,15440,15440,15415,15415,91479
202010131045_,15415,15415,15370,15385,465255
202010131046_,15385,15415,15375,15395,162607
202010131047_,15400,15420,15400,15420,86348
202010131048_,15415,15440,15410,15430,153631
202010131049_,15430,15440,15425,15435,60227
202010131050_,15435,15455,15435,15450,101697
202010131051_,15455,15455,15430,15435,54101
202010131052_,15435,15455,15425,15450,54590
202010131053_,15450,15455,15440,15455,71523
202010131054_,15455,15455,15445,15450,56350
202010131055_,15455,15465,15450,15450,107432
202010131056_,15450,15455,15435,15440,54660
202010131057_,15435,15440,15415,15420,99614
202010131058_,15415,15435,15415,15425,37044
202010131059_,15425,15430,15415,15425,57398
202010131100_,15425,15440,15420,15435,169245
202010131101_,15440,15450,15435,15445,57860
202010131102_,15445,15455,15440,15450,21782
202010131103_,15450,15465,15450,15465,96264
202010131104_,15465,15470,15440,15440,76581
202010131105_,15445,15455,15440,15445,93860
202010131106_,15445,15450,15425,15435,92002
202010131107_,15430,15435,15410,15430,224312
202010131108_,15420,15425,15410,15415,101417
202010131109_,15415,15420,15405,15405,49503
202010131110_,15410,15415,15405,15415,108506
202010131111_,15420,15425,15395,15405,117608
202010131112_,15405,15415,15390,15405,53008
202010131113_,15410,15415,15395,15405,28116
202010131114_,15405,15410,15400,15410,17518
202010131115_,15410,15420,15390,15400,134951
202010131116_,15395,15400,15385,15385,170265
202010131117_,15385,15390,15375,15385,148003
202010131118_,15380,15380,15365,15370,119781
