Transaction time,opening,highest,lowest,current,amount
202006170900_,12250,12285,12225,12235,1145285
202006170901_,12235,12295,12200,12290,602529
202006170902_,12290,12335,12265,12275,1089690
202006170903_,12280,12315,12265,12265,691192
202006170904_,12270,12290,12240,12250,541603
202006170905_,12250,12270,12225,12235,378802
202006170906_,12235,12235,12210,12215,495897
202006170907_,12210,12265,12210,12260,434400
202006170908_,12260,12335,12260,12330,804119
202006170909_,12330,12370,12305,12360,808026
202006170910_,12360,12360,12275,12305,807835
202006170911_,12305,12330,12265,12285,496738
202006170912_,12285,12305,12260,12280,492888
202006170913_,12275,12290,12255,12265,281615
202006170914_,12265,12280,12230,12265,493910
202006170915_,12260,12265,12200,12205,605435
202006170916_,12205,12220,12190,12200,396638
202006170917_,12195,12200,12130,12140,748656
202006170918_,12140,12145,12070,12075,597928
202006170919_,12075,12105,12055,12075,661426
202006170920_,12075,12100,12045,12090,525577
202006170921_,12090,12130,12070,12110,711677
202006170922_,12110,12115,12035,12040,477055
202006170923_,12040,12085,12030,12045,525221
202006170924_,12045,12065,12015,12055,405616
202006170925_,12055,12105,12045,12050,443030
202006170926_,12055,12110,12045,12095,357628
202006170927_,12090,12115,12085,12105,378425
202006170928_,12105,12135,12095,12110,535919
202006170929_,12105,12140,12100,12140,288655
202006170930_,12135,12180,12135,12160,587824
202006170931_,12155,12180,12145,12175,473904
202006170932_,12175,12195,12170,12190,553973
202006170933_,12190,12200,12165,12180,567739
202006170934_,12180,12215,12180,12200,541370
202006170935_,12200,12220,12175,12180,393187
202006170936_,12180,12200,12175,12185,215829
202006170937_,12185,12190,12165,12170,155886
202006170938_,12170,12180,12160,12160,137985
202006170939_,12155,12195,12155,12195,301569
202006170940_,12195,12225,12185,12220,408687
202006170941_,12220,12260,12220,12260,556358
202006170942_,12260,12305,12260,12300,617679
202006170943_,12295,12340,12295,12340,586668
202006170944_,12340,12345,12300,12325,676263
202006170945_,12320,12340,12315,12325,367495
