Time,Open,High,Low,Close,Volume
20221117100002,2945,2945,2945,2945,2188947
20221117100002,2945,2945,2945,2945,6753
20221117100002,2940,2940,2940,2940,200
20221117100002,2940,2940,2940,2940,7463
20221117100003,2945,2945,2945,2945,1000
20221117100003,2945,2945,2945,2945,6
20221117100003,2945,2945,2945,2945,35
20221117100003,2945,2945,2945,2945,72
20221117100003,2945,2945,2945,2945,1000
20221117100003,2945,2945,2945,2945,35
20221117100003,2945,2945,2945,2945,72
20221117100003,2945,2945,2945,2945,3
20221117100003,2945,2945,2945,2945,6
20221117100003,2945,2945,2945,2945,35
20221117100003,2945,2945,2945,2945,35
20221117100003,2945,2945,2945,2945,1
20221117100003,2945,2945,2945,2945,13738
20221117100003,2940,2940,2940,2940,1273
20221117100003,2940,2940,2940,2940,1
20221117100003,2945,2945,2945,2945,13
20221117100003,2940,2940,2940,2940,3400
20221117100003,2940,2940,2940,2940,55308
20221117100003,2940,2940,2940,2940,1
20221117100003,2940,2940,2940,2940,2000
20221117100003,2940,2940,2940,2940,547648
20221117100003,2940,2940,2940,2940,100
20221117100004,2940,2940,2940,2940,30
20221117100004,2940,2940,2940,2940,6146
20221117100005,2940,2940,2940,2940,400
20221117100005,2935,2935,2935,2935,5000
20221117100005,2940,2940,2940,2940,100
20221117100005,2940,2940,2940,2940,100
20221117100005,2940,2940,2940,2940,8
20221117100005,2940,2940,2940,2940,1000
20221117100006,2940,2940,2940,2940,5
20221117100006,2940,2940,2940,2940,50
20221117100006,2935,2935,2935,2935,6
20221117100006,2940,2940,2940,2940,5
20221117100007,2940,2940,2940,2940,2
20221117100007,2935,2935,2935,2935,2000
20221117100008,2935,2935,2935,2935,500
20221117100008,2940,2940,2940,2940,1
20221117100008,2935,2935,2935,2935,5
20221117100008,2940,2940,2940,2940,1000
20221117100008,2940,2940,2940,2940,1
20221117100008,2940,2940,2940,2940,100
20221117100008,2940,2940,2940,2940,35000
20221117100008,2940,2940,2940,2940,8424
20221117100008,2935,2935,2935,2935,10
20221117100010,2940,2940,2940,2940,906
20221117100010,2935,2935,2935,2935,3510
20221117100010,2940,2940,2940,2940,3643
20221117100011,2940,2940,2940,2940,39064
20221117100011,2945,2945,2945,2945,20936
20221117100011,2940,2940,2940,2940,67
20221117100011,2940,2940,2940,2940,20000
20221117100011,2940,2940,2940,2940,100
20221117100011,2940,2940,2940,2940,20000
20221117100011,2940,2940,2940,2940,100
20221117100012,2940,2940,2940,2940,13000
20221117100012,2940,2940,2940,2940,200
20221117100012,2940,2940,2940,2940,100
20221117100012,2940,2940,2940,2940,2500
20221117100012,2940,2940,2940,2940,100
20221117100012,2940,2940,2940,2940,200
20221117100012,2940,2940,2940,2940,110
20221117100013,2940,2940,2940,2940,55902
20221117100013,2945,2945,2945,2945,10
20221117100013,2940,2940,2940,2940,400
20221117100013,2940,2940,2940,2940,300
20221117100013,2940,2940,2940,2940,330
20221117100013,2940,2940,2940,2940,5000
20221117100014,2940,2940,2940,2940,57
20221117100014,2940,2940,2940,2940,100
20221117100014,2940,2940,2940,2940,10000
20221117100014,2940,2940,2940,2940,1000
20221117100015,2940,2940,2940,2940,500
20221117100015,2940,2940,2940,2940,100
20221117100016,2940,2940,2940,2940,7000
20221117100017,2945,2945,2945,2945,2215
20221117100017,2940,2940,2940,2940,5000
20221117100017,2940,2940,2940,2940,40
20221117100017,2940,2940,2940,2940,100
20221117100018,2940,2940,2940,2940,3
20221117100019,2945,2945,2945,2945,812
20221117100019,2945,2945,2945,2945,6874
20221117100019,2940,2940,2940,2940,600
20221117100020,2940,2940,2940,2940,10
20221117100020,2945,2945,2945,2945,27500
20221117100020,2940,2940,2940,2940,100
20221117100021,2945,2945,2945,2945,1
20221117100021,2940,2940,2940,2940,3
20221117100022,2945,2945,2945,2945,50
20221117100022,2945,2945,2945,2945,3401
20221117100022,2945,2945,2945,2945,298
20221117100022,2945,2945,2945,2945,1000
20221117100022,2940,2940,2940,2940,860
20221117100022,2945,2945,2945,2945,1699
20221117100023,2945,2945,2945,2945,6514
20221117100023,2945,2945,2945,2945,3000
20221117100023,2945,2945,2945,2945,12000
20221117100023,2945,2945,2945,2945,20000
20221117100024,2940,2940,2940,2940,1700
20221117100024,2945,2945,2945,2945,55308
20221117100024,2945,2945,2945,2945,43298
20221117100024,2945,2945,2945,2945,50
20221117100024,2945,2945,2945,2945,198864
20221117100024,2945,2945,2945,2945,12600
20221117100024,2945,2945,2945,2945,20000
20221117100024,2945,2945,2945,2945,9
20221117100024,2945,2945,2945,2945,10000
20221117100024,2945,2945,2945,2945,400
20221117100025,2945,2945,2945,2945,5159
20221117100025,2945,2945,2945,2945,200
20221117100025,2945,2945,2945,2945,330
20221117100025,2945,2945,2945,2945,50
20221117100025,2950,2950,2950,2950,109
20221117100026,2945,2945,2945,2945,1500
20221117100026,2945,2945,2945,2945,400
20221117100027,2945,2945,2945,2945,2360
20221117100027,2945,2945,2945,2945,200
20221117100028,2945,2945,2945,2945,4074
20221117100028,2950,2950,2950,2950,1
20221117100028,2945,2945,2945,2945,2900
20221117100029,2945,2945,2945,2945,20
20221117100029,2945,2945,2945,2945,13000
20221117100029,2945,2945,2945,2945,1980
20221117100029,2945,2945,2945,2945,50
20221117100030,2945,2945,2945,2945,1000
20221117100031,2945,2945,2945,2945,17508
20221117100031,2945,2945,2945,2945,9897
20221117100031,2945,2945,2945,2945,3000
20221117100031,2945,2945,2945,2945,500
20221117100032,2945,2945,2945,2945,20000
20221117100032,2945,2945,2945,2945,1907
20221117100032,2945,2945,2945,2945,1000
20221117100032,2940,2940,2940,2940,3400
20221117100032,2945,2945,2945,2945,8
20221117100032,2945,2945,2945,2945,1770
20221117100032,2940,2940,2940,2940,1200
20221117100032,2945,2945,2945,2945,50
20221117100032,2945,2945,2945,2945,50
20221117100032,2945,2945,2945,2945,1400
20221117100033,2945,2945,2945,2945,10000
20221117100033,2945,2945,2945,2945,2000
20221117100033,2945,2945,2945,2945,460
20221117100033,2945,2945,2945,2945,15579
20221117100033,2945,2945,2945,2945,2000
20221117100034,2945,2945,2945,2945,24000
20221117100035,2945,2945,2945,2945,600
