Transaction time,opening,highest,lowest,current,amount
202002270900_,6665,6695,6645,6675,1681557
202002270901_,6670,6675,6650,6655,901386
202002270902_,6660,6685,6655,6680,928554
202002270903_,6680,6690,6665,6680,462453
202002270904_,6680,6685,6660,6670,600518
202002270905_,6670,6685,6670,6680,533134
202002270906_,6680,6705,6680,6700,992333
202002270907_,6700,6710,6690,6695,844831
202002270908_,6695,6700,6670,6685,337001
202002270909_,6685,6685,6675,6685,249757
202002270910_,6685,6690,6665,6670,403020
202002270911_,6670,6675,6660,6665,474656
202002270912_,6660,6675,6660,6660,327020
202002270913_,6665,6665,6645,6645,348436
202002270914_,6645,6655,6630,6635,443200
202002270915_,6630,6635,6615,6625,882842
202002270916_,6620,6630,6615,6615,429803
202002270917_,6615,6640,6615,6625,440402
202002270918_,6625,6630,6615,6620,121851
202002270919_,6620,6635,6615,6630,284516
202002270920_,6630,6645,6630,6645,186499
202002270921_,6645,6645,6625,6635,305588
202002270922_,6635,6640,6625,6625,155491
202002270923_,6625,6630,6620,6630,63719
202002270924_,6625,6630,6600,6605,527230
202002270925_,6605,6620,6600,6615,254547
202002270926_,6615,6615,6600,6600,204510
202002270927_,6595,6605,6595,6600,159219
202002270928_,6605,6620,6600,6610,164946
202002270929_,6610,6620,6610,6620,74909
202002270930_,6620,6630,6620,6625,194337
202002270931_,6620,6620,6600,6605,245214
202002270932_,6600,6610,6595,6600,189853
202002270933_,6595,6605,6595,6605,75890
202002270934_,6600,6605,6600,6605,95385
202002270935_,6605,6610,6595,6600,128762
202002270936_,6600,6610,6585,6610,259898
202002270937_,6605,6605,6595,6595,145726
202002270938_,6595,6605,6595,6605,65915
202002270939_,6600,6615,6600,6610,190052
202002270940_,6610,6610,6595,6610,147596
202002270941_,6610,6615,6600,6615,78406
202002270942_,6615,6615,6610,6615,103034
202002270943_,6615,6625,6615,6625,107626
202002270944_,6625,6630,6615,6620,140742
202002270945_,6620,6635,6620,6630,148427
202002270946_,6625,6645,6625,6635,281018
202002270947_,6640,6650,6635,6650,297392
202002270948_,6655,6670,6650,6655,1285011
202002270949_,6660,6660,6645,6650,271319
202002270950_,6655,6680,6650,6675,439016
202002270951_,6675,6680,6660,6660,370862
202002270952_,6665,6670,6655,6670,228172
202002270953_,6665,6675,6665,6670,236693
202002270954_,6670,6690,6670,6690,307824
202002270955_,6690,6695,6680,6690,362903
202002270956_,6690,6700,6685,6695,321278
