Transaction time,opening,highest,lowest,current,amount
202008120900_,4040,4045,4030,4035,2868058
202008120901_,4040,4040,4010,4015,1997475
202008120902_,4020,4030,4015,4025,1737996
202008120903_,4025,4030,4010,4015,1519940
202008120904_,4015,4020,4010,4010,850912
202008120905_,4015,4015,4000,4005,1752076
202008120906_,4005,4015,4000,4005,962203
202008120907_,4000,4015,4000,4005,937246
202008120908_,4005,4010,4000,4005,366006
202008120909_,4005,4010,4000,4005,514710
202008120910_,4005,4010,4000,4005,315872
202008120911_,4010,4020,4005,4015,1028147
202008120912_,4015,4020,4010,4015,385226
202008120913_,4015,4015,4005,4010,747516
202008120914_,4010,4010,4005,4010,74699
202008120915_,4010,4010,3995,4000,1428736
202008120916_,4000,4000,3990,3990,415792
202008120917_,3995,4005,3990,4000,581362
202008120918_,3995,4000,3990,3995,581619
202008120919_,3995,4000,3990,4000,323360
202008120920_,4000,4005,3995,4005,446347
202008120921_,4005,4005,4000,4005,685294
202008120922_,4010,4015,4005,4010,747893
202008120923_,4010,4015,3995,4005,699533
202008120924_,4005,4015,4000,4015,422994
202008120925_,4010,4015,4005,4015,519042
202008120926_,4015,4020,4010,4015,1289224
202008120927_,4015,4015,4010,4015,432153
202008120928_,4015,4025,4010,4025,884019
202008120929_,4025,4025,4015,4020,501543
202008120930_,4025,4030,4020,4025,832117
202008120931_,4025,4025,4020,4025,1226288
202008120932_,4025,4035,4025,4035,1152051
202008120933_,4035,4040,4030,4035,1407762
202008120934_,4035,4040,4030,4040,669570
202008120935_,4040,4045,4035,4045,895964
202008120936_,4045,4055,4040,4050,1422344
202008120937_,4050,4055,4045,4050,1127516
202008120938_,4045,4055,4045,4055,1301705
202008120939_,4055,4065,4050,4060,1823272
202008120940_,4060,4065,4050,4055,951289
202008120941_,4050,4065,4050,4065,1114043
202008120942_,4065,4070,4055,4070,1413032
202008120943_,4070,4075,4065,4075,1571226
202008120944_,4070,4080,4070,4080,1471337
202008120945_,4080,4085,4070,4075,1960730
202008120946_,4075,4085,4075,4075,1510430
202008120947_,4075,4080,4065,4065,1965299
202008120948_,4065,4070,4060,4060,1622747
202008120949_,4060,4070,4055,4065,1707307
202008120950_,4060,4080,4060,4080,1573756
202008120951_,4080,4085,4075,4080,1246403
202008120952_,4080,4095,4075,4090,3551671
202008120953_,4095,4095,4085,4095,1335317
202008120954_,4095,4100,4085,4095,2100268
202008120955_,4095,4100,4090,4095,1292759
202008120956_,4095,4100,4085,4095,1279138
202008120957_,4095,4100,4090,4100,854133
202008120958_,4100,4100,4090,4090,1796779
202008120959_,4090,4095,4085,4085,634872
202008121000_,4090,4095,4080,4085,768132
202008121001_,4080,4090,4070,4070,1292207
202008121002_,4070,4075,4065,4070,658482
202008121003_,4070,4075,4070,4075,266806
202008121004_,4075,4085,4070,4085,1528925
202008121005_,4085,4085,4065,4070,1355172
202008121006_,4070,4075,4065,4070,548433
202008121007_,4075,4080,4070,4075,685948
202008121008_,4075,4075,4065,4070,733696
202008121009_,4070,4075,4065,4070,225361
202008121010_,4070,4075,4065,4075,596262
202008121011_,4075,4080,4070,4070,495775
202008121012_,4065,4070,4060,4060,1749092
202008121013_,4065,4070,4060,4065,339237
202008121014_,4065,4065,4060,4065,318873
202008121015_,4065,4070,4060,4070,342796
202008121016_,4070,4070,4065,4070,90569
202008121017_,4070,4070,4060,4070,323781
202008121018_,4065,4070,4060,4060,413013
202008121019_,4065,4065,4050,4055,1570687
202008121020_,4055,4060,4050,4055,634567
202008121021_,4060,4065,4055,4060,625282
202008121022_,4055,4060,4050,4050,487994
202008121023_,4055,4060,4050,4060,316201
202008121024_,4055,4065,4055,4060,458243
202008121025_,4060,4065,4055,4060,424369
202008121026_,4060,4065,4055,4060,338897
202008121027_,4060,4065,4050,4050,476543
202008121028_,4055,4055,4050,4050,238751
202008121029_,4050,4055,4045,4045,1255049
202008121030_,4045,4050,4035,4040,1386449
202008121031_,4040,4045,4040,4040,518908
202008121032_,4045,4050,4040,4045,1237401
202008121033_,4040,4045,4040,4045,182045
202008121034_,4045,4050,4040,4045,766083
202008121035_,4045,4045,4030,4035,1784332
202008121036_,4035,4035,4025,4030,1682585
202008121037_,4025,4030,4025,4025,526853
202008121038_,4030,4030,4020,4025,889988
202008121039_,4025,4030,4020,4025,730170
202008121040_,4025,4030,4020,4020,392260
202008121041_,4025,4025,4015,4020,941068
202008121042_,4020,4030,4020,4030,677673
202008121043_,4030,4035,4025,4030,1330907
202008121044_,4030,4040,4025,4035,621279
202008121045_,4040,4050,4035,4045,967351
202008121046_,4045,4045,4035,4040,1132361
202008121047_,4040,4045,4030,4035,867491
202008121048_,4035,4040,4030,4035,485138
202008121049_,4040,4045,4040,4045,740860
202008121050_,4045,4055,4040,4045,846191
202008121051_,4045,4050,4040,4045,392967
202008121052_,4045,4050,4040,4045,303531
202008121053_,4045,4050,4040,4045,197251
202008121054_,4045,4045,4030,4035,804145
202008121055_,4030,4040,4030,4035,256008
202008121056_,4035,4040,4030,4035,238145
202008121057_,4035,4035,4030,4030,87833
202008121058_,4035,4035,4025,4025,571685
202008121059_,4025,4030,4025,4025,482627
202008121100_,4025,4035,4020,4035,728025
202008121101_,4030,4035,4025,4030,209009
202008121102_,4030,4035,4025,4030,139750
202008121103_,4030,4035,4030,4035,229859
202008121104_,4035,4035,4030,4030,105806
202008121105_,4030,4035,4020,4020,816101
202008121106_,4020,4025,4015,4020,833329
202008121107_,4025,4030,4020,4025,325617
202008121108_,4030,4030,4025,4030,416802
202008121109_,4030,4035,4025,4030,204178
202008121110_,4030,4030,4025,4025,100458
202008121111_,4030,4035,4025,4030,345826
202008121112_,4030,4035,4030,4030,197578
202008121113_,4035,4035,4030,4035,191096
202008121114_,4035,4035,4030,4035,55481
202008121115_,4035,4035,4025,4035,345087
202008121116_,4035,4035,4025,4030,68089
202008121117_,4030,4045,4030,4040,555406
202008121118_,4040,4045,4040,4045,336628
202008121119_,4045,4045,4035,4040,375483
202008121120_,4040,4045,4035,4035,317717
202008121121_,4040,4045,4035,4040,428990
202008121122_,4045,4045,4035,4040,59549
202008121123_,4040,4040,4035,4040,50149
202008121124_,4035,4040,4030,4035,471942
202008121125_,4035,4035,4030,4035,118960
202008121126_,4035,4035,4025,4030,528494
202008121127_,4030,4035,4030,4030,143581
202008121128_,4030,4030,4025,4030,379488
202008121129_,4025,4035,4025,4025,593431
202008121130_,4025,4030,4025,4025,734480
202008121131_,4030,4040,4025,4035,389299
202008121132_,4035,4040,4030,4030,290503
202008121133_,4030,4030,4025,4030,72829
202008121134_,4030,4030,4025,4025,307440
202008121135_,4025,4030,4020,4025,700870
202008121136_,4025,4030,4020,4030,183598
202008121137_,4025,4030,4025,4030,10408
202008121138_,4030,4030,4020,4030,272893
202008121139_,4030,4030,4015,4020,721988
202008121140_,4020,4020,4015,4020,480685
202008121141_,4020,4020,4015,4020,97434
202008121142_,4020,4020,4010,4010,1070994
202008121143_,4010,4015,4010,4010,189612
202008121144_,4010,4020,4010,4015,405476
202008121145_,4015,4020,4015,4015,335207
202008121146_,4015,4015,4010,4010,60770
202008121147_,4015,4020,4010,4020,274450
202008121148_,4020,4020,4010,4015,142435
202008121149_,4010,4020,4010,4020,390393
202008121150_,4015,4020,4015,4020,354607
202008121151_,4020,4025,4015,4025,435871
202008121152_,4025,4025,4015,4020,197762
202008121153_,4020,4020,4015,4015,86170
202008121154_,4020,4020,4015,4020,45076
202008121155_,4020,4020,4015,4020,205460
202008121156_,4020,4020,4015,4020,96942
202008121157_,4020,4020,4015,4020,30683
202008121158_,4020,4020,4015,4020,25408
202008121159_,4020,4025,4015,4025,125824
202008121200_,4020,4025,4020,4025,120698
202008121201_,4025,4025,4015,4015,773064
202008121202_,4015,4020,4015,4015,17152
202008121203_,4015,4025,4015,4025,305123
202008121204_,4025,4025,4020,4025,209811
202008121205_,4020,4025,4020,4020,223422
202008121206_,4020,4020,4015,4015,24331
202008121207_,4020,4020,4015,4020,86180
202008121208_,4020,4025,4020,4025,8095
202008121209_,4025,4030,4020,4025,415510
202008121210_,4030,4030,4025,4025,182980
202008121211_,4025,4025,4020,4025,211849
202008121212_,4020,4025,4015,4020,114303
