Transaction time,opening,highest,lowest,current,amount
202009110900_,4105,4115,4095,4100,6547954
202009110901_,4100,4100,4085,4095,2527750
202009110902_,4095,4110,4090,4095,1609857
202009110903_,4095,4115,4095,4110,1249904
202009110904_,4110,4120,4105,4115,2106532
202009110905_,4120,4120,4105,4115,1973565
202009110906_,4110,4115,4100,4100,1263423
202009110907_,4100,4110,4100,4110,1024494
202009110908_,4105,4110,4100,4105,990196
202009110909_,4105,4115,4105,4105,1481711
202009110910_,4105,4110,4095,4095,1555622
202009110911_,4100,4100,4090,4095,681914
202009110912_,4095,4100,4090,4095,612118
202009110913_,4095,4100,4090,4095,1042342
202009110914_,4095,4100,4090,4095,403572
202009110915_,4095,4095,4085,4090,1356313
202009110916_,4095,4095,4085,4090,540122
202009110917_,4090,4090,4085,4085,170273
202009110918_,4085,4090,4080,4085,1345949
202009110919_,4085,4095,4085,4090,421104
202009110920_,4090,4090,4080,4085,1133607
202009110921_,4080,4085,4080,4085,164358
202009110922_,4085,4085,4080,4085,269553
202009110923_,4080,4090,4080,4085,817634
202009110924_,4085,4085,4080,4085,55693
202009110925_,4085,4085,4075,4085,2014520
202009110926_,4080,4085,4080,4085,352386
202009110927_,4085,4090,4080,4085,342710
202009110928_,4085,4090,4080,4090,304583
202009110929_,4090,4095,4085,4095,609725
202009110930_,4095,4095,4085,4090,434222
202009110931_,4090,4095,4085,4090,217775
202009110932_,4095,4095,4085,4090,220201
202009110933_,4090,4095,4085,4090,289221
202009110934_,4090,4090,4080,4085,763865
202009110935_,4085,4090,4080,4085,220316
202009110936_,4085,4095,4085,4095,178490
202009110937_,4090,4095,4090,4095,43445
202009110938_,4095,4100,4090,4095,1219568
202009110939_,4095,4095,4090,4090,626456
202009110940_,4090,4090,4085,4090,104043
202009110941_,4090,4090,4085,4090,323010
202009110942_,4090,4095,4085,4090,75422
202009110943_,4095,4095,4090,4095,673249
202009110944_,4095,4100,4090,4095,293148
202009110945_,4095,4100,4095,4095,238755
202009110946_,4095,4105,4090,4100,913370
202009110947_,4100,4105,4100,4105,89669
202009110948_,4100,4110,4100,4105,2009261
202009110949_,4105,4110,4105,4110,152556
202009110950_,4110,4110,4100,4100,503066
202009110951_,4105,4105,4100,4105,49318
202009110952_,4105,4110,4100,4110,342267
202009110953_,4110,4115,4105,4105,891355
202009110954_,4110,4115,4110,4115,851950
202009110955_,4115,4120,4110,4120,657621
202009110956_,4120,4125,4115,4115,957479
202009110957_,4115,4130,4115,4125,1230147
202009110958_,4130,4140,4125,4135,1309968
202009110959_,4135,4140,4130,4130,1037509
202009111000_,4130,4135,4125,4125,1063702
202009111001_,4125,4130,4120,4125,612322
202009111002_,4125,4130,4125,4130,759293
202009111003_,4130,4130,4115,4120,519771
202009111004_,4120,4120,4110,4115,413379
202009111005_,4115,4120,4105,4110,865892
202009111006_,4110,4115,4105,4110,642247
202009111007_,4110,4110,4100,4100,753508
202009111008_,4100,4105,4095,4100,571916
202009111009_,4105,4105,4100,4100,404355
202009111010_,4105,4105,4100,4105,510312
202009111011_,4105,4105,4100,4105,47437
202009111012_,4105,4105,4095,4100,696891
202009111013_,4095,4100,4095,4100,143341
202009111014_,4100,4105,4095,4100,451470
202009111015_,4100,4110,4100,4105,467107
202009111016_,4105,4105,4100,4105,325685
202009111017_,4105,4110,4100,4105,147538
202009111018_,4105,4110,4100,4110,204527
202009111019_,4105,4110,4100,4105,224688
202009111020_,4110,4110,4100,4100,40984
