Transaction time,opening,highest,lowest,current,amount
201912060900_,7210,7210,7190,7195,241219
201912060901_,7195,7205,7185,7205,233478
201912060902_,7200,7210,7195,7205,114282
201912060903_,7210,7210,7185,7185,152919
201912060904_,7190,7195,7185,7195,120986
201912060905_,7190,7195,7185,7195,142084
201912060906_,7195,7195,7180,7185,107709
201912060907_,7185,7195,7180,7190,80696
201912060908_,7190,7200,7185,7195,94194
201912060909_,7190,7200,7190,7195,147655
201912060910_,7200,7220,7200,7205,123050
201912060911_,7205,7205,7190,7195,134209
201912060912_,7195,7195,7190,7190,63360
201912060913_,7190,7190,7185,7185,74200
201912060914_,7185,7200,7185,7195,52960
201912060915_,7195,7195,7185,7190,108999
201912060916_,7190,7190,7180,7185,26586
201912060917_,7185,7190,7175,7180,70904
201912060918_,7180,7185,7175,7180,37193
201912060919_,7185,7190,7175,7185,162453
201912060920_,7180,7190,7180,7185,38460
201912060921_,7185,7190,7180,7190,66240
201912060922_,7190,7195,7185,7190,36849
201912060923_,7190,7195,7185,7195,5423
201912060924_,7195,7195,7185,7185,139131
201912060925_,7180,7185,7175,7180,134572
201912060926_,7180,7180,7170,7175,61801
201912060927_,7175,7180,7155,7160,253943
201912060928_,7160,7160,7145,7160,181822
201912060929_,7160,7160,7155,7160,47690
201912060930_,7155,7160,7150,7155,46238
201912060931_,7155,7160,7150,7155,60174
201912060932_,7155,7155,7145,7145,146221
201912060933_,7145,7155,7145,7145,130098
201912060934_,7145,7150,7140,7140,131468
201912060935_,7140,7140,7135,7135,63514
201912060936_,7140,7140,7135,7140,39181
201912060937_,7140,7140,7130,7130,101225
201912060938_,7130,7135,7120,7125,270155
201912060939_,7125,7125,7120,7125,88884
201912060940_,7125,7130,7120,7125,79481
201912060941_,7125,7125,7120,7125,190283
201912060942_,7125,7125,7120,7125,278665
201912060943_,7125,7135,7120,7130,35606
201912060944_,7130,7140,7130,7135,55507
201912060945_,7140,7145,7135,7140,183877
201912060946_,7140,7140,7130,7130,163434
201912060947_,7130,7135,7125,7135,76447
201912060948_,7130,7140,7130,7135,34368
201912060949_,7135,7135,7120,7125,273673
201912060950_,7125,7130,7120,7125,28024
201912060951_,7120,7125,7120,7120,80662
201912060952_,7120,7130,7115,7125,53848
201912060953_,7125,7130,7120,7125,31220
201912060954_,7125,7125,7120,7120,3595
201912060955_,7120,7130,7120,7130,22631
201912060956_,7130,7135,7125,7135,88715
201912060957_,7135,7145,7135,7135,83313
201912060958_,7140,7140,7135,7140,33001
201912060959_,7140,7145,7135,7145,38404
201912061000_,7145,7145,7140,7140,74482
201912061001_,7140,7140,7135,7140,30528
201912061002_,7140,7145,7135,7135,27301
201912061003_,7140,7140,7135,7135,55950
201912061004_,7135,7145,7135,7140,14551
201912061005_,7140,7150,7140,7145,29353
201912061006_,7150,7150,7145,7145,84878
201912061007_,7145,7150,7145,7145,18561
201912061008_,7145,7150,7145,7145,119751
201912061009_,7145,7145,7140,7140,47071
201912061010_,7140,7145,7140,7145,35728
201912061011_,7145,7150,7145,7145,33772
201912061012_,7145,7145,7140,7145,13975
201912061013_,7140,7145,7140,7145,79364
201912061014_,7140,7140,7130,7135,144916
201912061015_,7130,7135,7125,7130,40683
201912061016_,7130,7135,7130,7130,7375
201912061017_,7130,7130,7120,7125,42839
201912061018_,7125,7130,7120,7120,114708
201912061019_,7120,7120,7115,7115,99798
201912061020_,7115,7115,7105,7105,512127
201912061021_,7105,7110,7095,7100,439481
201912061022_,7095,7105,7095,7105,139331
201912061023_,7105,7120,7100,7115,109276
201912061024_,7115,7125,7110,7125,121562
201912061025_,7125,7125,7120,7120,11902
201912061026_,7125,7125,7120,7125,15986
201912061027_,7125,7125,7120,7120,6432
201912061028_,7125,7125,7120,7120,100126
201912061029_,7120,7125,7115,7125,47263
201912061030_,7125,7135,7125,7130,56238
201912061031_,7130,7135,7125,7130,48082
