Transaction time,opening,highest,lowest,current,amount
201911210900_,6860,6865,6850,6855,357332
201911210901_,6855,6855,6845,6855,334621
201911210902_,6850,6870,6850,6865,160718
201911210903_,6870,6870,6860,6870,204850
201911210904_,6870,6885,6870,6885,352570
201911210905_,6885,6885,6865,6865,219429
201911210906_,6870,6875,6855,6860,197789
201911210907_,6860,6875,6855,6875,113800
201911210908_,6875,6875,6865,6870,168033
201911210909_,6870,6880,6860,6875,189240
201911210910_,6875,6880,6870,6880,175989
201911210911_,6880,6885,6875,6880,206229
201911210912_,6880,6895,6880,6890,201422
201911210913_,6890,6900,6890,6890,324210
201911210914_,6890,6895,6875,6885,213561
201911210915_,6880,6890,6880,6890,104020
201911210916_,6890,6895,6885,6885,92918
201911210917_,6890,6895,6885,6885,32104
201911210918_,6890,6895,6885,6890,49032
201911210919_,6895,6900,6895,6900,406943
201911210920_,6900,6905,6895,6900,297022
201911210921_,6900,6905,6895,6905,139553
201911210922_,6900,6910,6900,6905,179011
201911210923_,6905,6905,6895,6905,71223
201911210924_,6900,6905,6900,6900,13061
201911210925_,6905,6915,6900,6910,319275
201911210926_,6910,6915,6905,6910,115925
201911210927_,6910,6925,6910,6925,251546
201911210928_,6925,6925,6915,6925,99454
201911210929_,6925,6930,6920,6930,174393
201911210930_,6930,6945,6930,6945,297467
201911210931_,6945,6950,6940,6950,349035
201911210932_,6950,6955,6940,6940,321746
201911210933_,6940,6950,6940,6945,196496
201911210934_,6945,6950,6935,6945,337616
201911210935_,6945,6950,6940,6945,433371
201911210936_,6945,6955,6940,6950,370119
201911210937_,6945,6955,6945,6955,152384
201911210938_,6950,6955,6950,6955,143436
201911210939_,6955,6960,6950,6955,119716
201911210940_,6955,6960,6950,6955,161420
201911210941_,6955,6955,6945,6945,164800
201911210942_,6945,6950,6940,6945,196713
201911210943_,6945,6950,6940,6950,193211
201911210944_,6950,6960,6945,6955,150556
201911210945_,6955,6960,6945,6950,109433
201911210946_,6950,6955,6945,6950,157450
201911210947_,6950,6955,6945,6950,39291
201911210948_,6950,6975,6950,6970,552368
201911210949_,6970,6985,6965,6985,216632
201911210950_,6980,6985,6975,6985,172699
201911210951_,6985,6990,6980,6985,211566
201911210952_,6985,6990,6980,6985,110903
201911210953_,6985,6990,6985,6990,108424
201911210954_,6990,6995,6985,6990,259077
201911210955_,6990,6995,6990,6995,94780
201911210956_,6995,7010,6990,7000,618570
201911210957_,7005,7015,7000,7010,259533
201911210958_,7010,7010,7005,7010,98347
201911210959_,7005,7015,7005,7010,146076
201911211000_,7010,7015,6995,7000,590077
201911211001_,7000,7000,6985,6995,253572
201911211002_,6995,7000,6995,7000,128806
201911211003_,7000,7005,6995,6995,199782
201911211004_,6995,7000,6990,6995,63827
201911211005_,6995,7005,6995,6995,519120
201911211006_,6995,7000,6990,6995,53691
201911211007_,6995,7000,6995,6995,49231
201911211008_,6995,7000,6990,6995,71243
201911211009_,6990,7000,6990,6990,548006
201911211010_,6995,6995,6990,6995,30631
201911211011_,7000,7005,6995,7000,144501
201911211012_,7000,7005,7000,7000,29405
201911211013_,7000,7005,7000,7005,174298
201911211014_,7005,7005,6995,7000,47256
201911211015_,7000,7005,6995,7000,46034
201911211016_,7000,7000,6990,6990,99389
201911211017_,6990,6995,6990,6995,66657
201911211018_,6995,7005,6995,7005,246529
201911211019_,7005,7010,7000,7000,76969
201911211020_,7000,7005,7000,7000,3589
201911211021_,7000,7010,7000,7005,75438
201911211022_,7005,7015,7005,7010,273751
201911211023_,7010,7015,7005,7010,126937
201911211024_,7010,7020,7010,7020,285883
201911211025_,7015,7025,7010,7020,203538
201911211026_,7025,7025,7020,7020,226505
201911211027_,7020,7030,7020,7025,164726
201911211028_,7025,7030,7020,7025,36958
201911211029_,7025,7025,7020,7020,47134
201911211030_,7020,7030,7020,7025,73112
201911211031_,7030,7040,7025,7040,254094
201911211032_,7040,7040,7025,7030,204496
201911211033_,7030,7040,7030,7035,153148
201911211034_,7035,7045,7030,7045,328177
201911211035_,7045,7050,7035,7040,240306
201911211036_,7035,7045,7035,7040,63696
201911211037_,7040,7045,7035,7045,81278
201911211038_,7050,7060,7045,7050,499606
201911211039_,7050,7065,7050,7060,154988
201911211040_,7060,7065,7050,7055,135560
201911211041_,7055,7060,7055,7055,95906
201911211042_,7060,7065,7055,7065,93632
201911211043_,7065,7065,7055,7055,63286
201911211044_,7055,7060,7050,7055,51712
201911211045_,7055,7060,7045,7045,69849
201911211046_,7045,7055,7045,7050,46764
201911211047_,7050,7055,7050,7050,142891
