Transaction time,opening,highest,lowest,current,amount
202006220900_,5370,5380,5355,5360,3739644
202006220901_,5360,5380,5350,5370,2477806
202006220902_,5370,5380,5355,5365,1484371
202006220903_,5365,5370,5340,5345,1700200
202006220904_,5345,5355,5330,5335,1326255
202006220905_,5340,5340,5325,5330,1854382
202006220906_,5330,5350,5325,5330,1357713
202006220907_,5335,5350,5325,5345,1184839
202006220908_,5345,5350,5340,5345,437867
202006220909_,5345,5350,5325,5330,1056659
202006220910_,5330,5355,5325,5345,679716
202006220911_,5350,5350,5330,5340,877725
202006220912_,5340,5345,5330,5335,413238
202006220913_,5335,5345,5330,5345,663760
202006220914_,5340,5345,5325,5325,280080
202006220915_,5330,5335,5310,5315,1386926
202006220916_,5315,5325,5310,5310,1077942
202006220917_,5315,5325,5310,5325,640831
202006220918_,5320,5325,5310,5315,612225
202006220919_,5320,5320,5305,5310,643432
202006220920_,5310,5325,5310,5310,756052
202006220921_,5315,5320,5305,5315,392136
202006220922_,5320,5325,5310,5320,372770
202006220923_,5325,5330,5315,5325,622762
202006220924_,5325,5325,5315,5320,405971
202006220925_,5320,5325,5310,5310,734880
202006220926_,5315,5330,5310,5325,396662
202006220927_,5325,5335,5325,5330,638698
202006220928_,5330,5330,5320,5325,291452
202006220929_,5320,5325,5310,5315,473392
202006220930_,5315,5315,5310,5310,764321
202006220931_,5310,5315,5305,5310,693551
202006220932_,5310,5325,5305,5325,862614
202006220933_,5325,5330,5320,5325,1061297
202006220934_,5325,5365,5325,5360,2356844
202006220935_,5360,5365,5350,5350,763181
202006220936_,5350,5365,5350,5355,1769939
202006220937_,5355,5355,5340,5345,493725
202006220938_,5340,5345,5335,5340,510263
202006220939_,5340,5350,5335,5340,686141
202006220940_,5340,5355,5335,5345,683774
202006220941_,5345,5345,5325,5330,783963
202006220942_,5330,5335,5315,5325,661860
202006220943_,5320,5330,5320,5330,394740
202006220944_,5330,5335,5325,5325,357965
202006220945_,5325,5330,5310,5315,1087265
202006220946_,5315,5320,5310,5315,583706
202006220947_,5315,5320,5310,5315,231645
202006220948_,5315,5325,5310,5315,348693
202006220949_,5315,5325,5305,5320,587267
202006220950_,5325,5330,5315,5325,420647
202006220951_,5325,5330,5320,5325,343645
202006220952_,5325,5325,5315,5320,279898
202006220953_,5320,5325,5315,5320,218826
202006220954_,5325,5325,5315,5325,451082
202006220955_,5325,5325,5310,5315,242364
202006220956_,5315,5320,5310,5315,265293
202006220957_,5315,5320,5310,5315,199770
202006220958_,5315,5315,5300,5305,1301813
202006220959_,5305,5320,5305,5320,240444
202006221000_,5315,5320,5300,5305,346661
202006221001_,5305,5310,5295,5305,982116
202006221002_,5305,5305,5295,5295,625294
202006221003_,5300,5305,5295,5295,656157
202006221004_,5295,5300,5285,5300,1011522
202006221005_,5300,5310,5290,5305,624917
202006221006_,5305,5310,5295,5300,216949
202006221007_,5300,5305,5295,5305,151995
202006221008_,5300,5305,5295,5295,197922
202006221009_,5300,5305,5295,5305,194486
202006221010_,5305,5305,5295,5295,195135
202006221011_,5300,5300,5285,5290,700369
202006221012_,5290,5295,5285,5290,372446
202006221013_,5290,5290,5285,5290,313427
202006221014_,5285,5290,5285,5285,199811
202006221015_,5285,5290,5280,5285,572309
202006221016_,5290,5290,5285,5285,911702
202006221017_,5290,5295,5280,5290,622500
202006221018_,5290,5295,5285,5295,127896
202006221019_,5295,5295,5285,5290,291386
202006221020_,5290,5290,5280,5290,472458
202006221021_,5285,5295,5280,5290,199112
202006221022_,5290,5295,5285,5285,161911
202006221023_,5290,5290,5285,5290,26396
202006221024_,5290,5290,5280,5285,749814
202006221025_,5285,5295,5280,5290,409838
202006221026_,5295,5300,5290,5295,433759
202006221027_,5300,5300,5290,5295,533107
202006221028_,5295,5300,5290,5295,165087
202006221029_,5295,5295,5285,5295,474831
202006221030_,5290,5295,5285,5290,433288
202006221031_,5285,5300,5285,5295,232619
202006221032_,5300,5305,5295,5300,527414
202006221033_,5305,5305,5295,5295,217853
202006221034_,5295,5300,5290,5295,386835
202006221035_,5295,5295,5285,5285,515779
202006221036_,5285,5290,5275,5275,1340605
202006221037_,5275,5280,5270,5280,654555
202006221038_,5280,5285,5275,5285,228460
202006221039_,5280,5285,5275,5280,192920
202006221040_,5280,5290,5280,5280,113742
202006221041_,5285,5285,5275,5280,344838
202006221042_,5280,5285,5275,5285,512044
202006221043_,5285,5285,5275,5285,124449
202006221044_,5280,5285,5275,5285,358957
202006221045_,5280,5285,5275,5285,101205
202006221046_,5280,5290,5280,5285,249256
202006221047_,5280,5290,5280,5290,212195
202006221048_,5290,5290,5285,5290,119338
202006221049_,5285,5290,5280,5290,159954
202006221050_,5290,5295,5285,5290,215759
202006221051_,5285,5290,5280,5285,429535
202006221052_,5280,5290,5280,5285,224400
202006221053_,5285,5290,5285,5290,240948
202006221054_,5290,5305,5290,5305,816976
202006221055_,5305,5310,5295,5300,406985
202006221056_,5300,5305,5295,5300,155106
202006221057_,5300,5310,5300,5305,220097
202006221058_,5305,5315,5305,5315,375869
202006221059_,5315,5320,5310,5310,691385
202006221100_,5315,5315,5305,5310,358275
202006221101_,5305,5310,5300,5310,219461
202006221102_,5310,5310,5305,5310,173206
202006221103_,5305,5310,5300,5305,147662
202006221104_,5305,5305,5295,5300,208909
202006221105_,5300,5305,5300,5300,43876
202006221106_,5300,5305,5290,5295,188586
202006221107_,5295,5300,5290,5295,99042
202006221108_,5295,5300,5285,5285,286688
202006221109_,5285,5290,5285,5290,172701
202006221110_,5290,5290,5285,5290,26627
202006221111_,5290,5290,5285,5285,39639
202006221112_,5290,5290,5285,5290,38467
202006221113_,5290,5290,5280,5285,553971
202006221114_,5285,5290,5280,5285,276209
202006221115_,5285,5295,5285,5290,148468
202006221116_,5290,5295,5285,5290,138444
202006221117_,5290,5290,5285,5290,77892
202006221118_,5285,5285,5280,5280,553423
202006221119_,5280,5285,5275,5280,369979
202006221120_,5275,5285,5275,5275,191274
202006221121_,5280,5280,5270,5270,691874
202006221122_,5275,5280,5270,5280,87707
202006221123_,5280,5285,5275,5280,255673
202006221124_,5280,5285,5275,5285,96258
202006221125_,5285,5285,5270,5275,625060
202006221126_,5275,5280,5275,5275,319836
202006221127_,5280,5280,5275,5280,177008
202006221128_,5275,5280,5275,5280,53262
202006221129_,5280,5280,5275,5280,31860
202006221130_,5280,5285,5275,5285,177031
202006221131_,5285,5290,5280,5285,389296
202006221132_,5285,5285,5275,5280,157938
202006221133_,5280,5285,5280,5280,67395
202006221134_,5285,5285,5280,5285,37056
202006221135_,5285,5285,5280,5285,169049
202006221136_,5280,5285,5280,5285,12735
202006221137_,5285,5290,5280,5285,136713
202006221138_,5285,5285,5275,5280,358044
202006221139_,5280,5280,5265,5270,970511
202006221140_,5265,5275,5265,5270,210845
202006221141_,5275,5275,5270,5275,194003
202006221142_,5275,5285,5275,5285,374294
202006221143_,5280,5285,5280,5285,435025
202006221144_,5285,5290,5280,5290,176288
202006221145_,5290,5290,5280,5280,68553
202006221146_,5280,5285,5280,5285,108625
202006221147_,5290,5290,5285,5285,222494
202006221148_,5285,5290,5280,5285,84350
202006221149_,5285,5290,5280,5285,130041
202006221150_,5285,5290,5285,5285,70265
202006221151_,5290,5290,5280,5280,85655
202006221152_,5280,5285,5275,5280,246512
202006221153_,5280,5290,5275,5280,125919
202006221154_,5285,5290,5280,5285,38731
202006221155_,5285,5290,5280,5285,74990
202006221156_,5280,5285,5275,5280,87982
202006221157_,5280,5280,5275,5280,57787
202006221158_,5285,5285,5280,5280,93653
202006221159_,5285,5285,5280,5280,48132
202006221200_,5280,5295,5280,5290,457369
202006221201_,5290,5300,5290,5295,287335
202006221202_,5295,5305,5295,5295,269349
202006221203_,5295,5300,5295,5300,55444
202006221204_,5300,5300,5290,5290,297785
202006221205_,5295,5300,5290,5295,206969
