Transaction time,opening,highest,lowest,current,amount
201912110900_,6985,7000,6985,6995,211159
201912110901_,6995,7000,6985,6990,142476
201912110902_,6995,7000,6995,7000,56068
201912110903_,7000,7005,6995,7000,80782
201912110904_,7000,7005,6995,7000,114554
201912110905_,7000,7005,7000,7000,57117
201912110906_,7005,7005,6995,6995,32246
201912110907_,6990,6990,6970,6975,190236
201912110908_,6970,6985,6970,6980,134298
201912110909_,6975,6975,6970,6975,78580
201912110910_,6975,6985,6975,6975,64295
201912110911_,6980,6980,6970,6970,52103
201912110912_,6975,6980,6970,6970,158362
201912110913_,6970,6970,6960,6970,56594
201912110914_,6965,6970,6965,6965,65675
201912110915_,6965,6975,6960,6970,181965
201912110916_,6970,6970,6965,6970,113676
201912110917_,6970,6970,6965,6965,73948
201912110918_,6970,6970,6965,6965,48146
201912110919_,6970,6970,6960,6965,68421
201912110920_,6965,6965,6955,6960,215224
201912110921_,6955,6960,6950,6960,94538
201912110922_,6955,6960,6955,6960,13024
201912110923_,6960,6960,6955,6960,7911
201912110924_,6960,6970,6955,6970,88452
201912110925_,6965,6970,6960,6970,81735
201912110926_,6970,6975,6965,6975,82924
201912110927_,6975,6980,6970,6980,88969
201912110928_,6975,6985,6975,6985,148109
201912110929_,6985,6990,6980,6985,76963
201912110930_,6985,6990,6975,6980,108140
201912110931_,6980,6985,6975,6985,30093
201912110932_,6985,6985,6975,6975,50110
201912110933_,6980,6985,6980,6980,34818
201912110934_,6980,6995,6980,6995,69878
201912110935_,6995,6995,6985,6985,56948
201912110936_,6990,6995,6980,6990,178277
201912110937_,6990,6995,6985,6995,14602
201912110938_,6995,7000,6995,6995,45596
201912110939_,7000,7020,7000,7020,159754
201912110940_,7015,7035,7015,7020,215470
201912110941_,7025,7030,7015,7015,117584
201912110942_,7015,7020,7010,7015,90619
201912110943_,7015,7020,7015,7020,39148
201912110944_,7015,7025,7010,7015,113395
201912110945_,7015,7025,7015,7020,28191
201912110946_,7020,7020,7005,7010,103795
201912110947_,7005,7010,7005,7010,42872
201912110948_,7010,7015,7005,7010,61143
201912110949_,7005,7005,7000,7005,29979
201912110950_,7005,7010,7000,7010,23279
201912110951_,7010,7015,7005,7015,33632
201912110952_,7015,7020,7010,7015,33648
201912110953_,7015,7015,7010,7010,17975
201912110954_,7010,7015,7005,7010,12303
201912110955_,7010,7015,7005,7010,14212
201912110956_,7015,7020,7010,7015,29320
201912110957_,7020,7020,7015,7015,22701
201912110958_,7015,7015,7010,7010,8284
201912110959_,7010,7015,7000,7010,74045
201912111000_,7000,7010,7000,7005,26898
201912111001_,7005,7010,7000,7010,75557
201912111002_,7010,7020,7010,7010,28533
201912111003_,7010,7010,7005,7010,19148
201912111004_,7010,7010,7005,7005,26312
201912111005_,7005,7005,7000,7005,89984
201912111006_,7000,7005,6995,6995,40902
201912111007_,6995,7000,6995,7000,8956
201912111008_,7000,7005,6995,7005,186038
201912111009_,7005,7005,7000,7000,39648
201912111010_,7000,7000,7000,7000,9938
201912111011_,7000,7000,6995,7000,6606
201912111012_,7000,7005,6995,7005,10003
201912111013_,7005,7005,7000,7005,9801
201912111014_,7005,7010,7005,7005,47925
201912111015_,7005,7005,7005,7005,41799
201912111016_,7005,7005,7005,7005,22436
201912111017_,7005,7005,7000,7000,43948
201912111018_,7000,7005,7000,7005,57735
201912111019_,7010,7010,7010,7010,23219
201912111020_,7010,7010,7005,7005,546
201912111021_,7005,7010,7005,7010,21874
201912111022_,7010,7010,7010,7010,13233
201912111023_,7005,7005,7005,7005,50241
201912111024_,7005,7005,7005,7005,12742
201912111025_,7005,7005,7000,7000,40194
201912111026_,7000,7005,7000,7000,62395
201912111027_,7000,7005,7000,7000,13392
201912111028_,7000,7005,7000,7005,1912
201912111029_,7005,7010,7005,7010,24019
201912111030_,7005,7005,7005,7005,7285
201912111031_,7005,7005,7005,7005,4140
201912111032_,7005,7005,7000,7000,1274
201912111033_,7005,7005,7000,7000,112661
201912111034_,7000,7000,6990,6990,157603
201912111035_,6995,7000,6990,6995,4926
201912111036_,7000,7000,6990,6990,40582
201912111037_,6990,6990,6985,6990,74563
201912111038_,6990,6995,6985,6990,8073
201912111039_,6985,6990,6985,6985,93403
201912111040_,6985,6985,6980,6985,69413
201912111041_,6985,6990,6985,6985,18197
201912111042_,6985,6985,6980,6985,86558
201912111043_,6985,6990,6985,6985,9660
201912111044_,6985,6985,6985,6985,5777
201912111045_,6985,6990,6985,6990,5124
201912111046_,6990,6990,6990,6990,8429
201912111047_,6990,6990,6985,6990,23259
