Transaction time,opening,highest,lowest,current,amount
202001210900_,5670,5685,5670,5670,275095
202001210901_,5670,5685,5670,5680,122550
202001210902_,5685,5690,5680,5690,249908
202001210903_,5690,5695,5685,5685,177472
202001210904_,5685,5690,5675,5685,90119
202001210905_,5680,5690,5675,5685,95511
202001210906_,5680,5685,5675,5675,50779
202001210907_,5675,5680,5670,5670,118446
202001210908_,5670,5675,5670,5670,239498
202001210909_,5670,5675,5670,5670,137670
202001210910_,5670,5670,5660,5665,50026
202001210911_,5660,5665,5655,5660,110804
202001210912_,5660,5670,5660,5670,91956
202001210913_,5670,5675,5665,5670,18968
202001210914_,5670,5675,5665,5670,132890
202001210915_,5670,5675,5665,5670,21788
202001210916_,5670,5670,5660,5665,203531
202001210917_,5665,5665,5660,5660,110646
202001210918_,5660,5660,5655,5660,60852
202001210919_,5660,5665,5660,5660,25399
202001210920_,5660,5665,5660,5660,22563
202001210921_,5660,5660,5655,5660,19589
202001210922_,5660,5665,5655,5665,56679
202001210923_,5665,5665,5655,5660,44664
202001210924_,5660,5660,5655,5655,81894
202001210925_,5655,5660,5655,5660,21274
202001210926_,5660,5660,5655,5660,75479
202001210927_,5660,5665,5660,5660,65153
202001210928_,5665,5670,5660,5670,35416
202001210929_,5670,5670,5665,5670,23793
202001210930_,5665,5680,5665,5675,166752
202001210931_,5675,5680,5670,5675,196907
202001210932_,5675,5680,5670,5675,61004
202001210933_,5680,5685,5675,5675,27565
202001210934_,5680,5680,5675,5680,51548
202001210935_,5680,5680,5675,5675,110788
202001210936_,5675,5675,5665,5670,106201
202001210937_,5670,5680,5670,5680,58069
202001210938_,5680,5680,5670,5670,8676
202001210939_,5670,5670,5660,5660,82458
202001210940_,5660,5665,5660,5665,69849
202001210941_,5665,5665,5655,5660,82450
202001210942_,5660,5660,5655,5655,13919
202001210943_,5655,5660,5655,5655,40078
202001210944_,5660,5660,5655,5655,5292
202001210945_,5660,5670,5660,5665,64348
202001210946_,5665,5665,5660,5660,11637
202001210947_,5660,5660,5660,5660,69071
202001210948_,5660,5660,5655,5660,4324
202001210949_,5660,5665,5660,5665,13727
202001210950_,5660,5660,5650,5650,138058
202001210951_,5650,5660,5650,5655,41171
202001210952_,5655,5660,5655,5655,976
202001210953_,5660,5660,5655,5655,35511
202001210954_,5655,5660,5655,5655,442
202001210955_,5655,5660,5655,5655,9245
202001210956_,5660,5660,5660,5660,6588
202001210957_,5665,5665,5660,5660,39578
202001210958_,5665,5665,5660,5660,20015
202001210959_,5660,5660,5655,5660,7488
202001211000_,5655,5665,5655,5665,11371
202001211001_,5665,5670,5665,5665,116440
202001211002_,5670,5675,5665,5670,69039
