Transaction time,opening,highest,lowest,current,amount
201912170900_,6400,6405,6390,6390,443906
201912170901_,6390,6395,6385,6385,379987
201912170902_,6385,6420,6380,6410,558913
201912170903_,6410,6415,6405,6410,68206
201912170904_,6410,6420,6405,6405,277428
201912170905_,6410,6415,6405,6410,241047
201912170906_,6410,6410,6405,6410,26770
201912170907_,6410,6420,6410,6410,163123
201912170908_,6410,6415,6395,6405,94940
201912170909_,6405,6405,6395,6405,128333
201912170910_,6405,6410,6405,6410,152556
201912170911_,6410,6420,6405,6410,504178
201912170912_,6410,6415,6410,6415,8034
201912170913_,6410,6415,6410,6415,182800
201912170914_,6415,6415,6410,6415,70563
201912170915_,6415,6415,6410,6415,96300
201912170916_,6415,6420,6410,6420,187208
201912170917_,6420,6420,6415,6420,29976
201912170918_,6420,6420,6410,6410,108844
201912170919_,6410,6420,6405,6415,54617
201912170920_,6415,6420,6410,6410,15344
201912170921_,6415,6425,6415,6420,57526
201912170922_,6420,6425,6415,6415,8544
201912170923_,6415,6420,6410,6415,40108
201912170924_,6415,6415,6410,6415,6083
201912170925_,6415,6425,6410,6420,43211
201912170926_,6420,6425,6415,6420,21112
201912170927_,6425,6425,6420,6425,35732
201912170928_,6420,6425,6415,6415,44060
201912170929_,6420,6420,6415,6415,50982
201912170930_,6415,6420,6410,6410,4498
201912170931_,6410,6415,6410,6410,1251
201912170932_,6415,6425,6410,6420,17747
201912170933_,6420,6425,6415,6420,20363
201912170934_,6420,6425,6420,6420,11485
201912170935_,6425,6425,6420,6420,1347
201912170936_,6420,6425,6415,6415,46481
201912170937_,6415,6420,6415,6415,20392
201912170938_,6415,6415,6410,6410,19863
201912170939_,6410,6415,6410,6410,3000
201912170940_,6410,6415,6410,6410,17385
201912170941_,6410,6415,6405,6405,119062
201912170942_,6410,6415,6405,6410,45029
201912170943_,6415,6415,6405,6410,11742
201912170944_,6410,6410,6405,6410,9021
201912170945_,6405,6410,6405,6410,36160
201912170946_,6405,6410,6405,6410,37385
201912170947_,6410,6410,6405,6410,14704
201912170948_,6410,6415,6405,6415,4531
201912170949_,6415,6425,6410,6425,71677
201912170950_,6425,6425,6420,6420,21511
201912170951_,6420,6425,6415,6420,58390
201912170952_,6420,6425,6420,6425,5211
201912170953_,6420,6420,6415,6415,54857
201912170954_,6415,6415,6410,6415,7368
201912170955_,6420,6420,6415,6415,4291
201912170956_,6415,6425,6415,6420,22218
201912170957_,6415,6420,6415,6420,2470
201912170958_,6415,6420,6415,6415,3539
201912170959_,6415,6420,6415,6420,199
201912171000_,6420,6420,6410,6410,68269
201912171001_,6410,6410,6400,6405,132451
201912171002_,6405,6405,6390,6395,239978
201912171003_,6395,6395,6390,6390,134632
201912171004_,6395,6400,6390,6395,81896
201912171005_,6395,6400,6395,6400,18922
201912171006_,6400,6400,6390,6400,14736
201912171007_,6395,6395,6390,6390,5421
201912171008_,6395,6395,6385,6385,136000
201912171009_,6390,6390,6385,6390,38965
201912171010_,6390,6390,6385,6385,139598
201912171011_,6385,6385,6370,6380,256822
201912171012_,6380,6380,6375,6380,54601
201912171013_,6380,6380,6365,6370,294782
201912171014_,6370,6380,6365,6375,37224
201912171015_,6375,6385,6375,6380,115807
201912171016_,6380,6380,6375,6380,7497
201912171017_,6380,6385,6380,6380,18192
201912171018_,6385,6385,6380,6385,4898
201912171019_,6385,6385,6380,6380,1454
201912171020_,6385,6385,6380,6380,31800
201912171021_,6380,6380,6375,6375,7546
201912171022_,6380,6380,6370,6375,185267
