Transaction time,opening,highest,lowest,current,amount
201912120900_,6830,6830,6820,6825,744026
201912120901_,6825,6825,6810,6820,263703
201912120902_,6820,6835,6815,6825,203588
201912120903_,6830,6830,6810,6815,241870
201912120904_,6815,6815,6800,6805,425203
201912120905_,6805,6810,6800,6800,599967
201912120906_,6800,6810,6790,6800,260252
201912120907_,6805,6810,6805,6805,161383
201912120908_,6805,6810,6800,6805,120756
201912120909_,6805,6810,6805,6810,135310
201912120910_,6805,6810,6800,6805,195501
201912120911_,6805,6805,6795,6805,221356
201912120912_,6805,6805,6800,6805,17336
201912120913_,6805,6805,6790,6795,308897
201912120914_,6795,6795,6790,6795,51745
201912120915_,6790,6795,6785,6790,285179
201912120916_,6785,6795,6785,6790,96497
201912120917_,6795,6805,6790,6800,49333
201912120918_,6805,6805,6795,6800,89793
201912120919_,6800,6805,6795,6800,27882
201912120920_,6800,6805,6795,6800,188519
201912120921_,6800,6805,6800,6805,22621
201912120922_,6805,6805,6800,6805,97332
201912120923_,6805,6805,6800,6805,53142
201912120924_,6805,6810,6805,6805,245050
201912120925_,6805,6805,6795,6805,80973
201912120926_,6805,6805,6800,6800,30431
201912120927_,6800,6800,6790,6800,102130
201912120928_,6800,6805,6800,6805,54881
201912120929_,6810,6810,6805,6805,14095
201912120930_,6805,6805,6800,6805,173594
201912120931_,6805,6805,6800,6805,144942
201912120932_,6800,6805,6800,6805,4269
201912120933_,6805,6810,6805,6810,175872
201912120934_,6810,6815,6810,6810,54731
201912120935_,6810,6815,6805,6810,55259
201912120936_,6810,6810,6800,6800,43248
201912120937_,6805,6810,6800,6810,7959
201912120938_,6810,6810,6805,6810,1385
201912120939_,6805,6810,6805,6805,167878
201912120940_,6805,6810,6805,6810,3466
201912120941_,6810,6810,6805,6805,36118
201912120942_,6800,6800,6790,6790,245912
201912120943_,6790,6795,6790,6795,84060
201912120944_,6795,6800,6790,6800,96121
201912120945_,6800,6800,6790,6800,14322
201912120946_,6800,6800,6790,6800,30333
201912120947_,6800,6800,6790,6795,38918
201912120948_,6795,6800,6790,6800,2120
201912120949_,6800,6800,6795,6800,24492
201912120950_,6800,6800,6795,6795,18526
201912120951_,6800,6800,6795,6795,29736
201912120952_,6800,6800,6795,6800,1225
201912120953_,6800,6800,6795,6800,32528
201912120954_,6800,6800,6795,6795,23392
201912120955_,6795,6800,6790,6795,33342
201912120956_,6795,6795,6790,6795,11782
201912120957_,6795,6795,6790,6795,22905
201912120958_,6795,6795,6790,6790,263306
201912120959_,6790,6795,6790,6790,111303
201912121000_,6790,6790,6785,6785,49835
201912121001_,6785,6795,6785,6795,77427
201912121002_,6790,6800,6790,6795,121896
201912121003_,6795,6800,6795,6795,23094
201912121004_,6795,6800,6795,6800,20719
201912121005_,6800,6800,6790,6790,10224
201912121006_,6795,6795,6790,6795,2447
201912121007_,6795,6795,6790,6790,76789
201912121008_,6790,6795,6790,6790,23762
201912121009_,6790,6790,6785,6790,37076
201912121010_,6790,6790,6780,6780,215863
201912121011_,6780,6785,6780,6785,445101
201912121012_,6780,6785,6780,6780,87753
201912121013_,6780,6780,6775,6780,25841
201912121014_,6780,6780,6770,6780,243634
201912121015_,6780,6780,6775,6780,36153
201912121016_,6780,6780,6775,6775,5433
201912121017_,6780,6780,6770,6775,94484
201912121018_,6775,6780,6775,6780,94178
201912121019_,6775,6780,6775,6780,90515
201912121020_,6780,6780,6780,6780,10968
201912121021_,6775,6785,6775,6780,48690
201912121022_,6780,6785,6780,6780,42633
201912121023_,6780,6780,6775,6780,15150
201912121024_,6780,6780,6775,6780,8963
201912121025_,6780,6780,6775,6780,65504
201912121026_,6780,6780,6775,6780,4418
201912121027_,6780,6780,6775,6775,33798
201912121028_,6780,6780,6775,6775,121895
201912121029_,6775,6775,6770,6770,250892
201912121030_,6770,6775,6770,6775,90084
201912121031_,6775,6780,6770,6775,26535
201912121032_,6775,6780,6770,6775,9088
201912121033_,6775,6780,6775,6775,26021
201912121034_,6775,6775,6770,6775,22709
201912121035_,6775,6775,6770,6775,12342
201912121036_,6780,6780,6770,6775,60860
201912121037_,6775,6775,6775,6775,2106
201912121038_,6775,6775,6775,6775,7222
201912121039_,6775,6775,6770,6770,239612
201912121040_,6770,6770,6765,6770,63230
201912121041_,6770,6770,6765,6770,9686
201912121042_,6765,6770,6760,6765,350465
201912121043_,6765,6765,6760,6765,101626
201912121044_,6765,6770,6765,6765,44043
201912121045_,6765,6770,6765,6765,30636
201912121046_,6765,6770,6765,6765,22148
201912121047_,6770,6775,6765,6770,57751
201912121048_,6770,6770,6765,6770,8708
201912121049_,6770,6770,6770,6770,20095
201912121050_,6770,6770,6770,6770,3828
201912121051_,6770,6770,6765,6770,107301
201912121052_,6765,6770,6765,6770,5679
201912121053_,6770,6770,6765,6765,5745
201912121054_,6765,6765,6765,6765,55561
201912121055_,6765,6765,6760,6760,258958
201912121056_,6760,6765,6755,6760,61557
201912121057_,6760,6760,6755,6755,158340
201912121058_,6755,6760,6750,6755,50759
201912121059_,6755,6755,6750,6750,23819
201912121100_,6750,6755,6750,6755,64376
201912121101_,6755,6760,6750,6760,25716
201912121102_,6760,6760,6755,6755,11662
201912121103_,6755,6760,6755,6755,68679
201912121104_,6755,6760,6755,6755,6613
201912121105_,6760,6760,6755,6760,15940
