Transaction time,opening,highest,lowest,current,amount
202009030900_,4135,4140,4130,4135,2303998
202009030901_,4135,4145,4120,4130,2894291
202009030902_,4130,4135,4115,4120,1669178
202009030903_,4120,4120,4105,4120,2543916
202009030904_,4120,4120,4105,4110,1791477
202009030905_,4110,4130,4105,4130,1304454
202009030906_,4125,4140,4125,4130,1482196
202009030907_,4130,4130,4115,4120,1121416
202009030908_,4115,4125,4115,4120,478275
202009030909_,4120,4130,4115,4120,765573
202009030910_,4120,4130,4115,4130,367506
202009030911_,4130,4130,4120,4125,612777
202009030912_,4125,4130,4115,4115,1756454
202009030913_,4115,4120,4105,4110,2131370
202009030914_,4110,4120,4110,4115,374402
202009030915_,4115,4130,4110,4130,527724
202009030916_,4130,4130,4120,4125,647417
202009030917_,4125,4125,4115,4115,777908
202009030918_,4125,4125,4115,4125,344219
202009030919_,4125,4125,4120,4125,282487
202009030920_,4125,4125,4115,4125,375262
202009030921_,4125,4125,4110,4110,913219
202009030922_,4110,4115,4100,4100,2692179
202009030923_,4105,4105,4095,4105,1969107
202009030924_,4100,4105,4095,4100,1371153
202009030925_,4100,4100,4090,4095,1611940
202009030926_,4095,4095,4085,4090,1765105
202009030927_,4090,4090,4085,4085,1471655
202009030928_,4090,4090,4085,4090,295983
202009030929_,4090,4095,4085,4090,1068663
202009030930_,4090,4090,4080,4085,1532114
202009030931_,4085,4085,4070,4075,2397892
202009030932_,4080,4080,4070,4075,852060
202009030933_,4075,4095,4070,4090,935043
202009030934_,4090,4090,4080,4085,671284
202009030935_,4085,4090,4080,4090,1376099
202009030936_,4090,4090,4080,4085,568014
202009030937_,4085,4085,4080,4085,200811
202009030938_,4085,4090,4075,4080,914549
202009030939_,4080,4085,4075,4075,243842
202009030940_,4080,4085,4070,4085,969886
202009030941_,4085,4090,4075,4085,1173589
202009030942_,4080,4090,4080,4090,1390556
202009030943_,4085,4100,4085,4090,1458256
202009030944_,4090,4095,4080,4085,1038680
202009030945_,4080,4090,4080,4090,344917
202009030946_,4085,4095,4085,4090,580412
202009030947_,4090,4095,4085,4095,285959
202009030948_,4095,4095,4085,4090,209596
202009030949_,4090,4090,4080,4085,704983
202009030950_,4085,4085,4080,4085,81878
202009030951_,4085,4095,4080,4090,888557
202009030952_,4090,4095,4085,4090,485433
202009030953_,4090,4090,4085,4085,872675
202009030954_,4090,4090,4075,4080,2308290
202009030955_,4080,4085,4075,4080,349980
202009030956_,4075,4080,4075,4075,665183
202009030957_,4080,4090,4075,4090,531887
202009030958_,4090,4090,4085,4090,561332
202009030959_,4090,4105,4085,4100,987196
202009031000_,4100,4105,4095,4105,869158
202009031001_,4105,4105,4090,4095,1089699
202009031002_,4100,4100,4090,4095,393784
202009031003_,4095,4095,4085,4090,591749
202009031004_,4090,4095,4085,4090,703941
202009031005_,4090,4095,4085,4090,211671
202009031006_,4095,4100,4090,4095,235381
202009031007_,4095,4100,4090,4100,220943
202009031008_,4100,4105,4095,4100,803826
202009031009_,4095,4100,4090,4095,329512
202009031010_,4095,4100,4090,4100,101399
202009031011_,4100,4100,4095,4100,73865
202009031012_,4100,4105,4095,4105,495687
202009031013_,4105,4110,4095,4110,1409108
202009031014_,4110,4115,4105,4110,611434
202009031015_,4110,4120,4110,4120,1596425
