Transaction time,opening,highest,lowest,current,amount
201912050900_,7160,7170,7155,7170,963187
201912050901_,7170,7180,7160,7165,284917
201912050902_,7170,7175,7160,7165,138939
201912050903_,7165,7165,7135,7135,287950
201912050904_,7135,7145,7125,7130,299802
201912050905_,7125,7145,7120,7140,159528
201912050906_,7145,7150,7140,7150,68509
201912050907_,7145,7150,7140,7145,73190
201912050908_,7145,7145,7135,7140,70860
201912050909_,7135,7140,7125,7130,202165
201912050910_,7125,7135,7125,7135,97395
201912050911_,7135,7135,7125,7135,148543
201912050912_,7130,7140,7125,7135,43618
201912050913_,7140,7150,7135,7145,111338
201912050914_,7145,7150,7140,7145,65990
201912050915_,7145,7145,7140,7145,40103
201912050916_,7145,7155,7145,7145,72171
201912050917_,7145,7150,7140,7140,24475
201912050918_,7140,7140,7130,7135,71840
201912050919_,7135,7135,7130,7135,3812
201912050920_,7135,7145,7135,7145,167379
201912050921_,7140,7145,7135,7140,11275
201912050922_,7140,7140,7135,7140,18782
201912050923_,7140,7150,7135,7145,61229
201912050924_,7145,7150,7145,7145,17686
201912050925_,7145,7150,7140,7145,32142
201912050926_,7150,7155,7145,7150,134684
201912050927_,7150,7155,7145,7145,83377
201912050928_,7145,7145,7135,7135,73973
201912050929_,7135,7145,7135,7140,13088
201912050930_,7145,7155,7145,7150,71290
201912050931_,7150,7170,7150,7170,258340
201912050932_,7175,7175,7160,7165,107557
201912050933_,7165,7170,7155,7155,47166
201912050934_,7160,7160,7155,7160,55340
201912050935_,7160,7165,7160,7160,11228
201912050936_,7160,7160,7145,7155,101109
201912050937_,7155,7155,7150,7155,13191
201912050938_,7155,7155,7145,7145,22670
201912050939_,7150,7155,7145,7150,10041
201912050940_,7150,7155,7145,7155,35000
201912050941_,7160,7165,7160,7160,30688
201912050942_,7165,7165,7160,7160,412820
201912050943_,7160,7165,7160,7165,164989
201912050944_,7165,7165,7160,7165,115244
201912050945_,7165,7165,7160,7165,195566
201912050946_,7165,7175,7160,7175,103170
201912050947_,7170,7175,7170,7175,39659
