Transaction time,opening,highest,lowest,current,amount
202002060900_,6045,6055,6035,6050,1974737
202002060901_,6050,6060,6045,6050,591490
202002060902_,6050,6055,6035,6045,692081
202002060903_,6045,6045,6015,6020,945224
202002060904_,6020,6030,6015,6025,345964
202002060905_,6025,6030,6020,6030,290363
202002060906_,6030,6030,6010,6015,411372
202002060907_,6015,6015,6005,6010,304383
202002060908_,6005,6010,6000,6005,474709
202002060909_,6000,6015,6000,6010,537928
202002060910_,6015,6025,6005,6025,221191
202002060911_,6025,6035,6020,6025,482465
202002060912_,6030,6045,6025,6045,284286
202002060913_,6045,6050,6035,6040,172039
202002060914_,6040,6050,6035,6045,156476
202002060915_,6045,6050,6030,6035,125447
202002060916_,6035,6040,6020,6025,222587
202002060917_,6025,6030,6015,6015,231981
202002060918_,6015,6020,6010,6015,391719
202002060919_,6015,6025,6015,6020,84151
202002060920_,6020,6025,6010,6015,231014
202002060921_,6015,6015,6000,6010,314617
202002060922_,6005,6020,6005,6015,118199
202002060923_,6015,6025,6010,6020,286931
202002060924_,6020,6030,6020,6020,293296
202002060925_,6020,6030,6015,6025,179182
202002060926_,6025,6025,6020,6020,116896
202002060927_,6025,6025,6010,6010,110374
202002060928_,6010,6020,6010,6015,159762
202002060929_,6015,6015,6010,6015,144534
202002060930_,6020,6030,6010,6015,100506
202002060931_,6015,6015,6005,6005,364051
202002060932_,6005,6010,6005,6005,365454
202002060933_,6010,6015,6000,6010,165290
202002060934_,6010,6015,6005,6005,152946
202002060935_,6005,6010,6005,6005,202795
202002060936_,6005,6005,6000,6005,134224
202002060937_,6005,6010,6000,6010,98914
202002060938_,6005,6020,6000,6015,388832
202002060939_,6015,6020,6010,6015,123540
202002060940_,6015,6025,6015,6020,72232
202002060941_,6020,6020,6000,6010,378092
202002060942_,6005,6010,6000,6000,620498
202002060943_,6000,6015,5990,6010,466564
202002060944_,6010,6020,6010,6015,149208
202002060945_,6020,6025,6015,6020,159941
202002060946_,6015,6015,6010,6015,53383
202002060947_,6015,6025,6010,6020,60573
202002060948_,6020,6030,6020,6025,96025
202002060949_,6025,6025,6015,6025,77744
202002060950_,6025,6025,6015,6020,57608
202002060951_,6020,6020,6015,6020,62068
202002060952_,6020,6025,6015,6020,72831
202002060953_,6020,6025,6015,6020,32086
202002060954_,6020,6025,6015,6020,43240
202002060955_,6020,6020,6010,6015,168323
202002060956_,6010,6015,6010,6010,66388
202002060957_,6010,6015,6005,6010,226359
202002060958_,6010,6010,6005,6010,17300
202002060959_,6010,6015,6010,6010,23506
202002061000_,6010,6010,6000,6010,214276
202002061001_,6010,6010,6000,6005,35997
202002061002_,6000,6005,5995,5995,210572
202002061003_,6000,6000,5990,5995,328494
202002061004_,5995,6000,5990,5995,168002
202002061005_,5990,5995,5980,5990,421513
202002061006_,5985,5995,5985,5995,238441
202002061007_,5995,6005,5995,6005,76380
202002061008_,6000,6005,5990,5995,88432
202002061009_,5995,5995,5990,5990,13911
202002061010_,5990,6000,5990,6000,47911
202002061011_,6000,6000,5995,6000,56921
202002061012_,6000,6000,5990,5995,41507
202002061013_,5995,5995,5985,5990,224860
202002061014_,5990,5990,5985,5985,117453
202002061015_,5985,5985,5975,5980,387597
202002061016_,5980,5980,5970,5975,279924
202002061017_,5975,5975,5960,5960,930583
202002061018_,5960,5965,5950,5960,544627
202002061019_,5955,5965,5955,5965,577779
202002061020_,5965,5970,5960,5965,306854
202002061021_,5965,5975,5965,5970,312685
202002061022_,5970,5975,5965,5970,192857
202002061023_,5970,5970,5960,5965,196546
202002061024_,5965,5965,5955,5960,48835
202002061025_,5955,5955,5945,5950,474047
202002061026_,5945,5955,5945,5950,136614
202002061027_,5955,5965,5950,5965,115187
202002061028_,5965,5975,5960,5970,249259
202002061029_,5970,5970,5960,5970,143033
202002061030_,5965,5980,5965,5975,137847
202002061031_,5975,5985,5975,5980,350475
202002061032_,5985,5990,5980,5990,263289
202002061033_,5995,6000,5985,5985,319658
202002061034_,5985,5990,5975,5985,144853
202002061035_,5980,5985,5975,5980,120923
202002061036_,5975,5980,5970,5975,198260
202002061037_,5975,5980,5965,5970,75534
202002061038_,5970,5970,5965,5970,82577
202002061039_,5970,5980,5965,5980,54701
202002061040_,5975,5985,5975,5980,61071
202002061041_,5985,5985,5980,5985,76834
202002061042_,5990,5990,5980,5985,44200
202002061043_,5985,5990,5985,5985,29324
202002061044_,5985,5985,5975,5975,78787
202002061045_,5980,5980,5975,5975,84778
202002061046_,5975,5980,5975,5975,42555
202002061047_,5980,5985,5975,5980,228838
202002061048_,5975,5975,5970,5975,117145
202002061049_,5975,5975,5970,5970,110477
202002061050_,5970,5975,5970,5975,4554
202002061051_,5975,5985,5970,5985,73571
202002061052_,5985,5990,5975,5975,241733
202002061053_,5980,5980,5975,5980,40624
202002061054_,5980,5995,5975,5985,229772
202002061055_,5990,5995,5985,5990,101295
202002061056_,5990,5990,5980,5985,150585
202002061057_,5985,5990,5980,5980,79751
202002061058_,5980,5985,5980,5985,24039
202002061059_,5985,5990,5980,5985,48704
202002061100_,5985,5985,5980,5980,163729
202002061101_,5980,5980,5975,5975,194072
202002061102_,5975,5975,5960,5965,243553
202002061103_,5965,5965,5955,5955,363131
202002061104_,5960,5965,5955,5965,248944
202002061105_,5965,5965,5955,5960,176688
202002061106_,5960,5960,5955,5955,26025
202002061107_,5960,5960,5945,5950,410550
202002061108_,5950,5950,5945,5950,165182
202002061109_,5950,5955,5945,5955,67198
202002061110_,5955,5955,5945,5950,252267
