Transaction time,opening,highest,lowest,current,amount
202010060900_,4050,4065,4050,4055,3829702
202010060901_,4055,4060,4045,4055,1420715
202010060902_,4050,4060,4050,4050,1012353
202010060903_,4050,4060,4050,4055,1207563
202010060904_,4055,4060,4050,4055,606600
202010060905_,4055,4060,4055,4060,187998
202010060906_,4060,4060,4045,4050,3145064
202010060907_,4050,4050,4040,4045,1388428
202010060908_,4045,4045,4035,4045,1650370
202010060909_,4040,4045,4035,4045,592788
202010060910_,4045,4045,4035,4040,465037
202010060911_,4040,4045,4035,4040,623501
202010060912_,4040,4045,4040,4045,1014999
202010060913_,4040,4050,4040,4050,989656
202010060914_,4050,4050,4040,4040,273673
202010060915_,4040,4050,4035,4040,736483
202010060916_,4045,4045,4035,4040,756068
202010060917_,4040,4045,4035,4040,1015344
202010060918_,4045,4050,4040,4050,278128
202010060919_,4050,4050,4045,4050,87429
202010060920_,4050,4050,4040,4040,1361804
202010060921_,4045,4050,4040,4045,345152
202010060922_,4045,4050,4040,4045,245474
202010060923_,4050,4050,4045,4050,66343
202010060924_,4045,4050,4045,4045,99847
202010060925_,4050,4055,4045,4050,1676974
202010060926_,4050,4055,4045,4050,279101
202010060927_,4050,4050,4040,4045,356943
202010060928_,4040,4045,4035,4040,1071652
202010060929_,4040,4045,4035,4040,1280797
202010060930_,4040,4045,4035,4040,151110
202010060931_,4045,4045,4040,4040,28382
202010060932_,4045,4050,4040,4050,834947
202010060933_,4050,4050,4045,4045,237592
202010060934_,4045,4050,4040,4040,235697
202010060935_,4045,4050,4040,4045,211068
202010060936_,4045,4045,4035,4040,1222364
202010060937_,4040,4045,4035,4040,213392
202010060938_,4045,4050,4040,4045,1090346
202010060939_,4050,4060,4045,4055,1013686
202010060940_,4055,4055,4045,4050,255194
202010060941_,4050,4055,4050,4055,116203
202010060942_,4050,4055,4045,4055,143096
202010060943_,4055,4060,4050,4060,573217
202010060944_,4055,4060,4045,4050,694772
202010060945_,4050,4055,4045,4050,120505
202010060946_,4050,4055,4050,4055,348038
202010060947_,4055,4055,4050,4050,430541
202010060948_,4050,4050,4045,4050,51628
202010060949_,4050,4050,4040,4045,1117827
202010060950_,4045,4045,4035,4040,1841795
202010060951_,4040,4045,4040,4045,27100
202010060952_,4045,4045,4040,4045,41164
202010060953_,4040,4050,4040,4045,932713
202010060954_,4050,4050,4045,4045,194392
202010060955_,4045,4045,4040,4045,54552
202010060956_,4045,4045,4040,4045,18905
202010060957_,4045,4045,4030,4035,2062625
202010060958_,4035,4035,4025,4030,950921
202010060959_,4030,4035,4025,4035,1383035
202010061000_,4030,4035,4025,4030,2663536
202010061001_,4030,4035,4025,4035,267844
202010061002_,4035,4040,4030,4035,414366
202010061003_,4040,4040,4035,4040,84591
202010061004_,4040,4045,4035,4040,506023
202010061005_,4040,4045,4035,4045,182903
202010061006_,4045,4045,4040,4040,220868
202010061007_,4045,4045,4035,4045,380267
202010061008_,4045,4050,4040,4050,1186391
202010061009_,4050,4050,4045,4050,155862
202010061010_,4050,4055,4045,4050,360410
202010061011_,4050,4050,4045,4050,482944
202010061012_,4050,4050,4045,4050,332853
202010061013_,4050,4055,4050,4050,240112
202010061014_,4050,4060,4050,4055,561027
202010061015_,4055,4060,4055,4060,36478
202010061016_,4060,4060,4055,4055,115026
202010061017_,4055,4065,4055,4060,995856
202010061018_,4060,4065,4055,4055,648156
202010061019_,4060,4065,4055,4060,282171
202010061020_,4065,4065,4055,4060,243177
202010061021_,4055,4065,4055,4060,555415
202010061022_,4060,4060,4055,4055,47267
202010061023_,4055,4060,4055,4055,570965
202010061024_,4055,4060,4050,4055,307943
202010061025_,4060,4060,4050,4055,158300
202010061026_,4060,4060,4055,4060,511996
202010061027_,4060,4060,4055,4060,44014
202010061028_,4060,4060,4055,4060,25699
202010061029_,4060,4065,4055,4065,991146
202010061030_,4065,4065,4060,4065,429633
202010061031_,4070,4075,4065,4070,1089942
202010061032_,4070,4075,4065,4075,498935
202010061033_,4075,4075,4065,4070,393468
