Transaction time,opening,highest,lowest,current,amount
202007310900_,4515,4520,4490,4495,2926623
202007310901_,4490,4505,4480,4500,1937816
202007310902_,4505,4525,4500,4515,1297779
202007310903_,4520,4545,4515,4540,1181713
202007310904_,4535,4545,4530,4535,1379855
202007310905_,4535,4555,4535,4555,935217
202007310906_,4555,4565,4550,4555,1369341
202007310907_,4555,4560,4545,4555,1185196
202007310908_,4550,4560,4550,4555,681150
202007310909_,4555,4575,4550,4575,849040
202007310910_,4570,4580,4565,4580,1686519
202007310911_,4580,4585,4575,4580,912986
202007310912_,4580,4580,4560,4570,1242379
202007310913_,4570,4575,4565,4575,587757
202007310914_,4570,4575,4565,4565,394357
202007310915_,4565,4580,4565,4575,1172298
202007310916_,4580,4590,4570,4585,1233055
202007310917_,4585,4590,4570,4580,492051
202007310918_,4580,4580,4570,4575,580354
202007310919_,4575,4575,4565,4575,265550
202007310920_,4570,4585,4570,4570,809446
202007310921_,4575,4580,4570,4575,263383
202007310922_,4575,4585,4570,4580,555305
202007310923_,4580,4585,4575,4580,509540
202007310924_,4580,4590,4575,4585,639565
202007310925_,4585,4595,4580,4590,552240
202007310926_,4590,4595,4585,4585,746425
202007310927_,4585,4590,4580,4585,473672
202007310928_,4585,4600,4585,4600,878847
202007310929_,4600,4600,4595,4600,532496
202007310930_,4600,4600,4590,4595,669763
202007310931_,4595,4605,4590,4600,872352
202007310932_,4605,4610,4600,4610,1271660
202007310933_,4610,4615,4605,4605,1034940
202007310934_,4605,4615,4605,4610,876762
202007310935_,4610,4615,4600,4605,801657
202007310936_,4605,4605,4590,4595,480427
202007310937_,4590,4600,4590,4595,538708
202007310938_,4595,4600,4590,4595,558570
202007310939_,4600,4605,4595,4605,709430
202007310940_,4605,4605,4595,4595,221406
202007310941_,4600,4600,4595,4600,60638
202007310942_,4600,4605,4595,4600,589856
202007310943_,4600,4605,4595,4605,108366
202007310944_,4605,4605,4595,4600,395975
202007310945_,4600,4605,4595,4600,347788
202007310946_,4600,4600,4590,4595,358693
202007310947_,4595,4600,4590,4595,397547
202007310948_,4595,4600,4585,4585,334494
202007310949_,4585,4590,4580,4580,364888
202007310950_,4585,4590,4580,4585,729012
202007310951_,4585,4590,4580,4590,253738
202007310952_,4590,4590,4585,4590,376730
202007310953_,4590,4595,4585,4590,202605
202007310954_,4590,4600,4590,4595,337912
202007310955_,4595,4600,4590,4600,500558
202007310956_,4600,4600,4590,4590,167431
202007310957_,4590,4595,4580,4580,327710
202007310958_,4580,4590,4580,4585,296991
202007310959_,4585,4590,4580,4590,452353
202007311000_,4585,4595,4580,4585,1214274
202007311001_,4585,4590,4580,4590,654532
202007311002_,4590,4595,4585,4585,269811
202007311003_,4585,4585,4570,4575,922249
202007311004_,4570,4575,4560,4565,1645373
202007311005_,4565,4565,4560,4565,638416
202007311006_,4560,4565,4555,4555,728367
202007311007_,4560,4565,4550,4555,772018
202007311008_,4555,4560,4550,4555,407258
202007311009_,4555,4560,4550,4560,489678
202007311010_,4560,4560,4555,4560,517874
202007311011_,4555,4565,4555,4565,385181
202007311012_,4565,4565,4555,4565,815061
202007311013_,4560,4565,4555,4565,671208
202007311014_,4565,4565,4555,4555,429019
202007311015_,4555,4560,4550,4555,626149
202007311016_,4550,4555,4550,4555,347361
202007311017_,4555,4560,4550,4555,158959
202007311018_,4555,4560,4550,4560,84769
202007311019_,4560,4560,4550,4555,215839
202007311020_,4555,4560,4550,4555,203495
202007311021_,4555,4565,4555,4565,254822
202007311022_,4560,4575,4560,4570,675356
202007311023_,4570,4570,4560,4565,200263
202007311024_,4565,4570,4565,4570,232222
202007311025_,4570,4570,4555,4555,287738
202007311026_,4555,4560,4555,4560,62719
202007311027_,4560,4560,4555,4560,69803
202007311028_,4555,4560,4550,4555,789527
202007311029_,4550,4555,4550,4550,259467
202007311030_,4550,4555,4545,4550,160150
202007311031_,4550,4555,4540,4545,934447
202007311032_,4545,4550,4535,4535,754924
202007311033_,4535,4545,4535,4540,213189
202007311034_,4540,4545,4535,4545,541490
202007311035_,4540,4545,4530,4535,723844
202007311036_,4540,4540,4535,4535,442258
202007311037_,4535,4540,4530,4535,527129
202007311038_,4535,4535,4525,4530,836908
202007311039_,4525,4535,4525,4530,428254
202007311040_,4530,4540,4525,4540,520476
202007311041_,4540,4540,4530,4535,250031
202007311042_,4535,4540,4530,4540,354463
202007311043_,4540,4540,4535,4540,199138
202007311044_,4540,4540,4535,4540,104655
202007311045_,4540,4540,4525,4530,1074493
202007311046_,4530,4540,4525,4540,182665
202007311047_,4540,4540,4535,4540,81269
202007311048_,4540,4540,4535,4540,27741
202007311049_,4535,4545,4535,4540,234526
202007311050_,4540,4540,4530,4535,178448
202007311051_,4535,4540,4530,4535,116680
202007311052_,4530,4535,4530,4535,116075
202007311053_,4530,4535,4525,4530,735146
202007311054_,4530,4535,4525,4535,294779
202007311055_,4535,4540,4530,4535,107655
202007311056_,4535,4545,4530,4540,223047
202007311057_,4540,4545,4535,4540,330170
202007311058_,4540,4540,4535,4540,97385
202007311059_,4540,4540,4535,4540,70548
202007311100_,4540,4545,4535,4545,43873
202007311101_,4545,4545,4535,4540,248017
202007311102_,4540,4545,4535,4545,67598
202007311103_,4545,4545,4535,4540,69139
202007311104_,4540,4550,4540,4550,423576
202007311105_,4550,4555,4545,4550,1704490
202007311106_,4550,4555,4550,4555,281162
202007311107_,4555,4555,4550,4555,488716
202007311108_,4555,4560,4555,4560,49953
202007311109_,4560,4560,4555,4560,446550
202007311110_,4560,4565,4555,4560,357373
202007311111_,4560,4565,4560,4560,275131
202007311112_,4560,4565,4560,4560,131848
202007311113_,4565,4565,4560,4560,36980
202007311114_,4560,4565,4560,4560,40478
202007311115_,4565,4570,4560,4565,711432
202007311116_,4565,4570,4560,4565,143887
202007311117_,4565,4570,4560,4565,174090
202007311118_,4570,4570,4565,4565,27190
202007311119_,4570,4570,4565,4570,46108
202007311120_,4570,4575,4565,4570,625114
202007311121_,4575,4575,4565,4575,168829
202007311122_,4575,4580,4570,4575,1511741
202007311123_,4575,4580,4575,4575,89381
202007311124_,4575,4585,4575,4585,430800
202007311125_,4585,4585,4575,4580,852122
202007311126_,4580,4580,4570,4575,460416
202007311127_,4575,4580,4570,4575,304833
202007311128_,4580,4585,4575,4585,518586
202007311129_,4580,4585,4580,4580,225040
202007311130_,4585,4590,4580,4590,1066241
202007311131_,4590,4590,4585,4585,255273
202007311132_,4590,4590,4585,4590,116207
202007311133_,4590,4590,4585,4585,461536
202007311134_,4585,4595,4585,4590,1604582
202007311135_,4590,4595,4585,4585,191678
202007311136_,4590,4590,4585,4585,830414
202007311137_,4585,4595,4585,4585,734290
202007311138_,4585,4590,4585,4590,61240
202007311139_,4585,4595,4585,4590,555962
202007311140_,4590,4590,4580,4580,570588
202007311141_,4580,4585,4575,4575,283615
