Transaction time,opening,highest,lowest,current,amount
202007090900_,5035,5040,5030,5040,1502546
202007090901_,5040,5050,5035,5040,1423397
202007090902_,5035,5040,5015,5020,1830208
202007090903_,5020,5025,5015,5020,1082746
202007090904_,5020,5030,5020,5030,1994595
202007090905_,5030,5035,5025,5030,799350
202007090906_,5030,5035,5020,5025,707683
202007090907_,5030,5030,5020,5020,886700
202007090908_,5020,5030,5015,5025,558951
202007090909_,5025,5030,5020,5025,663378
202007090910_,5025,5025,5015,5025,766219
202007090911_,5020,5030,5020,5025,258608
202007090912_,5030,5035,5025,5030,718119
202007090913_,5030,5035,5025,5030,258648
202007090914_,5030,5035,5025,5035,585046
202007090915_,5030,5040,5030,5040,807361
202007090916_,5035,5040,5030,5035,327167
202007090917_,5035,5040,5030,5040,372777
202007090918_,5035,5040,5030,5035,180059
202007090919_,5035,5035,5025,5025,360564
202007090920_,5025,5040,5025,5040,284322
202007090921_,5040,5040,5030,5035,263268
202007090922_,5035,5040,5030,5035,470624
202007090923_,5040,5040,5035,5035,85757
202007090924_,5035,5045,5035,5040,698894
202007090925_,5040,5045,5040,5040,610609
202007090926_,5040,5045,5040,5040,93961
202007090927_,5045,5045,5035,5040,254641
202007090928_,5040,5045,5035,5035,162833
202007090929_,5035,5040,5030,5035,439301
202007090930_,5035,5040,5030,5030,343117
202007090931_,5035,5035,5030,5035,164346
202007090932_,5035,5040,5030,5035,142521
202007090933_,5035,5035,5020,5025,783679
202007090934_,5020,5025,5010,5015,1816255
202007090935_,5015,5020,5010,5015,700465
202007090936_,5010,5020,5010,5020,331722
202007090937_,5015,5020,5010,5015,588925
202007090938_,5020,5020,5010,5010,228173
202007090939_,5015,5015,5005,5015,1391232
202007090940_,5015,5015,5005,5010,572192
202007090941_,5015,5015,5005,5005,942809
202007090942_,5010,5010,4995,5000,1826501
202007090943_,5000,5000,4985,4990,2079254
202007090944_,4990,5000,4985,4995,783370
202007090945_,4995,5000,4995,4995,204691
202007090946_,5000,5005,4995,5005,569515
202007090947_,5000,5005,4995,5005,473171
202007090948_,5005,5015,5000,5010,456465
202007090949_,5010,5010,5000,5010,287420
202007090950_,5010,5015,5005,5010,263430
202007090951_,5010,5010,5000,5005,463337
202007090952_,5005,5010,5000,5005,210600
202007090953_,5010,5015,5005,5010,329887
202007090954_,5010,5015,5005,5010,176673
202007090955_,5005,5010,5005,5005,220844
202007090956_,5010,5015,5005,5010,212319
202007090957_,5010,5020,5010,5010,672696
202007090958_,5010,5015,5005,5010,209297
202007090959_,5010,5010,5005,5005,390546
202007091000_,5010,5015,5000,5010,591285
202007091001_,5005,5020,5005,5015,468048
202007091002_,5015,5025,5010,5025,404908
202007091003_,5025,5030,5020,5025,626366
202007091004_,5025,5030,5020,5030,1310079
202007091005_,5025,5030,5020,5020,191410
202007091006_,5025,5025,5010,5015,312242
202007091007_,5015,5020,5010,5015,76702
202007091008_,5015,5020,5005,5015,269557
202007091009_,5015,5025,5015,5020,310205
202007091010_,5020,5030,5020,5025,686807
202007091011_,5030,5035,5030,5030,2064927
202007091012_,5030,5035,5025,5030,1228004
202007091013_,5030,5035,5020,5025,216300
202007091014_,5025,5025,5020,5020,294041
202007091015_,5020,5035,5020,5030,604028
202007091016_,5030,5035,5025,5025,251188
202007091017_,5025,5030,5025,5025,203048
202007091018_,5030,5030,5025,5025,118930
202007091019_,5025,5025,5015,5020,744364
202007091020_,5015,5020,5010,5015,106993
202007091021_,5020,5020,5015,5015,145604
202007091022_,5015,5020,5010,5010,217853
202007091023_,5010,5020,5010,5015,209513
202007091024_,5015,5020,5010,5015,79790
202007091025_,5015,5020,5010,5015,61258
202007091026_,5015,5020,5015,5020,178701
202007091027_,5020,5025,5020,5025,64778
202007091028_,5025,5030,5020,5030,140852
202007091029_,5025,5030,5025,5030,388901
202007091030_,5025,5035,5025,5030,855042
202007091031_,5030,5030,5015,5015,452831
202007091032_,5020,5025,5020,5025,201010
202007091033_,5025,5035,5020,5030,694221
202007091034_,5030,5035,5025,5030,393338
202007091035_,5030,5035,5025,5030,89947
202007091036_,5030,5030,5025,5025,248866
202007091037_,5020,5025,5015,5015,504772
202007091038_,5020,5025,5015,5020,228355
202007091039_,5020,5025,5015,5020,158330
202007091040_,5020,5020,5015,5015,840515
202007091041_,5015,5020,5010,5015,461672
202007091042_,5015,5020,5010,5015,487425
202007091043_,5015,5020,5010,5020,1058296
202007091044_,5020,5020,5015,5020,46943
202007091045_,5020,5025,5015,5025,483091
202007091046_,5025,5030,5020,5025,454623
202007091047_,5025,5030,5025,5030,1328799
202007091048_,5030,5030,5025,5030,199849
202007091049_,5030,5030,5020,5025,452356
202007091050_,5020,5025,5015,5025,175374
202007091051_,5020,5025,5015,5020,73806
202007091052_,5020,5025,5020,5025,94498
202007091053_,5025,5030,5020,5025,202285
202007091054_,5025,5030,5025,5025,66655
202007091055_,5025,5030,5020,5020,53365
202007091056_,5020,5030,5020,5025,93358
202007091057_,5025,5030,5025,5030,108551
202007091058_,5030,5035,5025,5030,829237
202007091059_,5030,5035,5025,5030,259010
202007091100_,5035,5035,5030,5035,935867
202007091101_,5030,5040,5030,5035,221989
202007091102_,5035,5045,5035,5045,616619
202007091103_,5040,5045,5035,5035,473975
202007091104_,5035,5040,5030,5035,501074
202007091105_,5035,5040,5030,5035,366575
202007091106_,5035,5040,5030,5040,220974
202007091107_,5040,5045,5035,5045,327038
202007091108_,5040,5045,5040,5040,133194
202007091109_,5040,5040,5035,5040,86730
202007091110_,5035,5040,5030,5035,238931
202007091111_,5035,5035,5030,5035,333839
202007091112_,5030,5035,5030,5035,144107
202007091113_,5035,5040,5030,5035,129445
202007091114_,5035,5040,5030,5035,68927
202007091115_,5040,5040,5035,5040,87463
202007091116_,5035,5040,5030,5035,160239
202007091117_,5035,5035,5030,5035,158561
202007091118_,5040,5040,5030,5035,75995
202007091119_,5035,5040,5030,5035,159350
202007091120_,5035,5035,5030,5035,20469
202007091121_,5035,5040,5030,5035,82002
202007091122_,5035,5040,5035,5040,23563
202007091123_,5040,5040,5035,5040,6906
202007091124_,5035,5040,5035,5035,115130
202007091125_,5035,5040,5035,5035,55036
202007091126_,5030,5040,5030,5035,43502
202007091127_,5030,5040,5030,5035,201008
202007091128_,5035,5035,5030,5035,57298
202007091129_,5035,5035,5025,5030,882447
202007091130_,5030,5035,5025,5030,373090
202007091131_,5025,5040,5025,5035,338570
202007091132_,5040,5050,5035,5045,1230093
202007091133_,5045,5050,5045,5045,192667
202007091134_,5050,5055,5045,5050,666211
202007091135_,5050,5055,5050,5050,1024029
202007091136_,5050,5055,5045,5050,274946
202007091137_,5050,5050,5040,5045,230263
202007091138_,5045,5050,5045,5045,29541
202007091139_,5050,5050,5045,5050,30149
202007091140_,5050,5050,5040,5040,335900
