Transaction time,opening,highest,lowest,current,amount
202005040900_,6870,6890,6865,6880,5057509
202005040901_,6880,6880,6865,6875,2670491
202005040902_,6875,6910,6870,6910,3296856
202005040903_,6905,6940,6905,6940,3283440
202005040904_,6940,6965,6930,6945,2895607
202005040905_,6940,6945,6930,6935,1571374
202005040906_,6935,6955,6935,6935,2167621
202005040907_,6935,6955,6930,6950,1806932
202005040908_,6945,6975,6945,6960,2232189
202005040909_,6960,6975,6955,6960,1176114
202005040910_,6965,6980,6960,6965,1357021
202005040911_,6970,6970,6930,6945,1493330
202005040912_,6945,6955,6945,6950,970058
202005040913_,6950,6955,6935,6940,856447
202005040914_,6940,6955,6940,6950,785828
202005040915_,6950,6955,6940,6950,934374
202005040916_,6950,6955,6940,6940,916369
202005040917_,6940,6950,6930,6940,1054403
202005040918_,6945,6945,6935,6940,607397
202005040919_,6940,6945,6930,6935,773221
202005040920_,6935,6945,6930,6930,418749
202005040921_,6930,6930,6915,6915,1052958
202005040922_,6915,6930,6915,6925,969520
202005040923_,6925,6940,6920,6930,779164
202005040924_,6935,6940,6920,6925,538358
202005040925_,6925,6925,6910,6915,666310
202005040926_,6920,6920,6900,6915,673034
202005040927_,6910,6925,6905,6925,944638
202005040928_,6920,6930,6920,6930,519825
202005040929_,6925,6935,6920,6925,662240
202005040930_,6920,6935,6915,6920,511090
202005040931_,6920,6925,6905,6910,371092
202005040932_,6910,6920,6910,6910,326282
202005040933_,6910,6925,6910,6920,597819
202005040934_,6915,6940,6915,6935,902745
202005040935_,6935,6945,6930,6940,791858
202005040936_,6940,6950,6935,6935,910246
202005040937_,6935,6950,6930,6950,457656
202005040938_,6950,6950,6940,6940,647942
202005040939_,6940,6950,6940,6950,307390
202005040940_,6950,6955,6935,6940,726223
202005040941_,6940,6940,6930,6935,373880
202005040942_,6935,6950,6935,6945,326230
202005040943_,6945,6950,6935,6935,506262
202005040944_,6940,6945,6935,6940,167626
202005040945_,6940,6950,6935,6945,265414
202005040946_,6945,6955,6940,6955,624795
202005040947_,6955,6975,6950,6970,1278791
202005040948_,6970,6985,6965,6975,1471220
202005040949_,6970,6975,6940,6945,695437
202005040950_,6950,6965,6945,6965,365214
202005040951_,6965,6965,6955,6960,412838
202005040952_,6965,6970,6960,6965,345486
202005040953_,6965,6975,6965,6970,597044
202005040954_,6970,6980,6965,6975,451204
202005040955_,6975,6985,6970,6975,1230107
202005040956_,6975,6980,6960,6965,344447
202005040957_,6965,6980,6960,6970,430434
202005040958_,6970,6970,6960,6960,215074
202005040959_,6960,6965,6950,6955,515773
202005041000_,6955,6955,6940,6950,742385
202005041001_,6945,6955,6940,6940,293845
202005041002_,6940,6945,6930,6935,433278
202005041003_,6935,6945,6930,6940,349490
202005041004_,6945,6945,6925,6930,481749
202005041005_,6930,6935,6915,6920,550435
202005041006_,6920,6925,6905,6915,953513
202005041007_,6920,6925,6915,6920,543620
202005041008_,6920,6920,6900,6905,969458
202005041009_,6905,6925,6905,6925,399037
202005041010_,6920,6925,6915,6920,416433
202005041011_,6920,6925,6910,6915,451192
202005041012_,6915,6925,6915,6920,197747
202005041013_,6920,6930,6915,6930,232088
202005041014_,6930,6930,6905,6910,620699
202005041015_,6910,6930,6905,6910,597131
202005041016_,6910,6915,6900,6905,494849
202005041017_,6905,6910,6890,6890,797860
202005041018_,6890,6895,6880,6890,915372
202005041019_,6895,6895,6865,6875,1609740
202005041020_,6875,6875,6860,6865,1517655
202005041021_,6860,6880,6860,6870,1238980
202005041022_,6875,6900,6870,6895,709045
202005041023_,6895,6895,6885,6890,392704
202005041024_,6890,6900,6885,6895,534641
202005041025_,6895,6895,6880,6880,311526
202005041026_,6880,6890,6875,6890,379424
202005041027_,6885,6895,6880,6885,245803
202005041028_,6890,6895,6880,6880,167626
202005041029_,6880,6880,6875,6875,285891
202005041030_,6870,6890,6870,6885,620891
202005041031_,6885,6895,6875,6880,417132
202005041032_,6880,6880,6870,6870,411892
202005041033_,6865,6875,6860,6870,404035
202005041034_,6865,6880,6865,6875,233791
202005041035_,6875,6890,6875,6885,228873
202005041036_,6885,6885,6865,6865,315238
202005041037_,6870,6875,6860,6865,286914
202005041038_,6865,6880,6860,6865,367684
202005041039_,6870,6880,6865,6865,133219
202005041040_,6870,6875,6860,6865,441772
202005041041_,6865,6870,6860,6865,282488
202005041042_,6865,6885,6860,6885,829834
202005041043_,6880,6900,6875,6890,685385
202005041044_,6890,6900,6890,6895,593007
202005041045_,6895,6915,6895,6905,872131
202005041046_,6900,6905,6890,6895,330241
202005041047_,6895,6905,6890,6905,358184
202005041048_,6900,6905,6895,6895,231944
202005041049_,6900,6905,6890,6895,249791
202005041050_,6895,6900,6890,6890,236366
202005041051_,6890,6895,6885,6890,212336
202005041052_,6890,6895,6880,6885,471408
202005041053_,6885,6890,6865,6875,629046
202005041054_,6875,6875,6860,6860,613588
202005041055_,6860,6865,6850,6860,515611
202005041056_,6860,6875,6855,6870,252008
202005041057_,6865,6870,6860,6865,226905
202005041058_,6860,6865,6845,6850,611109
202005041059_,6850,6855,6845,6855,360545
202005041100_,6855,6865,6850,6860,211099
202005041101_,6860,6870,6855,6865,350228
202005041102_,6860,6865,6850,6860,303212
202005041103_,6860,6860,6845,6855,368779
202005041104_,6855,6860,6845,6850,342921
202005041105_,6850,6860,6845,6855,178088
202005041106_,6860,6870,6855,6865,301473
202005041107_,6865,6865,6855,6860,227708
202005041108_,6860,6870,6860,6865,148784
202005041109_,6865,6870,6855,6870,273411
202005041110_,6870,6885,6865,6885,568191
202005041111_,6890,6895,6885,6890,597083
202005041112_,6890,6895,6885,6895,280809
202005041113_,6895,6895,6880,6890,137469
202005041114_,6885,6890,6880,6890,100131
202005041115_,6885,6895,6880,6885,221681
202005041116_,6885,6895,6880,6895,133406
202005041117_,6895,6895,6875,6880,315329
202005041118_,6880,6880,6875,6875,46106
202005041119_,6880,6885,6875,6885,261662
202005041120_,6880,6885,6875,6880,188481
202005041121_,6885,6885,6880,6880,176905
202005041122_,6880,6895,6880,6895,789740
202005041123_,6895,6895,6885,6890,128277
202005041124_,6890,6900,6890,6895,248981
202005041125_,6900,6905,6890,6895,500032
202005041126_,6895,6895,6880,6890,166367
202005041127_,6890,6900,6885,6895,132440
202005041128_,6895,6900,6895,6900,79796
202005041129_,6900,6905,6895,6900,291924
202005041130_,6900,6905,6895,6895,226978
202005041131_,6895,6905,6890,6900,329622
202005041132_,6895,6905,6890,6900,160195
202005041133_,6895,6900,6895,6895,78064
202005041134_,6900,6905,6895,6900,312025
202005041135_,6895,6900,6890,6895,138107
202005041136_,6895,6900,6890,6895,86056
202005041137_,6895,6910,6890,6910,542881
202005041138_,6905,6910,6890,6890,196937
202005041139_,6895,6895,6850,6855,2663375
202005041140_,6855,6880,6850,6880,339693
202005041141_,6880,6880,6870,6870,153671
202005041142_,6870,6875,6860,6875,423284
202005041143_,6875,6880,6870,6875,165043
202005041144_,6870,6875,6865,6870,243643
