Transaction time,opening,highest,lowest,current,amount
202008210900_,4395,4415,4375,4375,6272310
202008210901_,4375,4385,4360,4360,3039674
202008210902_,4365,4385,4360,4375,2293694
202008210903_,4375,4375,4360,4365,1870820
202008210904_,4360,4370,4355,4360,2644059
202008210905_,4365,4365,4355,4360,2198919
202008210906_,4360,4380,4355,4380,1080000
202008210907_,4380,4385,4365,4385,1599825
202008210908_,4380,4395,4380,4385,2144186
202008210909_,4390,4395,4380,4395,1574809
202008210910_,4395,4395,4380,4385,1823141
202008210911_,4385,4385,4370,4375,1453722
202008210912_,4380,4380,4370,4370,1492328
202008210913_,4375,4375,4365,4370,1296112
202008210914_,4370,4380,4360,4375,1791383
202008210915_,4375,4380,4360,4365,1018504
202008210916_,4365,4370,4360,4360,1482212
202008210917_,4365,4365,4355,4355,1938181
202008210918_,4360,4370,4360,4365,1057411
202008210919_,4365,4370,4360,4370,379462
202008210920_,4370,4370,4360,4365,934369
202008210921_,4365,4365,4355,4360,1619579
202008210922_,4360,4365,4340,4345,2455425
202008210923_,4340,4355,4340,4350,1278120
202008210924_,4350,4355,4340,4350,1119297
202008210925_,4345,4350,4340,4340,656334
202008210926_,4345,4350,4340,4345,616820
202008210927_,4345,4350,4340,4350,587661
202008210928_,4350,4365,4345,4365,775527
202008210929_,4360,4365,4355,4365,827140
202008210930_,4365,4380,4360,4380,2133026
202008210931_,4375,4380,4370,4375,1082666
202008210932_,4375,4385,4370,4385,1592410
202008210933_,4385,4395,4380,4395,1513218
202008210934_,4395,4425,4395,4420,2469709
202008210935_,4425,4440,4415,4435,3335997
202008210936_,4430,4435,4415,4420,2899085
202008210937_,4420,4430,4420,4425,1660435
202008210938_,4425,4430,4415,4420,1277630
202008210939_,4420,4435,4415,4435,1450916
202008210940_,4435,4455,4430,4450,2513066
202008210941_,4450,4470,4445,4460,1734421
202008210942_,4460,4470,4440,4450,2417165
202008210943_,4450,4455,4440,4455,1606242
202008210944_,4455,4460,4435,4440,2487358
202008210945_,4435,4440,4415,4420,2840294
202008210946_,4420,4425,4410,4415,1229795
202008210947_,4420,4425,4410,4415,1023770
202008210948_,4415,4435,4410,4430,1312705
202008210949_,4430,4435,4420,4425,1028722
202008210950_,4430,4440,4425,4435,1013787
202008210951_,4435,4435,4415,4420,1060140
202008210952_,4425,4430,4415,4420,573302
202008210953_,4420,4425,4410,4410,814527
202008210954_,4415,4415,4405,4405,1548999
202008210955_,4410,4410,4395,4400,1241795
202008210956_,4400,4410,4390,4390,818810
202008210957_,4395,4395,4385,4385,1200008
202008210958_,4385,4395,4385,4385,859222
202008210959_,4385,4390,4380,4380,773408
