Transaction time,opening,highest,lowest,current,amount
202003260900_,8440,8580,8430,8570,2724597
202003260901_,8565,8645,8555,8590,2980039
202003260902_,8585,8635,8540,8610,2289662
202003260903_,8605,8665,8600,8645,2675535
202003260904_,8645,8710,8640,8690,2533995
202003260905_,8700,8725,8640,8660,3431975
202003260906_,8660,8680,8590,8660,2455292
202003260907_,8660,8665,8590,8605,1336738
202003260908_,8600,8625,8530,8545,1792328
202003260909_,8540,8545,8440,8445,2661009
202003260910_,8450,8470,8325,8335,3226475
202003260911_,8335,8355,8230,8300,2922324
202003260912_,8300,8300,8215,8220,1927097
202003260913_,8220,8295,8185,8280,2622556
202003260914_,8285,8360,8265,8335,2819883
202003260915_,8335,8390,8335,8375,2143526
202003260916_,8365,8445,8335,8430,2459487
202003260917_,8435,8445,8335,8375,2324428
202003260918_,8375,8380,8300,8340,1325211
202003260919_,8335,8345,8285,8295,1606644
202003260920_,8295,8360,8280,8345,1039010
202003260921_,8350,8360,8295,8305,959254
202003260922_,8315,8315,8265,8265,1196844
202003260923_,8265,8275,8235,8235,1489444
202003260924_,8240,8295,8225,8285,1251409
202003260925_,8285,8350,8285,8340,1512720
202003260926_,8335,8345,8280,8295,1157847
202003260927_,8295,8320,8265,8310,943810
202003260928_,8305,8320,8285,8315,656235
202003260929_,8310,8360,8310,8345,1324522
202003260930_,8345,8365,8310,8350,1463444
202003260931_,8355,8400,8350,8390,1585777
202003260932_,8390,8410,8360,8380,1559053
202003260933_,8380,8400,8355,8355,920950
202003260934_,8355,8405,8355,8405,884327
202003260935_,8400,8405,8370,8400,848874
202003260936_,8400,8430,8395,8420,1158567
202003260937_,8420,8430,8380,8405,1285884
202003260938_,8410,8425,8395,8410,710380
202003260939_,8410,8415,8355,8360,1030176
202003260940_,8360,8370,8330,8340,878996
202003260941_,8340,8360,8315,8320,714149
202003260942_,8325,8350,8320,8335,615354
202003260943_,8335,8345,8305,8315,628770
202003260944_,8315,8325,8290,8290,846370
202003260945_,8290,8320,8280,8295,786817
202003260946_,8295,8330,8270,8315,889065
202003260947_,8320,8365,8315,8355,871791
202003260948_,8355,8390,8340,8375,1003895
202003260949_,8380,8410,8365,8410,947707
202003260950_,8410,8415,8370,8370,1019597
202003260951_,8365,8385,8350,8355,582814
202003260952_,8355,8385,8335,8380,488734
202003260953_,8375,8385,8350,8375,386634
202003260954_,8375,8380,8315,8335,584229
202003260955_,8330,8375,8325,8370,448263
202003260956_,8370,8395,8365,8385,455353
202003260957_,8385,8400,8375,8400,661436
202003260958_,8395,8405,8370,8400,1069255
202003260959_,8405,8465,8395,8455,1037217
202003261000_,8455,8500,8455,8480,2100238
202003261001_,8475,8505,8445,8500,1590733
202003261002_,8505,8525,8490,8515,1730324
202003261003_,8515,8530,8485,8515,1330631
202003261004_,8520,8555,8515,8545,1788282
202003261005_,8545,8550,8475,8485,1806547
202003261006_,8480,8520,8480,8510,850157
202003261007_,8510,8550,8510,8545,1449981
202003261008_,8545,8580,8540,8580,1435138
202003261009_,8580,8615,8550,8615,1581782
202003261010_,8610,8615,8570,8580,1801415
202003261011_,8580,8585,8515,8525,1675708
202003261012_,8525,8540,8495,8515,1136518
202003261013_,8515,8525,8480,8520,1094476
202003261014_,8520,8545,8510,8530,1173719
202003261015_,8530,8570,8515,8565,816843
202003261016_,8565,8570,8535,8555,829770
202003261017_,8545,8595,8545,8565,1140219
202003261018_,8570,8585,8545,8565,742435
202003261019_,8565,8595,8565,8570,814249
202003261020_,8570,8590,8555,8580,748180
202003261021_,8580,8625,8575,8615,1293925
202003261022_,8615,8660,8610,8645,2083071
202003261023_,8645,8665,8635,8650,1593049
202003261024_,8650,8670,8635,8665,1354362
202003261025_,8665,8670,8640,8660,1058539
202003261026_,8655,8695,8655,8685,1750040
202003261027_,8685,8710,8680,8710,1629768
202003261028_,8705,8710,8675,8675,1694032
202003261029_,8675,8690,8630,8635,1746441
202003261030_,8635,8670,8630,8635,1265602
202003261031_,8640,8640,8560,8570,1570037
202003261032_,8565,8605,8565,8600,1102990
202003261033_,8590,8615,8580,8595,720839
202003261034_,8595,8650,8595,8650,1089822
202003261035_,8650,8650,8585,8590,988013
202003261036_,8590,8625,8585,8610,503400
202003261037_,8605,8610,8580,8590,573924
202003261038_,8595,8595,8540,8545,1284100
202003261039_,8545,8570,8515,8540,1263256
202003261040_,8540,8555,8515,8525,647933
202003261041_,8520,8540,8505,8520,1014439
202003261042_,8520,8540,8515,8535,592136
202003261043_,8535,8540,8520,8530,471767
202003261044_,8525,8525,8475,8475,1276024
202003261045_,8480,8515,8470,8500,730999
202003261046_,8495,8545,8485,8540,682202
202003261047_,8540,8555,8525,8530,1138251
202003261048_,8530,8585,8525,8575,721955
202003261049_,8575,8605,8565,8605,1092740
