Transaction time,opening,highest,lowest,current,amount
202002140900_,5795,5805,5790,5795,1310555
202002140901_,5795,5805,5785,5800,478242
202002140902_,5800,5805,5790,5800,501807
202002140903_,5805,5805,5795,5795,442616
202002140904_,5800,5810,5795,5805,234369
202002140905_,5805,5810,5800,5805,210079
202002140906_,5805,5825,5805,5820,673160
202002140907_,5820,5835,5815,5830,422020
202002140908_,5830,5835,5825,5830,220362
202002140909_,5830,5840,5815,5820,550182
202002140910_,5825,5835,5810,5810,286873
202002140911_,5815,5820,5810,5820,605654
202002140912_,5810,5815,5805,5805,218977
202002140913_,5805,5815,5800,5815,503638
202002140914_,5810,5815,5805,5805,83128
202002140915_,5810,5820,5805,5820,140344
202002140916_,5820,5820,5810,5820,62539
202002140917_,5815,5825,5815,5820,309352
202002140918_,5820,5835,5820,5825,262241
202002140919_,5830,5840,5825,5840,315312
202002140920_,5840,5855,5830,5840,851921
202002140921_,5845,5850,5830,5845,319459
202002140922_,5845,5850,5835,5840,250730
202002140923_,5840,5845,5830,5835,225414
202002140924_,5835,5835,5825,5830,326793
202002140925_,5830,5845,5825,5830,271891
202002140926_,5830,5835,5825,5830,120285
202002140927_,5830,5830,5825,5830,171933
202002140928_,5835,5840,5825,5830,93072
202002140929_,5835,5835,5815,5815,286460
202002140930_,5815,5820,5805,5810,225050
202002140931_,5805,5815,5805,5810,194746
202002140932_,5815,5825,5805,5825,229734
202002140933_,5820,5825,5815,5820,114943
202002140934_,5820,5820,5805,5805,146521
202002140935_,5810,5820,5805,5820,135174
202002140936_,5820,5820,5810,5810,79626
202002140937_,5810,5810,5805,5805,71488
202002140938_,5805,5810,5795,5795,591132
202002140939_,5800,5805,5790,5800,222886
202002140940_,5800,5805,5795,5795,63414
202002140941_,5795,5805,5795,5805,247552
202002140942_,5805,5805,5800,5800,85694
202002140943_,5800,5805,5790,5790,57659
202002140944_,5790,5800,5790,5800,106017
202002140945_,5795,5800,5795,5795,42004
202002140946_,5795,5800,5785,5790,134216
202002140947_,5790,5790,5780,5780,121658
202002140948_,5785,5785,5770,5775,432720
202002140949_,5775,5780,5770,5780,164226
202002140950_,5775,5775,5765,5765,218646
202002140951_,5765,5775,5760,5775,249637
202002140952_,5775,5775,5770,5775,201594
202002140953_,5775,5775,5770,5770,56041
202002140954_,5775,5775,5765,5770,175671
202002140955_,5765,5770,5760,5760,192128
202002140956_,5760,5770,5760,5770,97864
202002140957_,5770,5775,5765,5770,126779
202002140958_,5775,5775,5760,5760,152893
202002140959_,5760,5765,5760,5765,47177
202002141000_,5765,5765,5745,5750,843324
202002141001_,5750,5750,5740,5745,457452
202002141002_,5745,5750,5740,5745,221110
202002141003_,5745,5755,5745,5755,131287
202002141004_,5750,5755,5745,5750,108544
202002141005_,5750,5755,5745,5755,185429
202002141006_,5760,5760,5750,5750,123680
202002141007_,5745,5755,5745,5750,148450
202002141008_,5750,5755,5745,5750,106620
202002141009_,5750,5750,5740,5745,82605
202002141010_,5745,5745,5740,5745,9842
202002141011_,5740,5745,5735,5745,194394
202002141012_,5745,5745,5735,5740,150545
202002141013_,5740,5750,5740,5750,144330
202002141014_,5750,5755,5750,5755,81244
202002141015_,5755,5765,5750,5765,234604
202002141016_,5765,5770,5765,5765,324906
202002141017_,5770,5775,5760,5765,98131
202002141018_,5760,5770,5760,5765,71025
202002141019_,5765,5770,5760,5770,32443
202002141020_,5770,5770,5760,5765,334695
202002141021_,5760,5765,5760,5760,30288
202002141022_,5760,5765,5755,5760,43957
202002141023_,5765,5765,5760,5760,28085
202002141024_,5760,5760,5755,5755,45536
202002141025_,5755,5760,5750,5760,67015
202002141026_,5760,5765,5755,5765,7422
202002141027_,5760,5765,5750,5760,64755
202002141028_,5760,5760,5750,5750,17322
202002141029_,5755,5755,5745,5745,95601
202002141030_,5750,5750,5745,5750,82014
202002141031_,5745,5750,5740,5745,125926
202002141032_,5745,5745,5735,5740,134496
202002141033_,5740,5745,5735,5740,39041
202002141034_,5740,5745,5735,5745,78452
202002141035_,5740,5745,5740,5745,224745
202002141036_,5740,5745,5730,5735,307706
202002141037_,5735,5735,5725,5725,235305
202002141038_,5725,5725,5720,5725,147025
202002141039_,5725,5725,5720,5720,85365
202002141040_,5720,5725,5715,5720,181038
202002141041_,5715,5725,5715,5725,285001
202002141042_,5720,5725,5720,5725,132414
202002141043_,5725,5725,5715,5720,156549
202002141044_,5720,5720,5710,5710,274695
202002141045_,5710,5720,5710,5715,158694
202002141046_,5715,5725,5715,5725,82879
202002141047_,5720,5725,5720,5725,17383
202002141048_,5725,5725,5710,5715,170105
202002141049_,5715,5715,5710,5715,61062
202002141050_,5715,5720,5705,5715,98392
202002141051_,5715,5715,5700,5705,277681
202002141052_,5705,5705,5700,5705,70367
202002141053_,5705,5710,5700,5705,201549
202002141054_,5705,5715,5700,5710,51733
202002141055_,5710,5715,5705,5710,24118
202002141056_,5715,5715,5705,5705,66891
202002141057_,5705,5710,5700,5705,8680
202002141058_,5710,5710,5700,5700,25824
202002141059_,5705,5705,5700,5700,217177
202002141100_,5700,5710,5700,5710,140775
202002141101_,5710,5715,5705,5715,43736
202002141102_,5710,5715,5710,5715,73017
202002141103_,5715,5720,5715,5715,50311
202002141104_,5715,5720,5710,5720,37396
202002141105_,5720,5720,5710,5715,407624
202002141106_,5715,5715,5710,5715,36836
202002141107_,5715,5720,5715,5720,100045
202002141108_,5720,5725,5720,5725,316648
202002141109_,5725,5735,5725,5730,278710
202002141110_,5735,5735,5725,5730,70430
202002141111_,5730,5730,5720,5720,168036
202002141112_,5720,5725,5715,5720,39445
202002141113_,5720,5720,5715,5715,10012
202002141114_,5715,5720,5715,5720,31749
202002141115_,5720,5720,5715,5715,95505
202002141116_,5715,5715,5700,5705,155716
202002141117_,5705,5710,5705,5710,31847
202002141118_,5705,5705,5700,5705,49685
202002141119_,5705,5705,5700,5705,7111
202002141120_,5705,5710,5700,5705,59693
202002141121_,5705,5705,5700,5705,16480
202002141122_,5705,5705,5700,5705,16012
202002141123_,5705,5705,5695,5700,155260
202002141124_,5700,5705,5695,5700,38570
202002141125_,5705,5705,5695,5695,129601
202002141126_,5695,5700,5690,5700,132443
202002141127_,5700,5700,5695,5700,26676
202002141128_,5695,5700,5695,5695,44897
202002141129_,5700,5700,5695,5700,6153
202002141130_,5705,5705,5700,5700,27013
202002141131_,5700,5700,5695,5695,146248
202002141132_,5695,5700,5690,5695,48063
202002141133_,5695,5695,5690,5690,28753
202002141134_,5695,5695,5690,5690,25610
202002141135_,5690,5695,5685,5690,211170
202002141136_,5690,5700,5690,5695,7442
202002141137_,5695,5705,5695,5700,115984
202002141138_,5700,5705,5700,5700,26587
202002141139_,5705,5705,5695,5700,18752
202002141140_,5695,5700,5695,5695,77634
202002141141_,5695,5695,5690,5695,5678
202002141142_,5695,5700,5695,5700,16172
202002141143_,5700,5700,5695,5695,13084
202002141144_,5695,5695,5690,5690,18950
202002141145_,5690,5695,5690,5690,123744
202002141146_,5690,5690,5685,5685,143927
202002141147_,5680,5690,5680,5680,146002
202002141148_,5685,5685,5680,5680,41029
202002141149_,5685,5690,5680,5685,28509
202002141150_,5685,5685,5675,5675,142400
202002141151_,5680,5680,5675,5675,90979
202002141152_,5675,5680,5670,5675,164480
202002141153_,5675,5675,5670,5675,91639
202002141154_,5675,5680,5670,5680,152393
202002141155_,5675,5675,5670,5675,129266
202002141156_,5675,5680,5670,5675,126077
202002141157_,5675,5675,5670,5675,74745
202002141158_,5675,5675,5670,5675,13240
202002141159_,5675,5675,5665,5670,180961
202002141200_,5670,5670,5665,5665,93751
202002141201_,5665,5670,5665,5670,59139
202002141202_,5665,5665,5655,5660,456059
202002141203_,5660,5665,5655,5665,72240
202002141204_,5665,5665,5655,5660,79508
202002141205_,5660,5665,5660,5660,71293
202002141206_,5660,5665,5660,5660,312203
202002141207_,5660,5665,5655,5660,175444
202002141208_,5655,5665,5655,5665,95592
202002141209_,5665,5665,5660,5665,13114
202002141210_,5665,5670,5665,5670,220846
202002141211_,5670,5670,5665,5670,46464
202002141212_,5670,5670,5660,5665,162109
202002141213_,5665,5670,5665,5670,23698
202002141214_,5670,5670,5660,5665,29364
202002141215_,5665,5665,5660,5660,20562
202002141216_,5660,5665,5660,5665,11479
202002141217_,5665,5665,5660,5665,7521
202002141218_,5665,5670,5665,5665,35161
202002141219_,5665,5670,5660,5665,33684
202002141220_,5665,5670,5660,5665,40158
202002141221_,5670,5670,5660,5660,206710
202002141222_,5660,5660,5655,5660,15945
202002141223_,5660,5660,5655,5655,19060
202002141224_,5660,5660,5655,5655,52015
202002141225_,5660,5665,5660,5660,16724
202002141226_,5660,5670,5660,5665,19977
202002141227_,5665,5670,5660,5665,36242
202002141228_,5665,5670,5665,5670,62539
202002141229_,5670,5670,5665,5670,80112
202002141230_,5670,5670,5660,5665,18321
202002141231_,5665,5665,5660,5665,34403
202002141232_,5665,5670,5665,5665,262196
202002141233_,5665,5665,5660,5665,32616
202002141234_,5660,5665,5660,5665,21371
202002141235_,5665,5670,5660,5670,31366
202002141236_,5670,5670,5670,5670,12075
202002141237_,5665,5670,5660,5665,62734
202002141238_,5665,5670,5665,5665,9801
202002141239_,5670,5670,5660,5665,32527
202002141240_,5665,5665,5660,5665,17739
202002141241_,5665,5670,5660,5665,36344
202002141242_,5670,5670,5665,5665,119425
202002141243_,5665,5665,5660,5665,44781
202002141244_,5665,5670,5665,5670,4445
202002141245_,5665,5665,5660,5665,52461
202002141246_,5665,5670,5665,5670,11808
202002141247_,5670,5675,5670,5670,310991
202002141248_,5670,5675,5670,5675,29003
202002141249_,5675,5680,5675,5675,61099
202002141250_,5680,5680,5675,5680,6890
202002141251_,5680,5685,5675,5685,119636
202002141252_,5680,5690,5680,5690,122588
202002141253_,5690,5690,5685,5685,174230
202002141254_,5685,5700,5685,5700,216774
202002141255_,5695,5700,5695,5695,219505
202002141256_,5695,5705,5690,5695,273801
202002141257_,5690,5695,5690,5690,28484
202002141258_,5690,5700,5690,5700,68335
202002141259_,5700,5700,5695,5695,50269
202002141300_,5695,5700,5695,5695,96717
202002141301_,5700,5705,5700,5700,146714
202002141302_,5700,5705,5700,5700,73380
202002141303_,5700,5705,5700,5705,20070
202002141304_,5700,5710,5700,5710,288464
202002141305_,5710,5715,5705,5710,142889
202002141306_,5705,5705,5700,5700,183159
202002141307_,5700,5710,5695,5705,182538
202002141308_,5705,5710,5700,5705,26445
202002141309_,5705,5710,5705,5705,45566
202002141310_,5705,5705,5695,5700,51460
202002141311_,5700,5705,5695,5700,153800
202002141312_,5700,5700,5690,5695,122182
202002141313_,5695,5695,5690,5690,37396
202002141314_,5690,5695,5685,5685,178709
202002141315_,5685,5690,5685,5685,31115
202002141316_,5685,5695,5685,5690,50787
202002141317_,5690,5695,5690,5695,73669
202002141318_,5695,5700,5690,5695,81157
202002141319_,5695,5700,5695,5695,48868
202002141320_,5690,5700,5690,5700,15250
202002141321_,5700,5705,5700,5705,84606
202002141322_,5700,5700,5695,5700,71311
202002141323_,5695,5695,5695,5695,51570
202002141324_,5700,5700,5690,5695,28274
202002141325_,5695,5700,5690,5690,7079
202002141326_,5695,5695,5690,5695,15553
202002141327_,5695,5700,5690,5690,83267
202002141328_,5695,5695,5690,5695,7734
202002141329_,5695,5700,5695,5700,4008
202002141330_,5700,5700,5695,5700,2601
202002141331_,5700,5705,5700,5700,80835
202002141332_,5700,5700,5700,5700,44468
202002141333_,5700,5700,5700,5700,11603
202002141334_,5700,5705,5700,5700,69939
202002141335_,5700,5705,5700,5700,43960
202002141336_,5700,5700,5695,5700,24658
202002141337_,5700,5700,5695,5695,67166
202002141338_,5695,5700,5695,5695,11395
202002141339_,5695,5700,5695,5695,20385
202002141340_,5695,5700,5695,5700,8567
202002141341_,5700,5700,5700,5700,134
202002141342_,5695,5695,5690,5695,177551
202002141343_,5695,5695,5685,5685,79168
202002141344_,5685,5690,5685,5685,66097
202002141345_,5685,5690,5680,5690,147223
202002141346_,5690,5690,5685,5685,40971
202002141347_,5685,5685,5680,5685,205090
202002141348_,5685,5690,5685,5690,24130
202002141349_,5685,5690,5685,5690,9840
202002141350_,5685,5695,5685,5695,6885
202002141351_,5695,5695,5690,5695,999
202002141352_,5695,5700,5695,5700,70963
202002141353_,5700,5700,5695,5695,93074
202002141354_,5695,5695,5690,5690,62039
202002141355_,5695,5695,5690,5695,66268
202002141356_,5695,5700,5695,5695,16756
202002141357_,5695,5695,5690,5690,32665
202002141358_,5690,5700,5690,5700,7895
202002141359_,5700,5700,5695,5700,6824
202002141400_,5700,5705,5695,5695,84319
202002141401_,5700,5700,5700,5700,12576
202002141402_,5700,5700,5695,5695,8778
202002141403_,5700,5700,5690,5690,222253
202002141404_,5690,5690,5685,5690,44054
202002141405_,5690,5690,5685,5690,39692
202002141406_,5690,5695,5690,5690,11861
202002141407_,5695,5695,5690,5690,49870
202002141408_,5695,5695,5690,5690,87604
202002141409_,5695,5695,5695,5695,24537
202002141410_,5695,5700,5690,5695,19463
202002141411_,5700,5705,5695,5695,136430
202002141412_,5695,5700,5695,5700,4235
202002141413_,5700,5700,5695,5700,6048
202002141414_,5700,5705,5700,5705,132064
202002141415_,5705,5710,5705,5710,78955
202002141416_,5710,5720,5710,5715,252123
202002141417_,5715,5720,5710,5710,256528
202002141418_,5715,5720,5715,5720,23823
202002141419_,5715,5720,5715,5715,116745
202002141420_,5720,5725,5715,5720,203316
202002141421_,5720,5720,5710,5715,74020
202002141422_,5710,5710,5700,5705,251026
202002141423_,5705,5710,5705,5705,39434
202002141424_,5710,5710,5700,5705,112691
202002141425_,5705,5705,5700,5705,34093
202002141426_,5700,5705,5700,5705,3745
202002141427_,5705,5710,5705,5710,119239
202002141428_,5710,5710,5705,5710,102724
202002141429_,5710,5715,5705,5715,22301
202002141430_,5710,5730,5710,5725,270448
202002141431_,5725,5725,5715,5720,266658
202002141432_,5720,5720,5705,5710,89215
202002141433_,5710,5710,5705,5705,131448
202002141434_,5710,5715,5705,5715,50943
202002141435_,5710,5715,5710,5710,54611
202002141436_,5715,5715,5710,5710,78308
202002141437_,5715,5715,5705,5705,14422
202002141438_,5705,5705,5705,5705,38329
202002141439_,5705,5710,5705,5705,26014
202002141440_,5705,5705,5695,5700,58739
202002141441_,5700,5700,5690,5695,98562
202002141442_,5695,5695,5690,5690,31661
202002141443_,5695,5695,5690,5690,112853
202002141444_,5690,5695,5685,5690,108378
202002141445_,5690,5700,5685,5700,131946
202002141446_,5700,5705,5695,5705,54236
202002141447_,5705,5705,5700,5700,11176
202002141448_,5700,5700,5690,5690,41943
202002141449_,5690,5705,5690,5700,77461
202002141450_,5700,5700,5695,5700,71990
202002141451_,5695,5700,5695,5700,2985
202002141452_,5700,5700,5690,5695,89266
202002141453_,5695,5700,5690,5695,57890
202002141454_,5695,5695,5690,5690,176897
202002141455_,5690,5700,5690,5700,57480
202002141456_,5700,5700,5690,5695,46160
202002141457_,5695,5700,5695,5695,87354
202002141458_,5695,5695,5690,5690,16427
202002141459_,5690,5690,5690,5690,72893
202002141500_,5685,5695,5685,5690,65726
202002141501_,5690,5695,5685,5690,122449
202002141502_,5695,5695,5695,5695,141714
202002141503_,5695,5700,5695,5700,18850
202002141504_,5700,5700,5700,5700,61786
202002141505_,5695,5705,5695,5705,29350
202002141506_,5705,5710,5705,5705,53958
202002141507_,5705,5710,5705,5710,24002
202002141508_,5710,5710,5705,5705,3560
202002141509_,5705,5715,5705,5710,217465
202002141510_,5710,5710,5700,5700,74862
202002141511_,5700,5700,5690,5695,48778
202002141512_,5695,5700,5690,5695,76202
202002141513_,5695,5700,5690,5695,29287
202002141514_,5695,5700,5695,5700,2586
202002141515_,5695,5700,5695,5700,10277
202002141516_,5700,5700,5695,5700,17953
202002141517_,5695,5700,5695,5700,9831
202002141518_,5695,5700,5690,5695,54290
202002141519_,5695,5700,5690,5695,102612
202002141530_,5700,5700,5700,5700,627026
202002141535_,5700,5700,5700,5700,116459
