Transaction time,opening,highest,lowest,current,amount
202011030900_,4250,4260,4230,4235,2859314
202011030901_,4230,4240,4230,4240,2281520
202011030902_,4235,4240,4230,4235,691159
202011030903_,4230,4230,4215,4225,2792585
202011030904_,4220,4225,4210,4215,1590325
202011030905_,4220,4220,4210,4215,900787
202011030906_,4215,4225,4210,4220,2248893
202011030907_,4220,4225,4210,4220,965719
202011030908_,4220,4220,4210,4215,1403383
202011030909_,4220,4225,4215,4215,2246915
202011030910_,4215,4220,4205,4210,1824159
202011030911_,4210,4220,4210,4215,1061170
202011030912_,4220,4220,4210,4215,578858
202011030913_,4215,4215,4210,4215,209874
202011030914_,4215,4215,4210,4215,214672
202011030915_,4215,4215,4205,4205,1572618
202011030916_,4205,4210,4190,4200,2764420
202011030917_,4195,4200,4190,4195,1018710
202011030918_,4195,4195,4190,4195,901828
202011030919_,4195,4200,4190,4195,1432205
202011030920_,4200,4200,4185,4185,1156990
202011030921_,4190,4190,4185,4190,371857
202011030922_,4185,4190,4180,4190,1430584
202011030923_,4190,4195,4185,4195,592090
202011030924_,4190,4195,4185,4190,204015
202011030925_,4190,4190,4175,4185,1752962
202011030926_,4180,4185,4175,4175,1037036
202011030927_,4175,4180,4175,4175,697709
202011030928_,4180,4180,4175,4175,511474
202011030929_,4175,4180,4165,4170,1189653
202011030930_,4165,4175,4165,4175,1760544
202011030931_,4175,4180,4170,4180,701475
202011030932_,4175,4180,4170,4180,811219
202011030933_,4180,4180,4175,4180,95180
202011030934_,4180,4180,4170,4180,712323
202011030935_,4175,4185,4175,4185,570384
202011030936_,4185,4185,4170,4175,634116
202011030937_,4175,4185,4170,4180,476937
202011030938_,4185,4185,4175,4185,179976
202011030939_,4185,4185,4175,4185,300685
202011030940_,4185,4190,4180,4190,756785
202011030941_,4185,4190,4180,4185,166655
202011030942_,4185,4190,4180,4185,449715
202011030943_,4185,4185,4175,4175,1014969
202011030944_,4175,4180,4170,4175,850651
202011030945_,4175,4180,4170,4180,250335
202011030946_,4180,4180,4175,4180,228119
202011030947_,4180,4185,4175,4185,315264
202011030948_,4180,4185,4175,4180,104280
202011030949_,4180,4180,4175,4180,92539
202011030950_,4175,4180,4175,4175,793229
202011030951_,4175,4180,4175,4180,402730
202011030952_,4180,4180,4175,4175,198552
202011030953_,4175,4175,4170,4170,99724
202011030954_,4175,4175,4160,4165,1579493
202011030955_,4165,4170,4160,4165,771503
202011030956_,4160,4165,4155,4160,1049624
202011030957_,4160,4160,4155,4160,587502
202011030958_,4160,4170,4155,4165,977775
202011030959_,4165,4170,4160,4170,435662
202011031000_,4170,4170,4160,4165,790066
202011031001_,4165,4170,4160,4165,208598
202011031002_,4165,4165,4160,4165,71015
202011031003_,4165,4170,4160,4170,790956
202011031004_,4170,4170,4165,4170,251146
202011031005_,4170,4170,4160,4160,1108000
202011031006_,4160,4160,4150,4155,1082024
202011031007_,4155,4165,4155,4165,502458
202011031008_,4160,4170,4160,4165,959833
202011031009_,4165,4170,4160,4160,417964
202011031010_,4165,4170,4160,4170,398597
202011031011_,4170,4170,4165,4165,54693
202011031012_,4165,4170,4165,4170,307961
202011031013_,4170,4170,4160,4165,287548
202011031014_,4165,4175,4165,4170,526111
202011031015_,4170,4170,4160,4165,469082
202011031016_,4165,4170,4160,4165,1111758
202011031017_,4160,4165,4160,4160,247538
202011031018_,4165,4165,4160,4165,70401
202011031019_,4160,4165,4155,4160,232433
202011031020_,4155,4160,4155,4155,118496
202011031021_,4160,4165,4155,4160,212102
202011031022_,4155,4160,4155,4160,518446
202011031023_,4160,4160,4155,4155,35831
202011031024_,4160,4160,4155,4160,651091
202011031025_,4155,4160,4150,4155,924759
202011031026_,4150,4155,4145,4150,1548313
202011031027_,4150,4155,4145,4150,356998
202011031028_,4155,4165,4150,4160,571045
202011031029_,4160,4165,4155,4155,326945
202011031030_,4155,4160,4150,4160,523120
202011031031_,4160,4160,4145,4145,393721
202011031032_,4150,4155,4145,4150,491045
202011031033_,4145,4155,4145,4150,329229
202011031034_,4155,4160,4150,4155,250886
202011031035_,4155,4155,4150,4155,374093
202011031036_,4155,4155,4150,4150,82823
202011031037_,4155,4155,4145,4150,1267518
202011031038_,4150,4150,4145,4150,40554
202011031039_,4150,4150,4145,4150,84438
202011031040_,4150,4155,4145,4150,322745
202011031041_,4155,4155,4145,4150,218040
202011031042_,4150,4150,4145,4150,1325687
202011031043_,4150,4150,4145,4145,758395
202011031044_,4145,4150,4145,4145,271495
202011031045_,4150,4150,4145,4150,66596
202011031046_,4150,4155,4150,4150,1246380
202011031047_,4150,4155,4140,4145,697811
202011031048_,4145,4150,4140,4145,68550
202011031049_,4150,4155,4145,4150,549078
202011031050_,4150,4150,4145,4145,1024105
202011031051_,4145,4150,4140,4145,607679
